ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
138	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	2.528212	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	1.004534	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	1.080238	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.608329	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.760477	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.594946	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.591795	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.822059	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.530766	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.631434	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.558418	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.552023	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.535537	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.471801	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.383436	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.298336	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.532604	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.929767	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	0.520173	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	1	white1.bmp	Image	Bob	k	['k']	correct	0.559607	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
138	Cologne	2	ENTSETZLICH	Text	neg	d	['d']	correct	1.321076	0.000000	1	2	2	1	methexp32	2018-02-05_16.05.25.169000
