ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
150	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	1.033090	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.670209	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.638901	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.511979	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.484431	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.364475	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.488855	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.426522	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.470769	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.440896	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.438941	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.418438	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.341575	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white1.bmp	Image	NonBob	d	['k']	error	0.358403	1.596384	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.485304	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	1.374247	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.477758	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.380318	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.429791	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	0.388682	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	EKLIG	Text	neg	d	['d']	correct	0.766716	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	﻿BELEIDIGEND	Text	neg	d	['d']	correct	0.648272	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	VORTEILHAFT	Text	pos	k	['k']	correct	0.811311	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	VERFAULT	Text	neg	d	['d']	correct	0.911651	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	NETT	Text	pos	k	['k']	correct	0.512006	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	SAGENHAFT	Text	pos	k	['k']	correct	0.648301	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	﻿GROßARTIG	Text	pos	k	['k']	correct	0.531398	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	SCHRECKLICH	Text	neg	d	['d']	correct	0.571084	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	EXZELLENT	Text	pos	k	['k']	correct	0.573989	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	PRÄCHTIG	Text	pos	k	['k']	correct	0.508817	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	BÖSE	Text	neg	d	['d']	correct	0.536487	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	MINDERWERTIG	Text	neg	d	['d']	correct	0.788146	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	HERRLICH	Text	pos	k	['k']	correct	0.704610	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	WUNDERBAR	Text	pos	k	['k']	correct	0.504169	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	ENTSETZLICH	Text	neg	d	['d']	correct	0.808929	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
150	Cologne	2	WUNDERVOLL	Text	pos	k	['k']	correct	0.539504	0.000000	1	2	1	2	methexp32	2018-02-14_09.39.08.850000
