ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
115	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	1.135452	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	0.802458	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.485376	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.608469	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.470319	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.615386	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.426145	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.395367	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.467682	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.390398	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.398342	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.444815	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.429970	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.454563	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.501806	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.466413	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.381090	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.397683	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.497687	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	1	white5.bmp	Image	Bob	k	['k']	correct	0.417794	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	2	VERFAULT	Text	neg	k	['k']	correct	0.937104	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	2	GRAUENHAFT	Text	neg	k	['k']	correct	0.573434	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	2	﻿BELEIDIGEND	Text	neg	k	['k']	correct	0.493137	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	2	MINDERWERTIG	Text	neg	k	['k']	correct	0.536434	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	2	﻿GROßARTIG	Text	pos	d	['d']	correct	0.538572	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	2	PRÄCHTIG	Text	pos	d	['d']	correct	0.471621	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	2	HERRLICH	Text	pos	d	['d']	correct	0.463437	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	2	BÖSE	Text	neg	k	['k']	correct	0.434616	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	2	WUNDERBAR	Text	pos	d	['d']	correct	0.609331	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	2	SCHRECKLICH	Text	neg	k	['k']	correct	0.575587	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
115	Cologne	2	SAGENHAFT	Text	pos	d	['d']	correct	0.786808	0.000000	1	1	1	1	methexp32	2018-02-01_10.50.05.254000
