ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
131	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.868009	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.630506	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white3.bmp	Image	Bob	k	['k']	correct	0.545878	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white3.bmp	Image	Bob	k	['k']	correct	0.422830	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.463594	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	0.554338	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white3.bmp	Image	Bob	k	['k']	correct	0.427991	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.483766	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.610673	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.392460	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white3.bmp	Image	Bob	k	['k']	correct	0.437692	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.452032	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white3.bmp	Image	Bob	k	['k']	correct	0.422934	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white3.bmp	Image	Bob	k	['k']	correct	0.421728	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.422796	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white3.bmp	Image	Bob	k	['k']	correct	0.323347	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white3.bmp	Image	Bob	k	['k']	correct	0.328439	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white3.bmp	Image	Bob	k	['k']	correct	0.283242	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	0.379816	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	1	white3.bmp	Image	Bob	k	['k']	correct	0.331388	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
131	Cologne	2	VORTEILHAFT	Text	pos	d	['d']	correct	0.864180	0.000000	1	1	1	1	methexp32	2018-02-05_11.53.33.825000
