ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
110	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.919616	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.634560	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.466623	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.457618	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.484580	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.416644	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.409087	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.479551	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.536558	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.406312	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.491528	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.485070	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.451322	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.476457	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.496560	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.414129	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.429566	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.369104	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.357803	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.463494	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	2	SCHRECKLICH	Text	neg	d	['k']	error	1.464195	7.402123	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	2	GRAUENHAFT	Text	neg	d	['d']	correct	0.768315	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	2	FURCHTBAR	Text	neg	d	['d']	correct	0.672817	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	2	﻿GROßARTIG	Text	pos	k	['k']	correct	0.694475	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
110	Cologne	2	EXZELLENT	Text	pos	k	['k']	correct	0.741841	0.000000	1	2	2	2	methexp32	2018-01-31_17.03.37.560000
