ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
111	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.859588	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.635994	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.480474	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.414076	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.613983	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.477046	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.661362	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.727565	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.499550	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.524399	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.423417	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.537824	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.433148	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.446593	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.449066	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white4.bmp	Image	Bob	k	['d']	error	0.434359	1.847788	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
111	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.655928	0.000000	1	1	2	2	methexp32	2018-01-31_17.03.41.658000
