ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
132	Cologne	1	white1.bmp	Image	Bob	d	['d']	correct	0.885889	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.706046	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white1.bmp	Image	Bob	d	['d']	correct	0.573399	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white1.bmp	Image	Bob	d	['d']	correct	0.478745	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white4.bmp	Image	NonBob	k	['k']	correct	0.526990	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white5.bmp	Image	NonBob	k	['k']	correct	0.511626	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.523194	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.500816	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white1.bmp	Image	Bob	d	['d']	correct	0.565858	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white1.bmp	Image	Bob	d	['d']	correct	0.463167	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.483471	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white2.bmp	Image	NonBob	k	['k']	correct	0.480468	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white1.bmp	Image	Bob	d	['d']	correct	0.522188	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white1.bmp	Image	Bob	d	['d']	correct	0.492224	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white1.bmp	Image	Bob	d	['d']	correct	0.481667	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white4.bmp	Image	NonBob	k	['k']	correct	0.625058	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
132	Cologne	1	white1.bmp	Image	Bob	d	['d']	correct	0.439254	0.000000	1	2	1	1	methexp32	2018-02-05_11.54.18.139000
