ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
113	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	1.103044	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white2.bmp	Image	NonBob	k	['k']	correct	0.530454	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.461929	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white5.bmp	Image	NonBob	k	['k']	correct	0.371634	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.377791	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.382898	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.376976	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.379641	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.467731	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white5.bmp	Image	NonBob	k	['k']	correct	0.458985	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.413449	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.381943	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.302958	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.499447	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.494677	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.589948	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.433750	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.441117	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white2.bmp	Image	NonBob	k	['k']	correct	0.373539	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	1	white4.bmp	Image	Bob	d	['d']	correct	0.361117	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	NETT	Text	pos	k	['k']	correct	1.141757	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	AUSGEZEICHNET	Text	pos	k	['k']	correct	0.789862	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	GRAUENHAFT	Text	neg	d	['d']	correct	0.475705	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	VERFAULT	Text	neg	d	['d']	correct	0.482984	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	FURCHTBAR	Text	neg	d	['d']	correct	0.510628	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	﻿BELEIDIGEND	Text	neg	d	['d']	correct	0.520317	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	EKLIG	Text	neg	d	['d']	correct	0.424594	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	ENTSETZLICH	Text	neg	d	['d']	correct	0.450423	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	BÖSE	Text	neg	d	['d']	correct	0.431944	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	PRÄCHTIG	Text	pos	k	['k']	correct	0.531903	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	HERRLICH	Text	pos	k	['k']	correct	0.460338	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	SAGENHAFT	Text	pos	k	['k']	correct	0.593864	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	WUNDERBAR	Text	pos	k	['k']	correct	0.452112	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	﻿GROßARTIG	Text	pos	k	['k']	correct	0.398688	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	ABSTOßEND	Text	neg	d	['d']	correct	0.527004	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	MINDERWERTIG	Text	neg	d	['d']	correct	0.627462	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	WUNDERVOLL	Text	pos	k	['k']	correct	0.494468	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	EXZELLENT	Text	pos	k	['k']	correct	0.490363	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	SCHRECKLICH	Text	neg	d	['d']	correct	0.625275	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	2	VORTEILHAFT	Text	pos	k	['k']	correct	0.625613	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	white4.bmp	Image	Bob	d	['d']	correct	1.133529	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	MINDERWERTIG	Text	neg	d	['d']	correct	0.687312	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	VERFAULT	Text	neg	d	['d']	correct	0.485478	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	﻿GROßARTIG	Text	pos	k	['k']	correct	0.475490	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	bob1.bmp	Image	NonBob	k	['k']	correct	0.443004	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	FURCHTBAR	Text	neg	d	['d']	correct	0.623523	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	SAGENHAFT	Text	pos	k	['k']	correct	0.503859	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	white3.bmp	Image	NonBob	k	['k']	correct	0.568160	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	white4.bmp	Image	Bob	d	['d']	correct	0.558258	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	HERRLICH	Text	pos	k	['k']	correct	0.545861	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	AUSGEZEICHNET	Text	pos	k	['k']	correct	0.427396	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	BÖSE	Text	neg	d	['d']	correct	0.421409	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	GRAUENHAFT	Text	neg	d	['d']	correct	0.462797	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	white1.bmp	Image	NonBob	k	['k']	correct	0.593331	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	VORTEILHAFT	Text	pos	k	['k']	correct	1.091963	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	WUNDERVOLL	Text	pos	k	['k']	correct	0.495870	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	white4.bmp	Image	Bob	d	['d']	correct	0.555876	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	ENTSETZLICH	Text	neg	d	['d']	correct	0.554044	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	white2.bmp	Image	NonBob	k	['k']	correct	0.507993	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
113	Cologne	34	EXZELLENT	Text	pos	k	['k']	correct	0.658304	0.000000	1	1	1	1	methexp32	2018-02-01_09.04.31.783000
