ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
141	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	1.774381	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	1.057022	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.564150	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.642966	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.433318	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.365077	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.821675	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.571070	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white4.bmp	Image	NonBob	k	['k']	correct	0.621856	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.400298	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white4.bmp	Image	NonBob	k	['k']	correct	0.501661	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.561536	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white2.bmp	Image	NonBob	k	['k']	correct	0.848842	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.522570	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
141	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.685434	0.000000	1	1	2	2	methexp32	2018-02-06_11.02.33.990000
