ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
137	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	1.409654	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.875931	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.533645	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.570793	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.427173	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white5.bmp	Image	NonBob	k	['k']	correct	0.442229	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white4.bmp	Image	NonBob	k	['k']	correct	0.390483	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.489504	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.437642	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.411801	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.304258	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.305231	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.389417	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.350709	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.357885	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.373398	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white4.bmp	Image	NonBob	k	['k']	correct	0.400148	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white5.bmp	Image	NonBob	k	['k']	correct	0.341732	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white2.bmp	Image	Bob	d	['d']	correct	0.440429	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.357989	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	2	BÖSE	Text	neg	d	['d']	correct	0.937951	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	2	﻿GROßARTIG	Text	pos	k	['k']	correct	0.695756	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	2	ENTSETZLICH	Text	neg	d	['d']	correct	0.664931	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	2	﻿BELEIDIGEND	Text	neg	d	['d']	correct	0.572778	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	2	PRÄCHTIG	Text	pos	k	['k']	correct	0.652574	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	2	HERRLICH	Text	pos	k	['k']	correct	0.663229	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	2	NETT	Text	pos	k	['k']	correct	0.516319	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
137	Cologne	2	VORTEILHAFT	Text	pos	k	['k']	correct	0.716306	0.000000	1	1	2	1	methexp32	2018-02-05_15.16.24.065000
