ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
123	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	1.525567	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.908571	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.647902	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.517053	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.730613	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.671780	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.642486	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.516309	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.554524	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.539400	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.508277	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.367030	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.392556	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.516544	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.452391	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white2.bmp	Image	NonBob	d	['d']	correct	0.537332	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.577048	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.609797	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.439013	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	1	white4.bmp	Image	Bob	k	['k']	correct	0.514148	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	2	SAGENHAFT	Text	pos	d	['d']	correct	1.417228	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	2	EKLIG	Text	neg	k	['k']	correct	0.792194	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	2	VORTEILHAFT	Text	pos	d	['d']	correct	1.191581	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	2	ABSTOßEND	Text	neg	k	['k']	correct	1.363747	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
123	Cologne	2	WUNDERVOLL	Text	pos	d	['d']	correct	0.665747	0.000000	1	1	2	1	methexp32	2018-02-02_09.58.47.650000
