ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
139	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	1.239917	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.696745	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.514822	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.552867	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.522047	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.731246	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.525177	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white5.bmp	Image	NonBob	d	['d']	correct	0.586425	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.576575	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.537704	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.444774	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.498656	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.505167	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.314678	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white4.bmp	Image	NonBob	d	['d']	correct	0.427617	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white2.bmp	Image	Bob	k	['k']	correct	0.449541	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.417221	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white4.bmp	Image	NonBob	d	['k']	error	0.370493	1.667725	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white1.bmp	Image	NonBob	d	['d']	correct	0.461403	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	1	white3.bmp	Image	NonBob	d	['d']	correct	0.334117	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	ABSTOßEND	Text	neg	k	['k']	correct	1.084896	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	ENTSETZLICH	Text	neg	k	['k']	correct	0.552401	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	MINDERWERTIG	Text	neg	k	['k']	correct	0.460311	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	EKLIG	Text	neg	k	['k']	correct	0.454430	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	﻿BELEIDIGEND	Text	neg	k	['k']	correct	0.473930	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	PRÄCHTIG	Text	pos	d	['d']	correct	0.610636	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	﻿GROßARTIG	Text	pos	d	['d']	correct	0.458772	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	VERFAULT	Text	neg	k	['k']	correct	0.658765	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	BÖSE	Text	neg	k	['d']	error	0.649609	2.248760	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	WUNDERBAR	Text	pos	d	['d']	correct	1.056232	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	SCHRECKLICH	Text	neg	k	['k']	correct	0.710804	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	HERRLICH	Text	pos	d	['d']	correct	1.037128	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	NETT	Text	pos	d	['d']	correct	0.441710	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	AUSGEZEICHNET	Text	pos	d	['d']	correct	0.551250	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	FURCHTBAR	Text	neg	k	['k']	correct	0.642473	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	EXZELLENT	Text	pos	d	['d']	correct	0.840300	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	SAGENHAFT	Text	pos	d	['d']	correct	0.623660	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	WUNDERVOLL	Text	pos	d	['d']	correct	0.439044	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	VORTEILHAFT	Text	pos	d	['d']	correct	0.515249	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	2	GRAUENHAFT	Text	neg	k	['k']	correct	0.551946	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white3.bmp	Image	NonBob	d	['d']	correct	1.389060	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white1.bmp	Image	NonBob	d	['d']	correct	0.665721	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	BÖSE	Text	neg	k	['d']	error	0.882210	2.095396	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	VORTEILHAFT	Text	pos	d	['d']	correct	1.694611	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white2.bmp	Image	Bob	k	['k']	correct	0.682098	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white2.bmp	Image	Bob	k	['k']	correct	0.520344	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	ENTSETZLICH	Text	neg	k	['k']	correct	0.674489	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white2.bmp	Image	Bob	k	['k']	correct	0.783633	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	WUNDERBAR	Text	pos	d	['d']	correct	0.545343	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white3.bmp	Image	NonBob	d	['d']	correct	0.496748	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.517743	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white4.bmp	Image	NonBob	d	['d']	correct	0.421125	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	GRAUENHAFT	Text	neg	k	['k']	correct	0.623522	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white2.bmp	Image	Bob	k	['k']	correct	0.460728	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	﻿GROßARTIG	Text	pos	d	['d']	correct	0.683431	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	EXZELLENT	Text	pos	d	['d']	correct	0.623563	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white2.bmp	Image	Bob	k	['k']	correct	0.562497	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white2.bmp	Image	Bob	k	['k']	correct	0.332248	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white2.bmp	Image	Bob	k	['k']	correct	0.425365	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	MINDERWERTIG	Text	neg	k	['k']	correct	0.639545	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	NETT	Text	pos	d	['d']	correct	0.496454	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	VERFAULT	Text	neg	k	['k']	correct	0.551623	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	SCHRECKLICH	Text	neg	k	['k']	correct	0.394913	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.684992	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white2.bmp	Image	Bob	k	['d']	error	0.392892	1.442791	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white2.bmp	Image	Bob	k	['k']	correct	0.549736	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white1.bmp	Image	NonBob	d	['d']	correct	0.470738	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	AUSGEZEICHNET	Text	pos	d	['d']	correct	0.528899	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	WUNDERVOLL	Text	pos	d	['d']	correct	0.434025	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white5.bmp	Image	NonBob	d	['d']	correct	0.904239	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	ABSTOßEND	Text	neg	k	['k']	correct	0.502138	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	SAGENHAFT	Text	pos	d	['d']	correct	0.743170	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	﻿BELEIDIGEND	Text	neg	k	['k']	correct	0.681053	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	PRÄCHTIG	Text	pos	d	['d']	correct	0.680198	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white2.bmp	Image	Bob	k	['k']	correct	0.433404	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	HERRLICH	Text	pos	d	['d']	correct	0.647078	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white5.bmp	Image	NonBob	d	['d']	correct	0.684974	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	white4.bmp	Image	NonBob	d	['d']	correct	0.431655	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	FURCHTBAR	Text	neg	k	['k']	correct	0.670706	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	34	EKLIG	Text	neg	k	['k']	correct	0.587661	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	5	white2.bmp	Image	Bob	d	['d']	correct	0.909856	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	5	white2.bmp	Image	Bob	d	['d']	correct	0.369810	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	5	white2.bmp	Image	Bob	d	['d']	correct	0.481299	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	5	white2.bmp	Image	Bob	d	['d']	correct	0.379988	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	5	white2.bmp	Image	Bob	d	['d']	correct	0.300971	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	5	white4.bmp	Image	NonBob	k	['k']	correct	0.487619	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
139	Cologne	5	white4.bmp	Image	NonBob	k	['k']	correct	0.590745	0.000000	1	1	2	1	methexp32	2018-02-06_09.00.34.972000
