ParticipantNumber	Location	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
128	Cologne	1	white2.bmp	Image	NonBob	k	['k']	correct	2.061727	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white3.bmp	Image	NonBob	k	['k']	correct	0.579343	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.564685	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.418351	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.330489	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.453650	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.366108	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.482713	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.447660	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white4.bmp	Image	NonBob	k	['k']	correct	0.415176	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.515458	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white1.bmp	Image	NonBob	k	['k']	correct	0.358968	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white2.bmp	Image	NonBob	k	['k']	correct	0.476805	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.423468	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.338545	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
128	Cologne	1	white5.bmp	Image	Bob	d	['d']	correct	0.338419	0.000000	1	2	2	2	methexp32	2018-02-02_12.58.57.642000
