subject_nr: 30
resp_format: 1
prerating,30,1,0,37.png,3,59038,67303
prerating,30,1,1,83.png,8,67536,75245
prerating,30,1,2,49.png,6,75476,81959
prerating,30,1,3,15.png,12,82190,84462
prerating,30,1,4,90.png,8,84692,87658
prerating,30,1,5,38.png,10,87888,91702
prerating,30,1,6,59.png,14,91932,93579
prerating,30,1,7,79.png,12,93809,96108
prerating,30,1,8,45.png,7,96338,103293
prerating,30,1,9,9.png,13,103523,106300
prerating,30,1,10,85.png,7,106530,109877
prerating,30,1,11,23.png,10,110107,114488
prerating,30,1,12,96.png,7,114718,120121
prerating,30,1,13,31.png,12,120353,122713
prerating,30,1,14,2.png,11,122943,126111
prerating,30,1,15,44.png,5,126341,128333
prerating,30,1,16,68.png,10,128563,131135
prerating,30,1,17,77.png,11,131365,133913
prerating,30,1,18,89.png,12,134146,137075
prerating,30,1,19,74.png,14,137306,140965
prerating,30,1,20,55.png,8,141195,144726
prerating,30,1,21,73.png,9,144956,147983
prerating,30,1,22,84.png,5,148213,153329
prerating,30,1,23,39.png,12,153559,155247
prerating,30,1,24,41.png,14,155477,157232
prerating,30,1,25,94.png,10,157462,160382
prerating,30,1,26,21.png,13,160612,162678
prerating,30,1,27,70.png,10,162908,168497
prerating,30,1,28,27.png,12,168727,170500
prerating,30,1,29,58.png,15,170730,173188
prerating,30,1,30,72.png,11,173419,176430
prerating,30,1,31,67.png,16,176660,179387
prerating,30,1,32,78.png,12,179617,184816
prerating,30,1,33,91.png,9,185046,187097
prerating,30,1,34,30.png,15,187327,189206
prerating,30,1,35,61.png,6,189436,192267
prerating,30,1,36,13.png,11,192497,197594
prerating,30,1,37,1.png,12,197824,199614
prerating,30,1,38,99.png,14,199845,201673
prerating,30,1,39,8.png,12,201903,204417
prerating,30,1,40,17.png,9,204647,208325
prerating,30,1,41,60.png,6,208556,210487
prerating,30,1,42,43.png,13,210717,212879
prerating,30,1,43,16.png,14,213109,215214
prerating,30,1,44,46.png,13,215444,217503
prerating,30,1,45,25.png,15,217733,219828
prerating,30,1,46,86.png,11,220058,223179
prerating,30,1,47,52.png,15,223409,225523
prerating,30,1,48,81.png,15,225753,227656
prerating,30,1,49,26.png,16,227886,230190
prerating,30,1,50,56.png,11,230420,232635
prerating,30,1,51,57.png,13,232866,234373
prerating,30,1,52,62.png,11,234603,236892
prerating,30,1,53,69.png,15,237122,239390
prerating,30,1,54,97.png,15,239620,241582
prerating,30,1,55,93.png,11,241812,243965
prerating,30,1,56,5.png,12,244195,246205
prerating,30,1,57,64.png,16,246436,248102
prerating,30,1,58,7.png,14,248332,250811
prerating,30,1,59,82.png,15,251041,252767
prerating,30,1,60,29.png,11,252997,255335
prerating,30,1,61,76.png,12,255565,257090
prerating,30,1,62,80.png,14,257320,259605
prerating,30,1,63,65.png,12,259835,261421
prerating,30,1,64,66.png,12,261651,263687
prerating,30,1,65,42.png,7,263917,265586
prerating,30,1,66,95.png,11,265816,267663
prerating,30,1,67,28.png,11,267893,270858
prerating,30,1,68,53.png,12,271089,273153
prerating,30,1,69,71.png,8,273383,277847
prerating,30,1,70,92.png,7,278078,279966
prerating,30,1,71,4.png,12,280196,282864
prerating,30,1,72,50.png,16,283094,286934
prerating,30,1,73,14.png,8,287164,290214
prerating,30,1,74,40.png,11,290445,292978
prerating,30,1,75,22.png,12,293208,295358
prerating,30,1,76,12.png,10,295588,299606
prerating,30,1,77,51.png,8,299836,302366
prerating,30,1,78,3.png,11,302596,304689
prerating,30,1,79,18.png,11,304919,308583
prerating,30,1,80,10.png,8,308813,312190
prerating,30,1,81,32.png,9,312420,314970
prerating,30,1,82,54.png,7,315201,317726
prerating,30,1,83,33.png,8,317957,320154
prerating,30,1,84,19.png,12,320384,323198
prerating,30,1,85,34.png,10,323429,325944
prerating,30,1,86,100.png,9,326174,330287
prerating,30,1,87,87.png,10,330518,335067
prerating,30,1,88,36.png,8,335298,337520
prerating,30,1,89,63.png,9,337751,342900
prerating,30,1,90,35.png,11,343131,345854
prerating,30,1,91,11.png,11,346084,348486
prerating,30,1,92,47.png,11,348717,354110
prerating,30,1,93,48.png,9,354341,356066
prerating,30,1,94,20.png,11,356296,358448
prerating,30,1,95,6.png,8,358679,360351
prerating,30,1,96,98.png,8,360581,363661
prerating,30,1,97,24.png,8,363891,366694
