subject_nr: 47
resp_format: 1
prerating,47,1,0,HM47.bmp,12,193336,196775
prerating,47,1,1,HW05.bmp,9,197008,199969
prerating,47,1,2,HW13.bmp,7,200200,202313
prerating,47,1,3,HM34.bmp,6,202544,205541
prerating,47,1,4,HW12.bmp,9,205772,208747
prerating,47,1,5,HM06.bmp,10,208979,212523
prerating,47,1,6,HW46.bmp,15,212754,214601
prerating,47,1,7,HM38.bmp,11,214832,216517
prerating,47,1,8,HW31.bmp,13,216748,218869
prerating,47,1,9,HW49.bmp,10,219100,222571
prerating,47,1,10,HM03.bmp,9,222802,225715
prerating,47,1,11,HM16.bmp,11,225946,227969
prerating,47,1,12,HM05.bmp,13,228201,230566
prerating,47,1,13,HM42.bmp,16,230797,232677
prerating,47,1,14,HM49.bmp,5,232907,236841
prerating,47,1,15,HM31.bmp,10,237071,239661
prerating,47,1,16,HW14.bmp,14,239892,247377
prerating,47,1,17,HW07.bmp,14,247608,249490
prerating,47,1,18,HM40.bmp,8,249721,253098
prerating,47,1,19,HW48.bmp,9,253328,255573
prerating,47,1,20,HW30.bmp,14,255804,257428
prerating,47,1,21,HM48.bmp,15,257658,260258
prerating,47,1,22,HW03.bmp,17,260489,262456
prerating,47,1,23,HW36.bmp,18,262687,264174
prerating,47,1,24,HW38.bmp,11,264405,266656
prerating,47,1,25,HM22.bmp,5,266886,269613
prerating,47,1,26,HM09.bmp,14,269843,271439
prerating,47,1,27,HM10.bmp,9,271669,273344
prerating,47,1,28,HW44.bmp,12,273575,275779
prerating,47,1,29,HM26.bmp,9,276009,277705
prerating,47,1,30,HM02.bmp,9,277935,280134
prerating,47,1,31,HW27.bmp,7,280364,283539
prerating,47,1,32,HW50.bmp,6,283769,286231
prerating,47,1,33,HW32.bmp,13,286461,288480
prerating,47,1,34,HM17.bmp,12,288710,291100
prerating,47,1,35,HW34.bmp,13,291330,293949
prerating,47,1,36,HW43.bmp,10,294181,295913
prerating,47,1,37,HW35.bmp,7,296144,299270
prerating,47,1,38,HM43.bmp,5,299501,302243
prerating,47,1,39,HM13.bmp,12,302474,305459
prerating,47,1,40,HM46.bmp,13,305690,307918
prerating,47,1,41,HW24.bmp,13,308151,309496
prerating,47,1,42,HM37.bmp,10,309726,312017
prerating,47,1,43,HW29.bmp,15,312247,313777
prerating,47,1,44,HM36.bmp,16,314007,315568
prerating,47,1,45,HW11.bmp,14,315798,318106
prerating,47,1,46,HM44.bmp,10,318336,320661
prerating,47,1,47,HM50.bmp,9,320892,322801
prerating,47,1,48,HM24.bmp,8,323031,324851
prerating,47,1,49,HM30.bmp,9,325081,326744
prerating,47,1,50,HM07.bmp,5,326974,329672
prerating,47,1,51,HM45.bmp,4,329902,331518
prerating,47,1,52,HW01.bmp,17,331749,335066
prerating,47,1,53,HM41.bmp,9,335298,337717
prerating,47,1,54,HW25.bmp,10,337948,340084
prerating,47,1,55,HM08.bmp,11,340314,341697
prerating,47,1,56,HW33.bmp,11,341927,344288
prerating,47,1,57,HW18.bmp,14,344518,346074
prerating,47,1,58,HM14.bmp,9,346304,348197
prerating,47,1,59,HM39.bmp,9,348427,350000
prerating,47,1,60,HW21.bmp,12,350230,354538
prerating,47,1,61,HW22.bmp,8,354769,356828
prerating,47,1,62,HM01.bmp,5,357059,360844
prerating,47,1,63,HW17.bmp,7,361075,363327
prerating,47,1,64,HW09.bmp,8,363558,365359
prerating,47,1,65,HM11.bmp,9,365589,370838
prerating,47,1,66,HM28.bmp,10,371070,373662
prerating,47,1,67,HW15.bmp,14,373893,375693
prerating,47,1,68,HW47.bmp,12,375923,377996
prerating,47,1,69,HM33.bmp,10,378226,380067
prerating,47,1,70,HW04.bmp,15,380297,382354
prerating,47,1,71,HM21.bmp,10,382584,383846
prerating,47,1,72,HW28.bmp,14,384076,385910
prerating,47,1,73,HW23.bmp,15,386141,387454
prerating,47,1,74,HM20.bmp,11,387684,389558
prerating,47,1,75,HW19.bmp,7,389788,392818
prerating,47,1,76,HM12.bmp,7,393050,394444
prerating,47,1,77,HW20.bmp,10,394674,397104
prerating,47,1,78,HW08.bmp,7,397334,399108
prerating,47,1,79,HW06.bmp,10,399338,401837
prerating,47,1,80,HW41.bmp,14,402067,403371
prerating,47,1,81,HW26.bmp,13,403602,404874
prerating,47,1,82,HM29.bmp,10,405104,406531
prerating,47,1,83,HW40.bmp,13,406761,408551
prerating,47,1,84,HW16.bmp,15,408781,410295
prerating,47,1,85,HM25.bmp,7,410527,413243
prerating,47,1,86,HM32.bmp,7,413473,415324
prerating,47,1,87,HW42.bmp,11,415554,418898
prerating,47,1,88,HW02.bmp,17,419129,420863
prerating,47,1,89,HW37.bmp,11,421093,422768
prerating,47,1,90,HM27.bmp,10,422998,424883
prerating,47,1,91,HM15.bmp,9,425113,428284
prerating,47,1,92,HW10.bmp,12,428514,430335
prerating,47,1,93,HM18.bmp,11,430565,432489
prerating,47,1,94,HW45.bmp,8,432719,434721
prerating,47,1,95,HM04.bmp,10,434951,437725
prerating,47,1,96,HM23.bmp,9,437955,439768
prerating,47,1,97,HM35.bmp,7,439998,442193
prerating,47,1,98,HM19.bmp,14,442424,444618
prerating,47,1,99,HW39.bmp,10,444848,446797
prerating_results,47,1,HM45.bmp
prerating_results,47,1,HM01.bmp
prerating_results,47,1,HM07.bmp
prerating_results,47,1,HM22.bmp
prerating_results,47,1,HM43.bmp
prerating_results,47,1,HM49.bmp
prerating_results,47,1,HM34.bmp
prerating_results,47,1,HW50.bmp
prerating_results,47,1,HM12.bmp
prerating_results,47,1,HM04.bmp
prerating_results,47,1,HM06.bmp
prerating_results,47,1,HM21.bmp
prerating_results,47,1,HM27.bmp
prerating_results,47,1,HM28.bmp
prerating_results,47,1,HM29.bmp
prerating_results,47,1,HM31.bmp
prerating_results,47,1,HM33.bmp
prerating_results,47,1,HM37.bmp
prerating_results,47,1,HM44.bmp
prerating_results,47,1,HW06.bmp
prerating_results,47,1,HW20.bmp
prerating_results,47,1,HW25.bmp
prerating_results,47,1,HW39.bmp
prerating_results,47,1,HW43.bmp
prerating_results,47,1,HW49.bmp
prerating_results,47,1,HM08.bmp
prerating_results,47,1,HM16.bmp
prerating_results,47,1,HM18.bmp
prerating_results,47,1,HM20.bmp
prerating_results,47,1,HM38.bmp
prerating_results,47,1,HW33.bmp
prerating_results,47,1,HW37.bmp
prerating_results,47,1,HW38.bmp
prerating_results,47,1,HW23.bmp
prerating_results,47,1,HW29.bmp
prerating_results,47,1,HW46.bmp
prerating_results,47,1,HM36.bmp
prerating_results,47,1,HM42.bmp
prerating_results,47,1,HW01.bmp
prerating_results,47,1,HW02.bmp
prerating_results,47,1,HW03.bmp
prerating_results,47,1,HW36.bmp
prerating_results,47,1,HM45.bmp,4
prerating_results,47,1,HM01.bmp,5
prerating_results,47,1,HM07.bmp,5
prerating_results,47,1,HM22.bmp,5
prerating_results,47,1,HM43.bmp,5
prerating_results,47,1,HM49.bmp,5
prerating_results,47,1,HM34.bmp,6
prerating_results,47,1,HW50.bmp,6
