subject_nr: 85
resp_format: 3
prerating,85,3,0,11.png,8,27274,30376
prerating,85,3,1,26.png,8,30609,33895
prerating,85,3,2,2.png,11,34126,38105
prerating,85,3,3,45.png,10,38336,40889
prerating,85,3,4,100.png,7,41119,44325
prerating,85,3,5,66.png,8,44556,47436
prerating,85,3,6,38.png,7,47668,50316
prerating,85,3,7,69.png,13,50547,53094
prerating,85,3,8,50.png,11,53324,56324
prerating,85,3,9,30.png,12,56556,58686
prerating,85,3,10,22.png,10,58916,60613
prerating,85,3,11,29.png,9,60843,63042
prerating,85,3,12,73.png,7,63272,65573
prerating,85,3,13,36.png,9,65803,68405
prerating,85,3,14,85.png,10,68635,70371
prerating,85,3,15,42.png,10,70601,72101
prerating,85,3,16,13.png,11,72332,74654
prerating,85,3,17,75.png,10,74885,76380
prerating,85,3,18,99.png,9,76611,78222
prerating,85,3,19,5.png,9,78452,81059
prerating,85,3,20,87.png,11,81289,83681
prerating,85,3,21,20.png,10,83912,86759
prerating,85,3,22,37.png,10,86990,89129
prerating,85,3,23,64.png,13,89360,91475
prerating,85,3,24,23.png,9,91705,93642
prerating,85,3,25,12.png,12,93872,96129
prerating,85,3,26,82.png,11,96359,99176
prerating,85,3,27,79.png,10,99406,102175
prerating,85,3,28,9.png,9,102405,104416
prerating,85,3,29,28.png,10,104647,107523
prerating,85,3,30,35.png,10,107753,109715
prerating,85,3,31,17.png,8,109946,112567
prerating,85,3,32,76.png,10,112797,116132
prerating,85,3,33,15.png,10,116362,118407
prerating,85,3,34,3.png,11,118637,121527
prerating,85,3,35,77.png,10,121757,123682
prerating,85,3,36,33.png,9,123912,125520
prerating,85,3,37,19.png,11,125750,128822
prerating,85,3,38,41.png,12,129052,132864
prerating,85,3,39,24.png,10,133095,135014
prerating,85,3,40,21.png,8,135244,137441
prerating,85,3,41,67.png,11,137671,140091
prerating,85,3,42,1.png,9,140321,142416
prerating,85,3,43,48.png,10,142646,144461
prerating,85,3,44,7.png,10,144691,146369
prerating,85,3,45,98.png,10,146600,148597
prerating,85,3,46,72.png,9,148828,151262
prerating,85,3,47,65.png,11,151492,154205
prerating,85,3,48,46.png,9,154435,156390
prerating,85,3,49,74.png,9,156620,158197
prerating,85,3,50,40.png,7,158428,159899
prerating,85,3,51,44.png,7,160129,162943
prerating,85,3,52,51.png,8,163173,165582
prerating,85,3,53,8.png,8,165812,167319
prerating,85,3,54,56.png,7,167549,169066
prerating,85,3,55,60.png,8,169296,171126
prerating,85,3,56,95.png,9,171357,173223
prerating,85,3,57,6.png,9,173454,175010
prerating,85,3,58,4.png,11,175240,177017
prerating,85,3,59,63.png,11,177247,179484
prerating,85,3,60,59.png,11,179714,181552
prerating,85,3,61,70.png,10,181782,184437
prerating,85,3,62,55.png,9,184667,186437
prerating,85,3,63,34.png,8,186669,189406
prerating,85,3,64,83.png,9,189636,191827
prerating,85,3,65,39.png,9,192057,193690
prerating,85,3,66,53.png,10,193921,196575
prerating,85,3,67,61.png,9,196805,198387
prerating,85,3,68,90.png,10,198618,200478
prerating,85,3,69,89.png,9,200708,202350
prerating,85,3,70,92.png,9,202580,204650
prerating,85,3,71,62.png,12,204880,207322
prerating,85,3,72,43.png,11,207553,209429
prerating,85,3,73,86.png,12,209660,212557
prerating,85,3,74,18.png,10,212787,214832
prerating,85,3,75,54.png,9,215063,216569
prerating,85,3,76,71.png,12,216800,219191
prerating,85,3,77,14.png,12,219421,222843
prerating,85,3,78,88.png,8,223074,225331
