subject_nr: 61
resp_format: 1
prerating,61,1,0,HW10.bmp,9,111980,116387
prerating,61,1,1,HM39.bmp,7,116622,121861
prerating,61,1,2,HW35.bmp,6,122093,125083
prerating,61,1,3,HW33.bmp,12,125314,128101
prerating,61,1,4,HW45.bmp,16,128332,130942
prerating,61,1,5,HM20.bmp,11,131173,135168
prerating,61,1,6,HW22.bmp,17,135399,137797
prerating,61,1,7,HW03.bmp,19,138028,140247
prerating,61,1,8,HW25.bmp,19,140478,142165
prerating,61,1,9,HW43.bmp,17,142396,145962
prerating,61,1,10,HW42.bmp,13,146194,149778
prerating,61,1,11,HM03.bmp,13,150009,152099
prerating,61,1,12,HM26.bmp,13,152330,155994
prerating,61,1,13,HW23.bmp,19,156226,158207
prerating,61,1,14,HM44.bmp,19,158438,160692
prerating,61,1,15,HW12.bmp,19,160923,164691
prerating,61,1,16,HW28.bmp,19,164922,167068
prerating,61,1,17,HW08.bmp,13,167300,169382
prerating,61,1,18,HW11.bmp,19,169614,171444
prerating,61,1,19,HW24.bmp,15,171675,174925
prerating,61,1,20,HW27.bmp,16,175156,177293
prerating,61,1,21,HW46.bmp,19,177526,179833
prerating,61,1,22,HW32.bmp,19,180064,182200
prerating,61,1,23,HM14.bmp,12,182431,184199
prerating,61,1,24,HM35.bmp,14,184430,189278
prerating,61,1,25,HM33.bmp,13,189509,193619
prerating,61,1,26,HW16.bmp,13,193851,196171
prerating,61,1,27,HM08.bmp,17,196402,198079
prerating,61,1,28,HM07.bmp,12,198311,200227
prerating,61,1,29,HM09.bmp,12,200458,202270
prerating,61,1,30,HW49.bmp,16,202501,204442
prerating,61,1,31,HM37.bmp,12,204674,206873
prerating,61,1,32,HM43.bmp,13,207104,209668
prerating,61,1,33,HM36.bmp,14,209899,211834
prerating,61,1,34,HW40.bmp,13,212065,214403
prerating,61,1,35,HW15.bmp,17,214634,217087
prerating,61,1,36,HM01.bmp,13,217318,219027
prerating,61,1,37,HM22.bmp,10,219258,220882
prerating,61,1,38,HM47.bmp,11,221113,222760
prerating,61,1,39,HW29.bmp,16,222991,224950
prerating,61,1,40,HW50.bmp,11,225182,227970
prerating,61,1,41,HM25.bmp,13,228201,232521
prerating,61,1,42,HM41.bmp,13,232752,234728
prerating,61,1,43,HM15.bmp,13,234959,237215
prerating,61,1,44,HW44.bmp,12,237446,238979
prerating,61,1,45,HW05.bmp,17,239210,240824
prerating,61,1,46,HW01.bmp,16,241056,243864
prerating,61,1,47,HM06.bmp,11,244095,245591
prerating,61,1,48,HW21.bmp,17,245823,248406
prerating,61,1,49,HM10.bmp,12,248637,250255
prerating,61,1,50,HM29.bmp,16,250486,253560
prerating,61,1,51,HW04.bmp,15,253792,255415
prerating,61,1,52,HW31.bmp,17,255646,257096
prerating,61,1,53,HW48.bmp,17,257327,259048
prerating,61,1,54,HW09.bmp,16,259279,261596
prerating,61,1,55,HM16.bmp,15,261827,263277
prerating,61,1,56,HM13.bmp,11,263508,264602
prerating,61,1,57,HW26.bmp,15,264833,269142
prerating,61,1,58,HW39.bmp,16,269373,271916
prerating,61,1,59,HM24.bmp,11,272148,273940
prerating,61,1,60,HM23.bmp,10,274171,277315
prerating,61,1,61,HM38.bmp,14,277546,279359
prerating,61,1,62,HW20.bmp,11,279590,281120
prerating,61,1,63,HW34.bmp,19,281351,283505
prerating,61,1,64,HM42.bmp,12,283737,285294
prerating,61,1,65,HM12.bmp,12,285525,291406
prerating,61,1,66,HW06.bmp,17,291639,293824
prerating,61,1,67,HM17.bmp,17,294055,296252
prerating,61,1,68,HM48.bmp,16,296483,298313
prerating,61,1,69,HM18.bmp,11,298544,299766
prerating,61,1,70,HW19.bmp,16,299997,302301
prerating,61,1,71,HW47.bmp,12,302532,304269
prerating,61,1,72,HM45.bmp,11,304501,306176
prerating,61,1,73,HW14.bmp,17,306407,308197
prerating,61,1,74,HW38.bmp,15,308428,310590
prerating,61,1,75,HM30.bmp,10,310821,312357
prerating,61,1,76,HM31.bmp,11,312588,314869
prerating,61,1,77,HM50.bmp,12,315100,316778
prerating,61,1,78,HM32.bmp,11,317009,318856
prerating,61,1,79,HM11.bmp,10,319088,321165
prerating,61,1,80,HM02.bmp,10,321396,323053
prerating,61,1,81,HW30.bmp,10,323284,324581
prerating,61,1,82,HM28.bmp,11,324812,326346
prerating,61,1,83,HM49.bmp,11,326577,327933
prerating,61,1,84,HW13.bmp,13,328165,329957
prerating,61,1,85,HW02.bmp,18,330189,332579
prerating,61,1,86,HM34.bmp,11,332810,336080
prerating,61,1,87,HW37.bmp,11,336311,338090
prerating,61,1,88,HW36.bmp,15,338321,340001
prerating,61,1,89,HM19.bmp,7,340232,344305
prerating,61,1,90,HM27.bmp,18,344536,347012
prerating,61,1,91,HW41.bmp,18,347243,348840
prerating,61,1,92,HM40.bmp,10,349072,350788
prerating,61,1,93,HM21.bmp,12,351019,353328
prerating,61,1,94,HW07.bmp,19,353559,355881
prerating,61,1,95,HM04.bmp,11,356112,360724
prerating,61,1,96,HM05.bmp,17,360956,363154
prerating,61,1,97,HW17.bmp,19,363385,365865
prerating,61,1,98,HW18.bmp,19,366096,368120
prerating,61,1,99,HM46.bmp,10,368351,370005
prerating_results,61,1,HW35.bmp
prerating_results,61,1,HM19.bmp
prerating_results,61,1,HM39.bmp
prerating_results,61,1,HW10.bmp
prerating_results,61,1,HM02.bmp
prerating_results,61,1,HM11.bmp
prerating_results,61,1,HM22.bmp
prerating_results,61,1,HM23.bmp
prerating_results,61,1,HM30.bmp
prerating_results,61,1,HW44.bmp
prerating_results,61,1,HW47.bmp
prerating_results,61,1,HM01.bmp
prerating_results,61,1,HM03.bmp
prerating_results,61,1,HM15.bmp
prerating_results,61,1,HM25.bmp
prerating_results,61,1,HM26.bmp
prerating_results,61,1,HM33.bmp
prerating_results,61,1,HM41.bmp
prerating_results,61,1,HM43.bmp
prerating_results,61,1,HW08.bmp
prerating_results,61,1,HW13.bmp
prerating_results,61,1,HW16.bmp
prerating_results,61,1,HW40.bmp
prerating_results,61,1,HW42.bmp
prerating_results,61,1,HM35.bmp
prerating_results,61,1,HM36.bmp
prerating_results,61,1,HM38.bmp
prerating_results,61,1,HM16.bmp
prerating_results,61,1,HW04.bmp
prerating_results,61,1,HW24.bmp
prerating_results,61,1,HW26.bmp
prerating_results,61,1,HW36.bmp
prerating_results,61,1,HW38.bmp
prerating_results,61,1,HW12.bmp
prerating_results,61,1,HW17.bmp
prerating_results,61,1,HW18.bmp
prerating_results,61,1,HW23.bmp
prerating_results,61,1,HW25.bmp
prerating_results,61,1,HW28.bmp
prerating_results,61,1,HW32.bmp
prerating_results,61,1,HW34.bmp
prerating_results,61,1,HW46.bmp
prerating_results,61,1,HW35.bmp,6
prerating_results,61,1,HM19.bmp,7
prerating_results,61,1,HM39.bmp,7
prerating_results,61,1,HW10.bmp,9
prerating_results,61,1,HM02.bmp,10
prerating_results,61,1,HM11.bmp,10
prerating_results,61,1,HM22.bmp,10
prerating_results,61,1,HM23.bmp,10
prerating_results,61,1,HM30.bmp,10
prerating_results,61,1,HM40.bmp,10
prerating_results,61,1,HM46.bmp,10
prerating_results,61,1,HW30.bmp,10
prerating_results,61,1,HM04.bmp,11
prerating_results,61,1,HM06.bmp,11
prerating_results,61,1,HM13.bmp,11
prerating_results,61,1,HM18.bmp,11
prerating_results,61,1,HM20.bmp,11
prerating_results,61,1,HM24.bmp,11
prerating_results,61,1,HM28.bmp,11
prerating_results,61,1,HM31.bmp,11
prerating_results,61,1,HM32.bmp,11
prerating_results,61,1,HM34.bmp,11
prerating_results,61,1,HM45.bmp,11
prerating_results,61,1,HM47.bmp,11
prerating_results,61,1,HM49.bmp,11
prerating_results,61,1,HW20.bmp,11
prerating_results,61,1,HW37.bmp,11
prerating_results,61,1,HW50.bmp,11
prerating_results,61,1,HM07.bmp,12
prerating_results,61,1,HM09.bmp,12
prerating_results,61,1,HM10.bmp,12
prerating_results,61,1,HM12.bmp,12
prerating_results,61,1,HM14.bmp,12
prerating_results,61,1,HM21.bmp,12
prerating_results,61,1,HM37.bmp,12
prerating_results,61,1,HM42.bmp,12
prerating_results,61,1,HM50.bmp,12
prerating_results,61,1,HW33.bmp,12
prerating_results,61,1,HW44.bmp,12
prerating_results,61,1,HW47.bmp,12
prerating_results,61,1,HM01.bmp,13
prerating_results,61,1,HM03.bmp,13
prerating_results,61,1,HM15.bmp,13
prerating_results,61,1,HM25.bmp,13
prerating_results,61,1,HM26.bmp,13
prerating_results,61,1,HM33.bmp,13
