N
x
N
period
N
N
y
N
period
N
minus
y
x
N
period
minus
N
c
x
N
N
comma
N
x
y
period
N
comma
N
c
y
x
N
period
comma
N
x
period
comma
minus
c
y
N
period
comma
minus
c
y
N
x
comma
N
minus
N
x
N
period
comma
minus
c
y
N
period
comma
minus
c
y
x
period
comma
minus
c
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
minus
N
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
comma
N
c
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
x
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
x
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
x
y
x
period
comma
minus
x
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
x
y
x
comma
N
N
N
N
N
N
N
N
N
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
x
N
comma
minus
c
y
x
period
comma
minus
c
y
x
period
comma
minus
c
y
