sid,bid,tid,material,instructions,material_order,stimulus_location,response_location,response_time,response_deadline,error
7,1,59,mixed deterministic,sequence concealed,random first,1,1,0.32063999999081716,1.05,0
7,1,60,mixed deterministic,sequence concealed,random first,2,2,0.36218479997478426,1.05,0
7,1,61,mixed deterministic,sequence concealed,random first,5,5,0.3220677000354044,1.05,0
7,1,62,mixed deterministic,sequence concealed,random first,2,2,0.380905200028792,1.05,0
7,1,63,mixed deterministic,sequence concealed,random first,3,2,0.3505455999984406,1.05,1
7,1,64,mixed deterministic,sequence concealed,random first,4,4,0.5411959999473765,1.05,0
7,1,65,mixed deterministic,sequence concealed,random first,2,2,0.3506566999712959,1.05,0
7,1,66,mixed deterministic,sequence concealed,random first,4,4,0.2908377000130713,1.05,0
7,1,67,mixed deterministic,sequence concealed,random first,2,2,0.35337430000072345,1.05,0
7,1,68,mixed deterministic,sequence concealed,random first,1,1,0.3306283999700099,1.05,0
7,1,69,mixed deterministic,sequence concealed,random first,5,5,0.39072120003402233,1.05,0
7,1,70,mixed deterministic,sequence concealed,random first,2,2,0.2806019999552518,1.05,0
7,1,71,mixed deterministic,sequence concealed,random first,1,1,0.3407652000314556,1.05,0
7,1,72,mixed deterministic,sequence concealed,random first,6,6,0.3003463000059128,1.05,0
7,1,73,mixed deterministic,sequence concealed,random first,1,1,0.35023460001684725,0.95,0
7,1,74,mixed deterministic,sequence concealed,random first,3,3,0.4108247000258416,0.95,0
7,1,75,mixed deterministic,sequence concealed,random first,6,6,0.41072189999977127,0.95,0
7,1,76,mixed deterministic,sequence concealed,random first,3,3,0.30046300002140924,0.95,0
7,1,77,mixed deterministic,sequence concealed,random first,2,2,0.3505975999869406,0.95,0
7,1,78,mixed deterministic,sequence concealed,random first,4,5,0.3019248999771662,0.95,1
7,1,79,mixed deterministic,sequence concealed,random first,2,2,0.33050089998869225,0.95,0
7,1,80,mixed deterministic,sequence concealed,random first,6,6,0.28032229997916147,0.95,0
7,1,81,mixed deterministic,sequence concealed,random first,4,5,0.3904876000015065,0.95,1
7,1,82,mixed deterministic,sequence concealed,random first,1,1,0.478893399995286,0.95,0
7,1,83,mixed deterministic,sequence concealed,random first,2,3,0.3408310999511741,0.95,1
7,1,84,mixed deterministic,sequence concealed,random first,1,1,0.35236939997412264,0.95,0
7,1,85,mixed deterministic,sequence concealed,random first,5,5,0.32195060001686215,0.95,0
7,1,86,mixed deterministic,sequence concealed,random first,6,6,0.38063580001471564,0.95,0
7,1,87,mixed deterministic,sequence concealed,random first,5,4,0.38071679999120533,0.95,1
7,1,88,mixed deterministic,sequence concealed,random first,1,1,0.3411435000016354,0.95,0
7,1,89,mixed deterministic,sequence concealed,random first,2,2,0.38070790003985167,0.95,0
7,1,90,mixed deterministic,sequence concealed,random first,1,1,0.42043960001319647,0.95,0
7,1,91,mixed deterministic,sequence concealed,random first,3,3,0.4418473999830894,0.95,0
7,1,92,mixed deterministic,sequence concealed,random first,4,4,0.4407130000181496,0.95,0
7,1,93,mixed deterministic,sequence concealed,random first,5,5,0.4019897999824025,0.95,0
7,1,94,mixed deterministic,sequence concealed,random first,3,3,0.4906088000279851,0.95,0
7,1,95,mixed deterministic,sequence concealed,random first,5,5,0.36065329995471984,0.95,0
7,1,96,mixed deterministic,sequence concealed,random first,2,2,0.29042370000388473,0.95,0
7,1,97,mixed deterministic,sequence concealed,random first,1,1,0.3506967999855988,0.85,0
7,1,98,mixed deterministic,sequence concealed,random first,3,2,0.3606658999924548,0.85,1
7,1,99,mixed deterministic,sequence concealed,random first,2,2,0.45281049999175593,0.85,0
7,1,100,mixed deterministic,sequence concealed,random first,6,6,0.3405465000541881,0.85,0
7,1,101,mixed deterministic,sequence concealed,random first,3,3,0.340658999979496,0.85,0
7,1,102,mixed deterministic,sequence concealed,random first,5,5,0.5008350000134669,0.85,0
7,1,103,mixed deterministic,sequence concealed,random first,1,1,0.3619539000210352,0.85,0
7,1,104,mixed deterministic,sequence concealed,random first,4,4,0.4104121000273153,0.85,0
7,1,105,mixed deterministic,sequence concealed,random first,2,2,0.3910512999864295,0.85,0
7,1,106,mixed deterministic,sequence concealed,random first,3,3,0.4907260999898426,0.85,0
7,1,107,mixed deterministic,sequence concealed,random first,6,6,0.3507134999963455,0.85,0
7,1,108,mixed deterministic,sequence concealed,random first,3,3,0.3306658999645151,0.85,0
7,1,109,mixed deterministic,sequence concealed,random first,5,5,0.45077960001071915,0.85,0
7,1,110,mixed deterministic,sequence concealed,random first,2,2,0.32976519997464493,0.85,0
7,1,111,mixed deterministic,sequence concealed,random first,1,1,0.4009616999537684,0.85,0
7,1,112,mixed deterministic,sequence concealed,random first,4,4,0.3524094999884255,0.85,0
7,1,113,mixed deterministic,sequence concealed,random first,3,3,0.3206648000050336,0.85,0
7,1,114,mixed deterministic,sequence concealed,random first,4,4,0.4507502000196837,0.85,0
7,1,115,mixed deterministic,sequence concealed,random first,2,3,-0.1893500000005588,0.85,1
7,1,116,mixed deterministic,sequence concealed,random first,5,5,0.6114078999962658,0.85,0
7,1,117,mixed deterministic,sequence concealed,random first,2,2,0.4028415000066161,0.85,0
7,1,118,mixed deterministic,sequence concealed,random first,3,3,0.3630514999968,0.85,0
7,1,119,mixed deterministic,sequence concealed,random first,4,4,0.40088979998836294,0.85,0
7,1,120,mixed deterministic,sequence concealed,random first,1,1,0.35068489995319396,0.85,0
7,1,121,mixed deterministic,sequence concealed,random first,4,4,0.42300820001401007,0.85,0
7,1,122,mixed deterministic,sequence concealed,random first,3,3,0.3506113999756053,0.85,0
7,1,123,mixed deterministic,sequence concealed,random first,6,6,0.34068580000894144,0.85,0
7,1,124,mixed deterministic,sequence concealed,random first,4,4,0.33065660001011565,0.85,0
7,1,125,mixed deterministic,sequence concealed,random first,2,1,0.3208235000493005,0.85,1
7,1,126,mixed deterministic,sequence concealed,random first,3,3,0.4410535999923013,0.85,0
7,1,127,mixed deterministic,sequence concealed,random first,2,2,0.3404410000075586,0.85,0
7,1,128,mixed deterministic,sequence concealed,random first,5,5,0.3808049999643117,0.85,0
7,1,129,mixed deterministic,sequence concealed,random first,4,4,0.45086750003974885,0.85,0
7,1,130,mixed deterministic,sequence concealed,random first,3,3,0.4005965999676846,0.85,0
7,1,131,mixed deterministic,sequence concealed,random first,5,5,0.3425176999880932,0.85,0
7,1,132,mixed deterministic,sequence concealed,random first,2,2,0.3223074999987148,0.85,0
7,1,133,mixed deterministic,sequence concealed,random first,3,3,0.4016988000366837,0.85,0
7,1,134,mixed deterministic,sequence concealed,random first,6,6,0.3608990000211634,0.85,0
7,1,135,mixed deterministic,sequence concealed,random first,1,1,0.32067909999750555,0.85,0
7,1,136,mixed deterministic,sequence concealed,random first,2,3,0.3804879999952391,0.85,1
7,1,137,mixed deterministic,sequence concealed,random first,6,6,0.33116529998369515,0.85,0
7,1,138,mixed deterministic,sequence concealed,random first,5,5,0.4123660000041127,0.85,0
7,1,139,mixed deterministic,sequence concealed,random first,3,2,0.450736099970527,0.85,1
7,1,140,mixed deterministic,sequence concealed,random first,1,1,0.5213007999700494,0.85,0
7,1,141,mixed deterministic,sequence concealed,random first,5,5,0.420452699996531,0.85,0
7,1,142,mixed deterministic,sequence concealed,random first,3,3,0.36086119996616617,0.85,0
7,1,143,mixed deterministic,sequence concealed,random first,6,6,0.42243759997654706,0.85,0
7,1,144,mixed deterministic,sequence concealed,random first,5,5,0.39060779998544604,0.85,0
7,2,145,mixed deterministic,sequence concealed,random first,3,3,0.33718720002798364,0.85,0
7,2,146,mixed deterministic,sequence concealed,random first,6,6,0.33052149997092783,0.85,0
7,2,147,mixed deterministic,sequence concealed,random first,2,2,0.29032919998280704,0.85,0
7,2,148,mixed deterministic,sequence concealed,random first,1,1,0.3206468999851495,0.85,0
7,2,149,mixed deterministic,sequence concealed,random first,4,4,0.35202679998474196,0.85,0
7,2,150,mixed deterministic,sequence concealed,random first,5,5,0.3609612000291236,0.85,0
7,2,151,mixed deterministic,sequence concealed,random first,3,3,0.3604627000167966,0.85,0
7,2,152,mixed deterministic,sequence concealed,random first,6,6,0.3204647999955341,0.85,0
7,2,153,mixed deterministic,sequence concealed,random first,2,2,0.300524799968116,0.85,0
7,2,154,mixed deterministic,sequence concealed,random first,1,1,0.3089575999765657,0.85,0
7,2,155,mixed deterministic,sequence concealed,random first,4,4,0.3506148000014946,0.85,0
7,2,156,mixed deterministic,sequence concealed,random first,5,5,0.3105754000134766,0.85,0
7,2,157,mixed deterministic,sequence concealed,random first,3,2,0.41064019995974377,0.85,1
7,2,158,mixed deterministic,sequence concealed,random first,6,6,0.3611133000231348,0.85,0
7,2,159,mixed deterministic,sequence concealed,random first,2,2,0.3509184999857098,0.85,0
7,2,160,mixed deterministic,sequence concealed,random first,1,1,0.38093809998827055,0.85,0
7,2,161,mixed deterministic,sequence concealed,random first,4,4,0.29237470001680776,0.85,0
7,2,162,mixed deterministic,sequence concealed,random first,5,5,0.35069699998712167,0.85,0
7,2,163,mixed deterministic,sequence concealed,random first,3,3,0.3200969999888912,0.85,0
7,2,164,mixed deterministic,sequence concealed,random first,6,6,0.3009246999863535,0.85,0
7,2,165,mixed deterministic,sequence concealed,random first,2,2,0.3206476999912411,0.85,0
7,2,166,mixed deterministic,sequence concealed,random first,1,1,0.3023625999921933,0.85,0
7,2,167,mixed deterministic,sequence concealed,random first,4,4,0.3606498999870382,0.85,0
7,2,168,mixed deterministic,sequence concealed,random first,5,5,0.29066930001135916,0.85,0
7,2,169,mixed deterministic,sequence concealed,random first,3,3,0.31061079999199137,0.85,0
7,2,170,mixed deterministic,sequence concealed,random first,6,6,0.31067589996382594,0.85,0
7,2,171,mixed deterministic,sequence concealed,random first,2,2,0.33071189996553585,0.85,0
7,2,172,mixed deterministic,sequence concealed,random first,1,1,0.3207187000080012,0.85,0
7,2,173,mixed deterministic,sequence concealed,random first,4,4,0.3106112999957986,0.85,0
7,2,174,mixed deterministic,sequence concealed,random first,5,5,0.320305900007952,0.85,0
7,2,175,mixed deterministic,sequence concealed,random first,3,3,0.380491100018844,0.85,0
7,2,176,mixed deterministic,sequence concealed,random first,6,6,0.2906895999913104,0.85,0
7,2,177,mixed deterministic,sequence concealed,random first,2,2,0.33054519997676834,0.85,0
7,2,178,mixed deterministic,sequence concealed,random first,1,1,0.3405997000518255,0.85,0
7,2,179,mixed deterministic,sequence concealed,random first,4,5,0.3404850999941118,0.85,1
7,2,180,mixed deterministic,sequence concealed,random first,5,5,0.38089009997202083,0.85,0
7,2,181,mixed deterministic,sequence concealed,random first,3,3,0.3608664999483153,0.85,0
7,2,182,mixed deterministic,sequence concealed,random first,6,6,0.35070619999896735,0.85,0
7,2,183,mixed deterministic,sequence concealed,random first,2,2,0.3203444000100717,0.85,0
7,2,184,mixed deterministic,sequence concealed,random first,1,1,0.34066789998905733,0.85,0
7,2,185,mixed deterministic,sequence concealed,random first,4,4,0.41037639998830855,0.85,0
7,2,186,mixed deterministic,sequence concealed,random first,5,5,0.35069260001182556,0.85,0
7,2,187,mixed deterministic,sequence concealed,random first,3,3,0.3708466000389308,0.85,0
7,2,188,mixed deterministic,sequence concealed,random first,6,6,0.35050400003092363,0.85,0
7,2,189,mixed deterministic,sequence concealed,random first,2,2,0.32076259999303147,0.85,0
7,2,190,mixed deterministic,sequence concealed,random first,1,1,0.3706609000219032,0.85,0
7,2,191,mixed deterministic,sequence concealed,random first,4,4,0.30013320001307875,0.85,0
7,2,192,mixed deterministic,sequence concealed,random first,5,5,0.2908358999993652,0.85,0
7,2,193,mixed deterministic,sequence concealed,random first,3,3,0.38038679998135194,0.85,0
7,2,194,mixed deterministic,sequence concealed,random first,6,6,0.3407062000478618,0.85,0
7,2,195,mixed deterministic,sequence concealed,random first,2,2,0.33060260000638664,0.85,0
7,2,196,mixed deterministic,sequence concealed,random first,1,1,0.3506446999963373,0.85,0
7,2,197,mixed deterministic,sequence concealed,random first,4,4,0.32186450000153854,0.85,0
7,2,198,mixed deterministic,sequence concealed,random first,5,5,0.3907715000095777,0.85,0
7,2,199,mixed deterministic,sequence concealed,random first,3,3,0.3306229999870993,0.85,0
7,2,200,mixed deterministic,sequence concealed,random first,6,6,0.4206939999712631,0.85,0
7,2,201,mixed deterministic,sequence concealed,random first,2,1,0.2823070000158623,0.85,1
7,2,202,mixed deterministic,sequence concealed,random first,1,1,0.3409961999859661,0.85,0
7,2,203,mixed deterministic,sequence concealed,random first,4,5,0.3005017999676056,0.85,1
7,2,204,mixed deterministic,sequence concealed,random first,5,5,0.401007300009951,0.85,0
7,2,205,mixed deterministic,sequence concealed,random first,3,3,0.37073049996979535,0.85,0
7,2,206,mixed deterministic,sequence concealed,random first,6,6,0.3304537000367418,0.85,0
7,2,207,mixed deterministic,sequence concealed,random first,2,2,0.3606690000160597,0.85,0
7,2,208,mixed deterministic,sequence concealed,random first,1,1,0.31979819998377934,0.85,0
7,2,209,mixed deterministic,sequence concealed,random first,4,4,0.35084999998798594,0.85,0
7,2,210,mixed deterministic,sequence concealed,random first,5,5,0.3307834999868646,0.85,0
7,2,211,mixed deterministic,sequence concealed,random first,3,3,0.2906052000471391,0.85,0
7,2,212,mixed deterministic,sequence concealed,random first,6,6,0.33164469996700063,0.85,0
7,2,213,mixed deterministic,sequence concealed,random first,2,2,0.290364500018768,0.85,0
7,2,214,mixed deterministic,sequence concealed,random first,1,1,0.29069940000772476,0.85,0
7,2,215,mixed deterministic,sequence concealed,random first,4,5,0.41057839995482937,0.85,1
7,2,216,mixed deterministic,sequence concealed,random first,5,5,0.37236310000298545,0.85,0
7,2,217,mixed deterministic,sequence concealed,random first,3,3,0.37045410001883283,0.85,0
7,2,218,mixed deterministic,sequence concealed,random first,6,6,0.3908110000193119,0.85,0
7,2,219,mixed deterministic,sequence concealed,random first,2,2,0.39061790000414476,0.85,0
7,2,220,mixed deterministic,sequence concealed,random first,1,1,0.3123040000209585,0.85,0
7,2,221,mixed deterministic,sequence concealed,random first,4,4,0.31061200000112876,0.85,0
7,2,222,mixed deterministic,sequence concealed,random first,5,5,0.3504355000331998,0.85,0
7,2,223,mixed deterministic,sequence concealed,random first,3,3,0.3503649999620393,0.85,0
7,2,224,mixed deterministic,sequence concealed,random first,6,6,0.35073010000633076,0.85,0
7,2,225,mixed deterministic,sequence concealed,random first,2,2,0.2807125999825075,0.85,0
7,2,226,mixed deterministic,sequence concealed,random first,1,1,0.3222681999905035,0.85,0
7,2,227,mixed deterministic,sequence concealed,random first,4,4,0.35052239999640733,0.85,0
7,2,228,mixed deterministic,sequence concealed,random first,5,5,0.3402611000346951,0.85,0
7,2,229,mixed deterministic,sequence concealed,random first,3,3,0.3310411999700591,0.85,0
7,2,230,mixed deterministic,sequence concealed,random first,6,6,0.39252550003584474,0.85,0
7,2,231,mixed deterministic,sequence concealed,random first,2,2,0.2770258000236936,0.85,0
7,2,232,mixed deterministic,sequence concealed,random first,1,1,0.30068639997625723,0.85,0
7,2,233,mixed deterministic,sequence concealed,random first,4,4,0.30228589999023825,0.85,0
7,2,234,mixed deterministic,sequence concealed,random first,5,5,0.3210797000210732,0.85,0
7,2,235,mixed deterministic,sequence concealed,random first,3,3,0.30084829998668283,0.85,0
7,2,236,mixed deterministic,sequence concealed,random first,6,6,0.32065310003235936,0.85,0
7,2,237,mixed deterministic,sequence concealed,random first,2,2,0.2709789000218734,0.85,0
7,2,238,mixed deterministic,sequence concealed,random first,1,1,0.30203180003445596,0.85,0
7,2,239,mixed deterministic,sequence concealed,random first,4,4,0.35049939999589697,0.85,0
7,2,240,mixed deterministic,sequence concealed,random first,5,5,0.42077880003489554,0.85,0
7,2,241,mixed deterministic,sequence concealed,random first,3,3,0.39073770004324615,0.85,0
7,2,242,mixed deterministic,sequence concealed,random first,6,6,0.30203580000670627,0.85,0
7,2,243,mixed deterministic,sequence concealed,random first,2,2,0.28080960002262145,0.85,0
7,2,244,mixed deterministic,sequence concealed,random first,1,1,0.3109217000310309,0.85,0
7,2,245,mixed deterministic,sequence concealed,random first,4,4,0.3112974999821745,0.85,0
7,2,246,mixed deterministic,sequence concealed,random first,5,5,0.3306178999482654,0.85,0
7,2,247,mixed deterministic,sequence concealed,random first,3,3,0.3707725999993272,0.85,0
7,2,248,mixed deterministic,sequence concealed,random first,6,6,0.3119142000214197,0.85,0
7,2,249,mixed deterministic,sequence concealed,random first,2,2,0.27055850002216175,0.85,0
7,2,250,mixed deterministic,sequence concealed,random first,1,1,0.33076370001072064,0.85,0
7,2,251,mixed deterministic,sequence concealed,random first,4,4,0.3202377000125125,0.85,0
7,2,252,mixed deterministic,sequence concealed,random first,5,5,0.2621168000041507,0.85,0
7,2,253,mixed deterministic,sequence concealed,random first,3,3,0.3001843999954872,0.85,0
7,2,254,mixed deterministic,sequence concealed,random first,6,6,0.3005317999632098,0.85,0
7,2,255,mixed deterministic,sequence concealed,random first,2,2,0.3009147999691777,0.85,0
7,2,256,mixed deterministic,sequence concealed,random first,1,1,0.32232030003797263,0.85,0
7,2,257,mixed deterministic,sequence concealed,random first,4,4,0.350689799990505,0.85,0
7,2,258,mixed deterministic,sequence concealed,random first,5,5,0.27047019999008626,0.85,0
7,2,259,mixed deterministic,sequence concealed,random first,3,3,0.2706237999955192,0.85,0
7,2,260,mixed deterministic,sequence concealed,random first,6,6,0.35042680002516136,0.85,0
7,2,261,mixed deterministic,sequence concealed,random first,2,1,0.230572700034827,0.85,1
7,2,262,mixed deterministic,sequence concealed,random first,1,1,0.3013086999999359,0.85,0
7,2,263,mixed deterministic,sequence concealed,random first,4,4,0.46180430002277717,0.85,0
7,2,264,mixed deterministic,sequence concealed,random first,5,5,0.32061769999563694,0.85,0
7,2,265,mixed deterministic,sequence concealed,random first,3,3,0.3507098000263795,0.85,0
7,2,266,mixed deterministic,sequence concealed,random first,6,6,0.2805217999848537,0.85,0
7,2,267,mixed deterministic,sequence concealed,random first,2,2,0.2706878000171855,0.85,0
7,2,268,mixed deterministic,sequence concealed,random first,1,1,0.27053560002241284,0.85,0
7,2,269,mixed deterministic,sequence concealed,random first,4,4,0.30051969998748973,0.85,0
7,2,270,mixed deterministic,sequence concealed,random first,5,5,0.2805732000269927,0.85,0
7,2,271,mixed deterministic,sequence concealed,random first,3,3,0.3006569999852218,0.85,0
7,2,272,mixed deterministic,sequence concealed,random first,6,6,0.2707110000192188,0.85,0
7,2,273,mixed deterministic,sequence concealed,random first,2,3,0.27233319997321814,0.85,1
7,2,274,mixed deterministic,sequence concealed,random first,1,1,0.5024403000134043,0.85,0
7,2,275,mixed deterministic,sequence concealed,random first,4,4,0.3908019000082277,0.85,0
7,2,276,mixed deterministic,sequence concealed,random first,5,5,0.33243740000762045,0.85,0
7,2,277,mixed deterministic,sequence concealed,random first,3,3,0.4023952999850735,0.85,0
7,2,278,mixed deterministic,sequence concealed,random first,6,6,0.38064659998053685,0.85,0
7,2,279,mixed deterministic,sequence concealed,random first,2,2,0.27179290005005896,0.85,0
7,2,280,mixed deterministic,sequence concealed,random first,1,1,0.40207359998021275,0.85,0
7,2,281,mixed deterministic,sequence concealed,random first,4,4,0.3608500999980606,0.85,0
7,2,282,mixed deterministic,sequence concealed,random first,5,5,0.3207060999702662,0.85,0
7,2,283,mixed deterministic,sequence concealed,random first,3,3,0.3306808999623172,0.85,0
7,2,284,mixed deterministic,sequence concealed,random first,6,6,0.32060949999140576,0.85,0
7,2,285,mixed deterministic,sequence concealed,random first,2,2,0.3007505999994464,0.85,0
7,2,286,mixed deterministic,sequence concealed,random first,1,1,0.2906684000045061,0.85,0
7,2,287,mixed deterministic,sequence concealed,random first,4,4,0.29063800000585616,0.85,0
7,2,288,mixed deterministic,sequence concealed,random first,5,5,0.2805932000046596,0.85,0
7,3,289,mixed deterministic,sequence concealed,random first,4,4,0.3485797999892384,0.85,0
7,3,290,mixed deterministic,sequence concealed,random first,3,3,0.34069439995801076,0.85,0
7,3,291,mixed deterministic,sequence concealed,random first,2,2,0.36020479997387156,0.85,0
7,3,292,mixed deterministic,sequence concealed,random first,4,4,0.3007738000014797,0.85,0
7,3,293,mixed deterministic,sequence concealed,random first,2,2,0.3106728999991901,0.85,0
7,3,294,mixed deterministic,sequence concealed,random first,5,5,0.36074410000583157,0.85,0
7,3,295,mixed deterministic,sequence concealed,random first,3,3,0.3523583000060171,0.85,0
7,3,296,mixed deterministic,sequence concealed,random first,1,1,0.3506420000339858,0.85,0
7,3,297,mixed deterministic,sequence concealed,random first,5,5,0.3104206999996677,0.85,0
7,3,298,mixed deterministic,sequence concealed,random first,3,3,0.3005566999781877,0.85,0
7,3,299,mixed deterministic,sequence concealed,random first,1,1,0.3019302999600768,0.85,0
7,3,300,mixed deterministic,sequence concealed,random first,6,4,0.32065279997186735,0.85,1
7,3,301,mixed deterministic,sequence concealed,random first,3,3,0.37092409998876974,0.85,0
7,3,302,mixed deterministic,sequence concealed,random first,6,6,0.34042399999452755,0.85,0
7,3,303,mixed deterministic,sequence concealed,random first,5,6,0.3804054000065662,0.85,1
7,3,304,mixed deterministic,sequence concealed,random first,2,1,0.33100419997936115,0.85,1
7,3,305,mixed deterministic,sequence concealed,random first,1,1,0.3628482999629341,0.85,0
7,3,306,mixed deterministic,sequence concealed,random first,3,3,0.3605276000453159,0.85,0
7,3,307,mixed deterministic,sequence concealed,random first,2,2,0.36061039997730404,0.85,0
7,3,308,mixed deterministic,sequence concealed,random first,5,5,0.33196109998971224,0.85,0
7,3,309,mixed deterministic,sequence concealed,random first,6,6,0.36061969998991117,0.85,0
7,3,310,mixed deterministic,sequence concealed,random first,2,2,0.371997999958694,0.85,0
7,3,311,mixed deterministic,sequence concealed,random first,1,1,0.32074190001003444,0.85,0
7,3,312,mixed deterministic,sequence concealed,random first,2,3,0.3106357000069693,0.85,1
7,3,313,mixed deterministic,sequence concealed,random first,6,6,0.3710898000281304,0.85,0
7,3,314,mixed deterministic,sequence concealed,random first,1,1,0.3906700000516139,0.85,0
7,3,315,mixed deterministic,sequence concealed,random first,5,6,0.340813499991782,0.85,1
7,3,316,mixed deterministic,sequence concealed,random first,2,2,0.4224821999669075,0.85,0
7,3,317,mixed deterministic,sequence concealed,random first,6,6,0.32247269997606054,0.85,0
7,3,318,mixed deterministic,sequence concealed,random first,1,1,0.36068039998644963,0.85,0
7,3,319,mixed deterministic,sequence concealed,random first,4,4,0.3308826999855228,0.85,0
7,3,320,mixed deterministic,sequence concealed,random first,5,5,0.3806484000524506,0.85,0
7,3,321,mixed deterministic,sequence concealed,random first,2,2,0.31064179999521,0.85,0
7,3,322,mixed deterministic,sequence concealed,random first,4,4,0.3406880999682471,0.85,0
7,3,323,mixed deterministic,sequence concealed,random first,2,2,0.3406243999488652,0.85,0
