sid,bid,tid,stimulus_location,response_location,response_time,response_deadline,error
2,1,1,2,2,0.37832189998589455,1.0,0
2,1,2,6,5,0.2900637000100687,1.0,1
2,1,3,1,1,0.3305662999744527,1.0,0
2,1,4,3,3,0.2922933999914676,1.0,0
2,1,5,5,5,0.2901048000319861,1.0,0
2,1,6,4,4,0.3305221999878995,1.0,0
2,1,7,2,3,0.3301016999874264,1.0,1
2,1,8,6,6,0.3757873000111431,1.0,0
2,1,9,1,3,0.24036539999069645,1.0,1
2,1,10,3,3,0.5501316000125371,1.0,0
2,1,11,5,5,0.2502317000296898,1.0,0
2,1,12,4,4,0.39059229999547823,1.0,0
2,1,13,2,2,0.3808676999877207,1.0,0
2,1,14,6,6,0.3503131999867037,1.0,0
2,1,15,1,1,0.2599271999904886,1.0,0
2,1,16,3,3,0.260342199949082,1.0,0
2,1,17,5,5,0.2197783000417985,1.0,0
2,1,18,4,4,0.20006479999283328,1.0,0
2,1,19,2,2,0.2003034000052139,1.0,0
2,1,20,6,6,0.26050390001619234,1.0,0
2,1,21,1,1,0.2199057000223547,1.0,0
2,1,22,3,3,0.3002524000010453,1.0,0
2,1,23,5,5,0.23990920000942423,1.0,0
2,1,24,4,4,0.04005680001573636,1.0,0
2,1,25,2,2,0.21992000001482664,0.9,0
2,1,26,6,6,0.2405403999844566,0.9,0
2,1,27,1,1,0.20051850001327692,0.9,0
2,1,28,3,3,0.28979309998685493,0.9,0
2,1,29,5,5,0.1602062000427395,0.9,0
2,1,30,4,4,0.10029509996529667,0.9,0
2,1,31,2,2,0.21021809994708746,0.9,0
2,1,32,6,6,0.22044870002428069,0.9,0
2,1,33,1,1,0.22977930000051855,0.9,0
2,1,34,3,3,0.22008690000511705,0.9,0
2,1,35,5,5,0.2104693999979645,0.9,0
2,1,36,4,4,0.1496434999979101,0.9,0
2,1,37,2,2,0.08965719998814164,0.9,0
2,1,38,6,6,0.23060559994773938,0.9,0
2,1,39,1,1,0.20996309998445212,0.9,0
2,1,40,3,3,0.22012750002322717,0.9,0
2,1,41,5,5,0.12035430002724751,0.9,0
2,1,42,4,4,0.10038589995820074,0.9,0
2,1,43,2,2,0.12026750000659375,0.9,0
2,1,44,6,6,0.22023440002230926,0.9,0
2,1,45,1,1,0.2205888000433333,0.9,0
2,1,46,3,3,0.19987720001954584,0.9,0
2,1,47,5,5,0.09007230000570415,0.9,0
2,1,48,4,4,0.11990740000037475,0.9,0
2,1,49,2,2,0.1298285999917425,0.8,0
2,1,50,6,6,0.08018500003963708,0.8,0
2,1,51,1,1,0.1497222999576479,0.8,0
2,1,52,3,3,0.1797641000128351,0.8,0
2,1,53,5,5,0.14986949997255578,0.8,0
2,1,54,4,4,0.04993439996615051,0.8,0
2,1,55,2,2,-0.0004558999673463515,0.8,0
2,1,56,6,6,0.36007349997526034,0.8,0
2,1,57,1,1,0.1796269000158645,0.8,0
2,1,58,3,3,0.10980640003690495,0.8,0
2,1,59,5,5,0.24978089997312053,0.8,0
2,1,60,4,4,0.16005499999737366,0.8,0
2,1,61,2,2,0.19015849999850615,0.8,0
2,1,62,6,6,0.19079219999257474,0.8,0
2,1,63,1,1,0.1206159000401385,0.8,0
2,1,64,3,3,0.20053529996657743,0.8,0
2,1,65,5,5,0.18980970002012326,0.8,0
2,1,66,4,4,0.18994439999805762,0.8,0
2,1,67,2,2,0.06016790000721811,0.8,0
2,1,68,6,6,0.20990109997801482,0.8,0
2,1,69,1,1,0.09003790003480389,0.8,0
2,1,70,3,3,0.19001950004603713,0.8,0
2,1,71,5,5,0.16020140000618993,0.8,0
2,1,72,4,4,0.14069899999303742,0.8,0
2,1,73,2,2,0.11228400004329159,0.7,0
2,1,74,6,6,0.1302646999945864,0.7,0
2,1,75,1,1,0.1703632000251673,0.7,0
2,1,76,3,3,0.21048049996607004,0.7,0
2,1,77,5,5,0.18779200002318247,0.7,0
2,1,78,4,4,0.13983359998092054,0.7,0
2,1,79,2,2,0.07978209999855607,0.7,0
2,1,80,6,6,0.15977909999201073,0.7,0
2,1,81,1,1,0.10985550000332295,0.7,0
2,1,82,3,3,0.07969340002164244,0.7,0
2,1,83,5,5,0.180589600012172,0.7,0
2,1,84,4,4,0.06960759999928995,0.7,0
2,1,85,2,2,0.16050929996417834,0.7,0
2,1,86,6,6,0.11950919999508186,0.7,0
2,1,87,1,1,0.2409505000221543,0.7,0
2,1,88,3,3,0.19993469999171792,0.7,0
2,1,89,5,5,0.09013819998363032,0.7,0
2,1,90,4,4,0.1399875999893993,0.7,0
2,1,91,2,2,0.08995690000010653,0.7,0
2,1,92,6,6,0.12986179995350539,0.7,0
2,1,93,1,1,0.14984839998651295,0.7,0
2,1,94,3,3,0.07985559997614472,0.7,0
2,1,95,5,5,0.10967370001599192,0.7,0
2,1,96,4,4,0.1297292999923229,0.7,0
2,1,97,2,2,0.03955470003420486,0.6,0
2,1,98,6,6,0.07036889997543766,0.6,0
2,1,99,1,1,0.09021449998253955,0.6,0
2,1,100,3,3,0.06002869999501853,0.6,0
2,1,101,5,5,0.05969800003804265,0.6,0
2,1,102,4,4,0.110581199999433,0.6,0
2,1,103,2,2,0.030376699997577805,0.6,0
2,1,104,6,6,0.07002430002903565,0.6,0
2,1,105,1,1,0.15986839997349306,0.6,0
2,1,106,3,3,0.06991600001929327,0.6,0
2,1,107,5,5,0.07982160000829025,0.6,0
2,1,108,4,4,0.11958770001074298,0.6,0
2,1,109,2,2,0.050467200006823976,0.6,0
2,1,110,6,6,0.12030319998739286,0.6,0
2,1,111,1,1,0.12030269998358561,0.6,0
2,1,112,3,3,0.19023829996585845,0.6,0
2,1,113,5,5,0.1704370000050403,0.6,0
2,1,114,4,4,0.16093329999130218,0.6,0
2,1,115,2,2,0.03965870001120492,0.6,0
2,1,116,6,6,0.17032450002152472,0.6,0
2,1,117,1,1,0.10044740001903846,0.6,0
2,1,118,3,3,0.08032710001571103,0.6,0
2,1,119,5,5,0.10017910001333802,0.6,0
2,1,120,4,4,0.11009220000123604,0.6,0
2,1,121,2,2,0.06996229996439068,0.6,0
2,1,122,6,6,0.2798871999955736,0.6,0
2,1,123,1,1,0.08020649997051804,0.6,0
2,1,124,3,3,0.12007610000437124,0.6,0
2,1,125,5,5,0.10001290002837776,0.6,0
2,1,126,4,4,0.12991449994733556,0.6,0
2,1,127,2,2,0.049864100012928236,0.6,0
2,1,128,6,6,0.159677099972032,0.6,0
2,1,129,1,1,-0.010245800006669026,0.6,0
2,1,130,3,6,0.2610084999585524,0.6,1
2,1,131,5,5,0.47101769999135285,0.6,0
2,1,132,4,4,0.2194658999913372,0.6,0
2,1,133,2,3,0.2798443000181578,0.6,1
2,1,134,6,6,0.3003724999842234,0.6,0
2,1,135,1,1,0.13979170001111924,0.6,0
2,1,136,3,3,0.13979490003548561,0.6,0
2,1,137,5,5,0.16990510002942755,0.6,0
2,1,138,4,4,0.10988760001491754,0.6,0
2,1,139,2,2,0.0898869999917224,0.6,0
