sid,bid,tid,material,instructions,material_order,stimulus_location,response_location,response_time,response_deadline,error
9,1,123,probabilistic,sequence revealed,regular first,3,3,0.6276865000836551,0.5,0
9,1,124,probabilistic,sequence revealed,regular first,2,2,0.7186153000220656,0.5,0
9,1,125,probabilistic,sequence revealed,regular first,4,4,0.70457569998689,0.5,0
9,1,126,probabilistic,sequence revealed,regular first,1,1,0.6696802999358624,0.5,0
9,1,127,probabilistic,sequence revealed,regular first,3,3,0.6906337999971583,0.5,0
9,1,128,probabilistic,sequence revealed,regular first,2,2,0.6417197999544442,0.5,0
9,1,129,probabilistic,sequence revealed,regular first,1,1,0.5860091999638826,0.5,0
9,1,130,probabilistic,sequence revealed,regular first,3,3,0.7120410999050364,0.5,0
9,1,131,probabilistic,sequence revealed,regular first,6,6,0.7112775000277907,0.5,0
9,1,132,probabilistic,sequence revealed,regular first,1,1,0.6701108999550343,0.5,0
9,1,133,probabilistic,sequence revealed,regular first,6,6,0.6905663999496028,0.5,0
9,1,134,probabilistic,sequence revealed,regular first,3,3,0.6566338000120595,0.5,0
9,1,135,probabilistic,sequence revealed,regular first,1,1,0.6696068999590352,0.5,0
9,1,136,probabilistic,sequence revealed,regular first,3,3,0.7183222000021487,0.5,0
9,1,137,probabilistic,sequence revealed,regular first,6,5,0.6281884999480098,0.5,1
9,1,138,probabilistic,sequence revealed,regular first,5,5,0.6072575999423862,0.5,0
9,1,139,probabilistic,sequence revealed,regular first,1,1,0.711477900040336,0.5,0
9,1,140,probabilistic,sequence revealed,regular first,4,4,0.6626315999310464,0.5,0
9,1,141,probabilistic,sequence revealed,regular first,6,6,0.6278477000305429,0.5,0
9,1,142,probabilistic,sequence revealed,regular first,1,3,0.6208104999968782,0.5,1
9,1,143,probabilistic,sequence revealed,regular first,3,3,0.673030500067398,0.5,0
9,1,144,probabilistic,sequence revealed,regular first,2,2,0.7533933999948204,0.5,0
9,2,145,probabilistic,sequence revealed,regular first,4,5,0.6059303999645635,0.5,1
9,2,146,probabilistic,sequence revealed,regular first,2,2,0.6378976999549195,0.5,0
9,2,147,probabilistic,sequence revealed,regular first,1,1,0.6420101000694558,0.5,0
9,2,148,probabilistic,sequence revealed,regular first,3,3,0.6906583000672981,0.5,0
9,2,149,probabilistic,sequence revealed,regular first,6,6,0.6346392999403179,0.5,0
9,2,150,probabilistic,sequence revealed,regular first,3,2,0.6765967999817804,0.5,1
9,2,151,probabilistic,sequence revealed,regular first,1,1,0.6656341999769211,0.5,0
9,2,152,probabilistic,sequence revealed,regular first,3,3,0.6487086999695748,0.5,0
9,2,153,probabilistic,sequence revealed,regular first,6,6,0.6347663999767974,0.5,0
9,2,154,probabilistic,sequence revealed,regular first,5,5,0.6907003000378609,0.5,0
9,2,155,probabilistic,sequence revealed,regular first,6,6,0.6627111999550834,0.5,0
9,2,156,probabilistic,sequence revealed,regular first,5,5,0.6904387000249699,0.5,0
9,2,157,probabilistic,sequence revealed,regular first,4,4,0.6281374000245705,0.5,0
9,2,158,probabilistic,sequence revealed,regular first,6,6,0.6766610000049695,0.5,0
9,2,159,probabilistic,sequence revealed,regular first,1,1,0.6487523999530822,0.5,0
9,2,160,probabilistic,sequence revealed,regular first,6,6,0.6701826999196783,0.5,0
9,2,161,probabilistic,sequence revealed,regular first,5,5,0.6069812999339774,0.5,0
9,2,162,probabilistic,sequence revealed,regular first,4,4,0.7045852999435738,0.5,0
9,2,163,probabilistic,sequence revealed,regular first,2,2,0.6138641000725329,0.5,0
9,2,164,probabilistic,sequence revealed,regular first,5,5,0.7462823000969365,0.5,0
9,2,165,probabilistic,sequence revealed,regular first,2,2,0.6558774000732228,0.5,0
9,2,166,probabilistic,sequence revealed,regular first,1,1,0.6067895999876782,0.5,0
9,2,167,probabilistic,sequence revealed,regular first,3,3,0.8229260999942198,0.5,0
9,2,168,probabilistic,sequence revealed,regular first,6,6,0.6635124000022188,0.5,0
9,2,169,probabilistic,sequence revealed,regular first,5,5,0.6906220000237226,0.5,0
9,2,170,probabilistic,sequence revealed,regular first,3,2,0.6765232000034302,0.5,1
9,2,171,probabilistic,sequence revealed,regular first,6,6,0.627710200031288,0.5,0
9,2,172,probabilistic,sequence revealed,regular first,5,5,0.6904877000488341,0.5,0
9,2,173,probabilistic,sequence revealed,regular first,1,1,0.670468800002709,0.5,0
9,2,174,probabilistic,sequence revealed,regular first,3,3,0.6627288999734446,0.5,0
9,2,175,probabilistic,sequence revealed,regular first,6,6,0.6694203999359161,0.5,0
9,2,176,probabilistic,sequence revealed,regular first,5,5,0.6491093999939039,0.5,0
9,2,177,probabilistic,sequence revealed,regular first,4,3,0.7465053000487387,0.5,1
9,2,178,probabilistic,sequence revealed,regular first,2,2,0.6937599999364465,0.5,0
9,2,179,probabilistic,sequence revealed,regular first,1,1,0.6700865000020713,0.5,0
9,2,180,probabilistic,sequence revealed,regular first,3,3,0.7252837000414729,0.5,0
9,2,181,probabilistic,sequence revealed,regular first,6,6,0.641613700077869,0.5,0
9,2,182,probabilistic,sequence revealed,regular first,4,4,0.6563868999946862,0.5,0
9,2,183,probabilistic,sequence revealed,regular first,2,2,0.6556347000878304,0.5,0
9,2,184,probabilistic,sequence revealed,regular first,1,1,0.662846100050956,0.5,0
9,2,185,probabilistic,sequence revealed,regular first,3,3,0.6626985999755561,0.5,0
9,2,186,probabilistic,sequence revealed,regular first,4,4,0.6486906999489293,0.5,0
9,2,187,probabilistic,sequence revealed,regular first,5,5,0.6347941999556497,0.5,0
9,2,188,probabilistic,sequence revealed,regular first,4,4,0.6627329000039026,0.5,0
9,2,189,probabilistic,sequence revealed,regular first,2,2,0.718220799928531,0.5,0
9,2,190,probabilistic,sequence revealed,regular first,1,1,0.6072534000268206,0.5,0
9,2,191,probabilistic,sequence revealed,regular first,3,3,0.6279584999429062,0.5,0
9,2,192,probabilistic,sequence revealed,regular first,6,6,0.6626038999529555,0.5,0
9,2,193,probabilistic,sequence revealed,regular first,5,5,0.669706599903293,0.5,0
9,2,194,probabilistic,sequence revealed,regular first,2,2,0.6347979999845847,0.5,0
9,2,195,probabilistic,sequence revealed,regular first,1,1,0.6417805999517441,0.5,0
9,2,196,probabilistic,sequence revealed,regular first,5,5,0.6835809999611229,0.5,0
9,2,197,probabilistic,sequence revealed,regular first,4,4,0.6488818000070751,0.5,0
9,2,198,probabilistic,sequence revealed,regular first,6,6,0.6693469000747427,0.5,0
9,2,199,probabilistic,sequence revealed,regular first,5,5,0.6699432999594137,0.5,0
9,2,200,probabilistic,sequence revealed,regular first,4,4,0.7185847000218928,0.5,0
9,2,201,probabilistic,sequence revealed,regular first,2,2,0.669683099957183,0.5,0
9,2,202,probabilistic,sequence revealed,regular first,3,3,0.6558211999945343,0.5,0
9,2,203,probabilistic,sequence revealed,regular first,1,1,0.6626861999975517,0.5,0
9,2,204,probabilistic,sequence revealed,regular first,6,6,0.6626317000482231,0.5,0
9,2,205,probabilistic,sequence revealed,regular first,4,4,0.6485022000269964,0.5,0
9,2,206,probabilistic,sequence revealed,regular first,2,2,0.7048578999238089,0.5,0
9,2,207,probabilistic,sequence revealed,regular first,1,1,0.6625113999471068,0.5,0
9,2,208,probabilistic,sequence revealed,regular first,3,3,0.7745888999197632,0.5,0
9,2,209,probabilistic,sequence revealed,regular first,6,6,0.7093065000372007,0.5,0
9,2,210,probabilistic,sequence revealed,regular first,5,5,0.6907688000937924,0.5,0
9,2,211,probabilistic,sequence revealed,regular first,4,4,0.6555179000133649,0.5,0
9,2,212,probabilistic,sequence revealed,regular first,6,6,0.7052032999927178,0.5,0
9,2,213,probabilistic,sequence revealed,regular first,5,5,0.7255293999332935,0.5,0
9,2,214,probabilistic,sequence revealed,regular first,4,4,0.7255386998876929,0.5,0
9,2,215,probabilistic,sequence revealed,regular first,2,2,0.6766899999929592,0.5,0
9,2,216,probabilistic,sequence revealed,regular first,1,1,0.6696688999654725,0.5,0
9,2,217,probabilistic,sequence revealed,regular first,2,3,0.7324955000076443,0.5,1
9,2,218,probabilistic,sequence revealed,regular first,6,6,0.7182745999889448,0.5,0
9,2,219,probabilistic,sequence revealed,regular first,5,5,0.6973341000266373,0.5,0
9,2,220,probabilistic,sequence revealed,regular first,3,2,0.6906774999806657,0.5,1
9,2,221,probabilistic,sequence revealed,regular first,4,4,0.8193053000140935,0.5,0
9,2,222,probabilistic,sequence revealed,regular first,3,2,0.732741600018926,0.5,1
9,2,223,probabilistic,sequence revealed,regular first,6,6,0.6136944000609219,0.5,0
9,2,224,probabilistic,sequence revealed,regular first,4,4,0.6697675000177696,0.5,0
9,2,225,probabilistic,sequence revealed,regular first,2,2,0.6771479999879375,0.5,0
9,2,226,probabilistic,sequence revealed,regular first,3,2,0.0836602000053972,0.5,1
9,2,227,probabilistic,sequence revealed,regular first,6,6,0.6852454000618309,0.5,0
9,2,228,probabilistic,sequence revealed,regular first,2,2,0.7461987000424415,0.5,0
9,2,229,probabilistic,sequence revealed,regular first,3,3,0.803373200003989,0.5,0
9,2,230,probabilistic,sequence revealed,regular first,2,2,0.7395971000660211,0.5,0
9,2,231,probabilistic,sequence revealed,regular first,5,5,0.6417661000741646,0.5,0
9,2,232,probabilistic,sequence revealed,regular first,4,4,0.6975942000281066,0.5,0
9,2,233,probabilistic,sequence revealed,regular first,2,2,0.6349235000088811,0.5,0
9,2,234,probabilistic,sequence revealed,regular first,1,1,0.641845399979502,0.5,0
9,2,235,probabilistic,sequence revealed,regular first,4,4,0.6487928000278771,0.5,0
9,2,236,probabilistic,sequence revealed,regular first,5,5,0.5998558999272063,0.5,0
9,2,237,probabilistic,sequence revealed,regular first,6,6,0.6487725999904796,0.5,0
9,2,238,probabilistic,sequence revealed,regular first,4,4,0.6420801000203937,0.5,0
9,2,239,probabilistic,sequence revealed,regular first,2,2,0.5999882000032812,0.5,0
9,2,240,probabilistic,sequence revealed,regular first,1,1,0.6066008000634611,0.5,0
9,2,241,probabilistic,sequence revealed,regular first,3,3,0.6766197000397369,0.5,0
9,2,242,probabilistic,sequence revealed,regular first,6,6,0.6629820999223739,0.5,0
9,2,243,probabilistic,sequence revealed,regular first,5,5,0.5860049000475556,0.5,0
9,2,244,probabilistic,sequence revealed,regular first,6,6,0.6836954000173137,0.5,0
9,2,245,probabilistic,sequence revealed,regular first,3,3,0.8092075999593362,0.5,0
9,2,246,probabilistic,sequence revealed,regular first,2,2,0.6426941000390798,0.5,0
9,2,247,probabilistic,sequence revealed,regular first,5,5,0.7116147000342607,0.5,0
9,2,248,probabilistic,sequence revealed,regular first,2,2,0.7534412998938933,0.5,0
9,2,249,probabilistic,sequence revealed,regular first,1,1,0.6419849999947473,0.5,0
9,2,250,probabilistic,sequence revealed,regular first,3,3,0.6763706000056118,0.5,0
9,2,251,probabilistic,sequence revealed,regular first,6,6,0.6350973999360576,0.5,0
9,2,252,probabilistic,sequence revealed,regular first,5,5,0.5510493000037968,0.5,0
9,2,253,probabilistic,sequence revealed,regular first,3,3,0.5860337000340223,0.5,0
9,2,254,probabilistic,sequence revealed,regular first,6,6,0.6208696999819949,0.5,0
9,2,255,probabilistic,sequence revealed,regular first,2,2,0.8022147000301629,0.5,0
9,2,256,probabilistic,sequence revealed,regular first,1,1,0.8094244999811053,0.5,0
9,2,257,probabilistic,sequence revealed,regular first,6,6,0.6255685999058187,0.5,0
9,2,258,probabilistic,sequence revealed,regular first,5,5,0.6207581999478862,0.5,0
9,2,259,probabilistic,sequence revealed,regular first,4,4,0.6000355000142008,0.5,0
9,2,260,probabilistic,sequence revealed,regular first,2,2,0.586229500011541,0.5,0
9,2,261,probabilistic,sequence revealed,regular first,1,1,0.5514495000243187,0.5,0
9,2,262,probabilistic,sequence revealed,regular first,4,4,0.5930391999427229,0.5,0
9,2,263,probabilistic,sequence revealed,regular first,2,2,0.6487170999171212,0.5,0
9,2,264,probabilistic,sequence revealed,regular first,3,3,0.6907097999937832,0.5,0
9,2,265,probabilistic,sequence revealed,regular first,4,4,0.6696119999978691,0.5,0
9,2,266,probabilistic,sequence revealed,regular first,2,2,0.620828100014478,0.5,0
9,2,267,probabilistic,sequence revealed,regular first,1,1,0.5510755999712273,0.5,0
9,2,268,probabilistic,sequence revealed,regular first,3,3,0.6834484999999404,0.5,0
9,2,269,probabilistic,sequence revealed,regular first,6,6,0.6351461999583989,0.5,0
9,2,270,probabilistic,sequence revealed,regular first,5,5,0.6347522999858484,0.5,0
9,2,271,probabilistic,sequence revealed,regular first,4,4,0.6209193000104278,0.5,0
9,2,272,probabilistic,sequence revealed,regular first,1,1,0.6208723000017926,0.5,0
9,2,273,probabilistic,sequence revealed,regular first,3,3,0.585801100009121,0.5,0
9,2,274,probabilistic,sequence revealed,regular first,6,6,0.6207608999684453,0.5,0
9,2,275,probabilistic,sequence revealed,regular first,5,5,0.572081100079231,0.5,0
9,2,276,probabilistic,sequence revealed,regular first,4,4,0.5929672000929713,0.5,0
9,2,277,probabilistic,sequence revealed,regular first,2,2,0.627799000008963,0.5,0
9,2,278,probabilistic,sequence revealed,regular first,1,1,0.5928228000411764,0.5,0
9,2,279,probabilistic,sequence revealed,regular first,6,6,0.5999781000427902,0.5,0
9,2,280,probabilistic,sequence revealed,regular first,5,5,0.5789217000128701,0.5,0
9,2,281,probabilistic,sequence revealed,regular first,4,4,0.6073169000446796,0.5,0
9,2,282,probabilistic,sequence revealed,regular first,5,5,0.6627524000359699,0.5,0
9,2,283,probabilistic,sequence revealed,regular first,4,3,0.746253399993293,0.5,1
9,2,284,probabilistic,sequence revealed,regular first,2,2,0.7285370000172406,0.5,0
9,2,285,probabilistic,sequence revealed,regular first,1,1,0.6696436000056565,0.5,0
9,2,286,probabilistic,sequence revealed,regular first,3,3,0.6906522000208497,0.5,0
9,2,287,probabilistic,sequence revealed,regular first,6,6,0.6347522999858484,0.5,0
9,2,288,probabilistic,sequence revealed,regular first,2,2,0.6208951999433339,0.5,0
9,3,289,probabilistic,sequence revealed,regular first,4,5,0.5820432000327855,0.5,1
9,3,290,probabilistic,sequence revealed,regular first,6,6,0.58181790006347,0.5,0
9,3,291,probabilistic,sequence revealed,regular first,5,5,0.5512373000383377,0.5,0
9,3,292,probabilistic,sequence revealed,regular first,4,4,0.5859114000340924,0.5,0
9,3,293,probabilistic,sequence revealed,regular first,2,2,0.6279290999518707,0.5,0
9,3,294,probabilistic,sequence revealed,regular first,1,1,0.5789965000003576,0.5,0
9,3,295,probabilistic,sequence revealed,regular first,3,4,0.6278481000335887,0.5,1
9,3,296,probabilistic,sequence revealed,regular first,6,6,0.585679900017567,0.5,0
9,3,297,probabilistic,sequence revealed,regular first,5,5,0.5789538000244647,0.5,0
9,3,298,probabilistic,sequence revealed,regular first,1,1,0.6418079000432044,0.5,0
9,3,299,probabilistic,sequence revealed,regular first,2,2,0.6836108999559656,0.5,0
9,3,300,probabilistic,sequence revealed,regular first,4,4,0.7951604999834672,0.5,0
9,3,301,probabilistic,sequence revealed,regular first,2,2,0.7679161999840289,0.5,0
9,3,302,probabilistic,sequence revealed,regular first,1,1,0.7327603999292478,0.5,0
9,3,303,probabilistic,sequence revealed,regular first,6,6,0.6068478999659419,0.5,0
9,3,304,probabilistic,sequence revealed,regular first,5,5,0.6068633999675512,0.5,0
9,3,305,probabilistic,sequence revealed,regular first,1,1,0.648653700016439,0.5,0
9,3,306,probabilistic,sequence revealed,regular first,3,4,0.6626617000438273,0.5,1
9,3,307,probabilistic,sequence revealed,regular first,5,5,0.6135176999960095,0.5,0
9,3,308,probabilistic,sequence revealed,regular first,4,4,0.6418018999975175,0.5,0
9,3,309,probabilistic,sequence revealed,regular first,1,1,0.6417176000541076,0.5,0
9,3,310,probabilistic,sequence revealed,regular first,6,6,0.6487801000475883,0.5,0
9,3,311,probabilistic,sequence revealed,regular first,3,3,0.6348630000138655,0.5,0
9,3,312,probabilistic,sequence revealed,regular first,2,2,0.6974434000439942,0.5,0
9,3,313,probabilistic,sequence revealed,regular first,1,1,0.5859377000015229,0.5,0
9,3,314,probabilistic,sequence revealed,regular first,3,3,0.6555962000275031,0.5,0
9,3,315,probabilistic,sequence revealed,regular first,6,6,0.6419611000455916,0.5,0
9,3,316,probabilistic,sequence revealed,regular first,5,5,0.5929060999769717,0.5,0
9,3,317,probabilistic,sequence revealed,regular first,4,4,0.6068581000436097,0.5,0
9,3,318,probabilistic,sequence revealed,regular first,2,2,0.6208828999660909,0.5,0
9,3,319,probabilistic,sequence revealed,regular first,1,1,0.5512404999462888,0.5,0
9,3,320,probabilistic,sequence revealed,regular first,4,3,0.6627016999991611,0.5,1
9,3,321,probabilistic,sequence revealed,regular first,2,2,0.6692142999963835,0.5,0
9,3,322,probabilistic,sequence revealed,regular first,1,1,0.5998515000101179,0.5,0
9,3,323,probabilistic,sequence revealed,regular first,6,6,0.592831899994053,0.5,0
9,3,324,probabilistic,sequence revealed,regular first,5,5,0.5859106000280008,0.5,0
9,3,325,probabilistic,sequence revealed,regular first,4,4,0.5860645000357181,0.5,0
9,3,326,probabilistic,sequence revealed,regular first,2,2,0.6280023000435904,0.5,0
9,3,327,probabilistic,sequence revealed,regular first,1,1,0.6137739999685436,0.5,0
9,3,328,probabilistic,sequence revealed,regular first,3,3,0.7114692999748513,0.5,0
9,3,329,probabilistic,sequence revealed,regular first,6,6,0.634860199992545,0.5,0
9,3,330,probabilistic,sequence revealed,regular first,4,4,0.6487790000392124,0.5,0
9,3,331,probabilistic,sequence revealed,regular first,2,2,0.6695837000152096,0.5,0
9,3,332,probabilistic,sequence revealed,regular first,1,1,0.6067885000957176,0.5,0
