sid,bid,tid,stimulus_location,response_location,response_time,response_deadline,error
4,1,1,5,5,0.31805019995663314,1.0,0
4,1,2,3,3,0.24978089997312053,1.0,0
4,1,3,2,2,0.26133809996536,1.0,0
4,1,4,5,5,0.2514316999702714,1.0,0
4,1,5,1,1,0.3027364999987185,1.0,0
4,1,6,5,4,0.2905197999905795,1.0,1
4,1,7,2,2,0.3716643999912776,1.0,0
4,1,8,6,4,0.22843470000661908,1.0,1
4,1,9,3,2,0.3514704000088386,1.0,1
4,1,10,5,5,0.3214039999991655,1.0,0
4,1,11,1,1,0.22109969997545703,1.0,0
4,1,12,4,3,0.31153349998639895,1.0,1
4,1,13,5,5,0.43185580004937946,1.0,0
4,1,14,2,2,0.23045300000812857,1.0,0
4,1,15,3,3,0.3317321000038646,1.0,0
4,1,16,1,1,0.33005970001686363,1.0,0
4,1,17,6,6,0.36314430001657455,1.0,0
4,1,18,1,2,0.22109550000168382,1.0,1
4,1,19,2,1,0.40189719998743384,1.0,1
4,1,20,5,5,0.3815504000056535,1.0,0
4,1,21,4,4,0.43146529998630284,1.0,0
4,1,22,3,3,0.24138060003751888,1.0,0
4,1,23,2,2,0.20258920000633224,1.0,0
4,1,24,6,6,0.31150480000069364,1.0,0
4,1,25,5,4,0.3413962999591604,0.9,1
4,1,26,4,4,0.47180269997334107,0.9,0
4,1,27,2,3,0.31162800000747665,0.9,1
4,1,28,6,6,0.33179380000801756,0.9,0
4,1,29,2,1,0.25067009999183937,0.9,1
4,1,30,6,6,0.2612288000062108,0.9,0
4,1,31,5,4,0.3414414000115357,0.9,1
4,1,32,4,4,0.45144229994621127,0.9,0
4,1,33,2,2,0.37141609996324404,0.9,0
4,1,34,5,5,0.3305674000410363,0.9,0
4,1,35,4,4,0.40136239998973905,0.9,0
4,1,36,5,5,0.32265810000244527,0.9,0
4,1,37,1,1,0.36238600000506266,0.9,0
4,1,38,5,5,0.3114312999648973,0.9,0
4,1,39,6,6,0.36158720003440975,0.9,0
4,1,40,2,2,0.30220879999687894,0.9,0
4,1,41,1,1,0.4013987000333145,0.9,0
4,1,42,5,5,0.30158370001008733,0.9,0
4,1,43,3,4,0.31371740002650766,0.9,1
4,1,44,1,1,0.3414731000200845,0.9,0
4,1,45,3,3,0.3213021999807097,0.9,0
4,1,46,1,1,0.2915296000544913,0.9,0
4,1,47,3,3,0.341764699970372,0.9,0
4,1,48,5,5,0.34035780002595856,0.9,0
4,1,49,4,4,0.34105190001428126,0.8,0
4,1,50,1,1,0.30135030003730207,0.8,0
4,1,51,4,4,0.4415663000079803,0.8,0
4,1,52,1,1,0.27134220000589265,0.8,0
4,1,53,4,3,0.3112297000014223,0.8,1
4,1,54,2,2,0.39164130000863223,0.8,0
4,1,55,1,3,0.3207637999556027,0.8,1
4,1,56,5,5,0.3614697000128217,0.8,0
4,1,57,1,1,0.2712669000145979,0.8,0
4,1,58,6,6,0.31130399998510255,0.8,0
4,1,59,3,4,0.33144509997218846,0.8,1
4,1,60,4,5,0.33316380002070217,0.8,1
4,1,61,2,3,0.3609761999803595,0.8,1
4,1,62,1,1,0.3309965999913402,0.8,0
4,1,63,5,5,0.28918570001842453,0.8,0
4,1,64,4,4,0.3804983000271022,0.8,0
4,1,65,3,3,0.3905333000118844,0.8,0
4,1,66,5,5,0.3211841000127606,0.8,0
4,1,67,4,4,0.3715026000398211,0.8,0
4,1,68,3,3,0.4414037000504322,0.8,0
4,1,69,2,1,0.2914979999884963,0.8,1
4,1,70,6,6,0.2912874000146985,0.8,0
4,1,71,4,4,0.42128590000793337,0.8,0
4,1,72,5,5,0.2812598999706097,0.8,0
4,1,73,4,4,0.3131790000014007,0.7,0
4,1,74,1,1,0.301346500008367,0.7,0
4,1,75,3,3,0.29127959995530545,0.7,0
4,1,76,4,4,0.3426547999959439,0.7,0
4,1,77,5,5,0.2911589999683201,0.7,0
4,1,78,6,6,0.48321469996590166,0.7,0
4,1,79,2,1,0.2912963000242598,0.7,1
4,1,80,3,5,0.30129450001986696,0.7,1
4,1,81,6,6,0.3429063999908976,0.7,0
4,1,82,3,4,0.32150189998792483,0.7,1
4,1,83,4,4,0.37169439998688175,0.7,0
4,1,84,5,5,0.4013865999993868,0.7,0
4,1,85,3,3,0.3514240000047721,0.7,0
4,1,86,2,2,0.36306580000091343,0.7,0
4,1,87,5,5,0.2613956999965012,0.7,0
4,1,88,6,6,0.29137719999998807,0.7,0
4,1,89,2,2,0.38126510004512965,0.7,0
4,1,90,1,1,0.3812983000068925,0.7,0
4,1,91,3,3,0.301357699977234,0.7,0
4,1,92,1,1,0.33133489994797855,0.7,0
4,1,93,6,6,0.3613239000085741,0.7,0
4,1,94,1,1,0.2914947000215761,0.7,0
4,1,95,5,5,0.31264410000294446,0.7,0
4,1,96,6,4,0.32170629997272043,0.7,1
4,1,97,2,1,0.2616184999467805,0.6,1
4,1,98,6,6,0.30180279999040066,0.6,0
4,1,99,1,1,0.2814424000214785,0.6,0
4,1,100,4,4,0.32103269996587186,0.6,0
4,1,101,5,5,0.3115961999981664,0.6,0
4,1,102,4,4,0.3515296999947168,0.6,0
4,1,103,5,5,0.3431420999811962,0.6,0
4,1,104,1,1,0.3511350000160746,0.6,0
4,1,105,5,5,0.29275740003213285,0.6,0
4,1,106,6,6,0.3413754000328481,0.6,0
4,1,107,4,4,0.35146909999893977,0.6,0
4,1,108,1,1,0.3202638999908231,0.6,0
4,1,109,4,4,0.281322200037539,0.6,0
4,1,110,5,6,0.27117019997676833,0.6,1
4,1,111,4,5,0.3015183000359684,0.6,1
4,1,112,3,3,0.2914069999940693,0.6,0
4,1,113,2,2,0.49164809997892006,0.6,0
4,1,114,6,6,0.3017219000146724,0.6,0
4,1,115,2,1,0.2629440000280738,0.6,1
4,1,116,1,1,0.3011903999838978,0.6,0
4,1,117,6,6,0.3107438000268303,0.6,0
4,1,118,2,2,0.2312192999641411,0.6,0
4,1,119,3,3,0.3088924000156112,0.6,0
4,1,120,1,1,0.331446999986656,0.6,0
4,1,121,6,6,0.3315811999607831,0.6,0
4,1,122,4,5,0.32137440000660716,0.6,1
4,1,123,5,5,0.3527924000052735,0.6,0
4,1,124,6,6,0.26143320004921405,0.6,0
4,1,125,3,3,0.2716653000214137,0.6,0
4,1,126,2,2,0.4713240999961272,0.6,0
4,1,127,3,3,0.37133649999741464,0.6,0
4,1,128,4,3,0.3915508999605663,0.6,1
4,1,129,5,5,0.37389449997572227,0.6,0
4,1,130,1,1,0.39025489998748525,0.6,0
4,1,131,5,6,0.391375500021968,0.6,1
4,1,132,4,4,0.43183810003101825,0.6,0
4,1,133,1,1,0.2817198000382632,0.6,0
4,1,134,3,3,0.33136470000026746,0.6,0
4,1,135,5,5,0.3126800999860279,0.6,0
4,1,136,3,3,0.31142699999036266,0.6,0
4,1,137,4,4,0.3730945999966934,0.6,0
4,1,138,1,1,0.351527600036934,0.6,0
4,1,139,5,5,0.3307174000190571,0.6,0
4,1,140,3,3,0.34141080001136287,0.6,0
4,1,141,5,5,0.3513731999672018,0.6,0
4,1,142,4,4,0.3812315000221133,0.6,0
4,1,143,2,2,0.293185099971015,0.6,0
4,1,144,6,6,0.3009038000134751,0.6,0
4,2,145,5,5,0.354920399968978,0.6,0
4,2,146,1,1,0.3214130000094883,0.6,0
4,2,147,2,2,0.22130009998800232,0.6,0
4,2,148,4,4,0.3314613999798894,0.6,0
4,2,149,3,3,0.18123879994964226,0.6,0
4,2,150,6,6,0.22142580001382156,0.6,0
4,2,151,5,5,0.2413205999881029,0.6,0
4,2,152,1,1,0.201316300034523,0.6,0
4,2,153,2,2,0.21129540000110864,0.6,0
4,2,154,4,4,0.2231469000224024,0.6,0
4,2,155,3,3,0.17099379999563097,0.6,0
4,2,156,6,6,0.1710266000125557,0.6,0
4,2,157,5,5,0.2111744999536313,0.6,0
4,2,158,1,1,0.13130860002711414,0.6,0
4,2,159,2,2,0.19266790001420303,0.6,0
4,2,160,4,4,0.20261349995853378,0.6,0
4,2,161,3,3,0.16124200001358985,0.6,0
4,2,162,6,6,0.20137969999341293,0.6,0
4,2,163,5,5,0.1913806999917142,0.6,0
4,2,164,1,1,0.19136979996692388,0.6,0
4,2,165,2,2,0.19126910001505165,0.6,0
4,2,166,4,4,0.21277269995771347,0.6,0
4,2,167,3,3,0.14059839998371898,0.6,0
4,2,168,6,6,0.11035390001488848,0.6,0
4,2,169,5,5,0.15042239999165757,0.6,0
4,2,170,1,1,0.17044729996705427,0.6,0
4,2,171,2,2,0.16909019999438896,0.6,0
4,2,172,4,4,0.13127559995045884,0.6,0
4,2,173,3,3,0.10123460001777856,0.6,0
4,2,174,6,6,0.19109420002205296,0.6,0
4,2,175,5,5,0.12054220000281929,0.6,0
4,2,176,1,1,0.1609986000228673,0.6,0
4,2,177,2,2,0.1116409999784082,0.6,0
4,2,178,4,4,0.13002370002213864,0.6,0
4,2,179,3,3,0.1212303000036627,0.6,0
4,2,180,6,6,0.11141770002432166,0.6,0
4,2,181,5,5,0.13124179998412727,0.6,0
4,2,182,1,1,0.1405784000060521,0.6,0
4,2,183,2,4,0.12129200000781565,0.6,1
4,2,184,4,5,0.32084120002109556,0.6,1
4,2,185,3,3,0.35179430003045126,0.6,0
4,2,186,6,6,0.24151800003601237,0.6,0
4,2,187,5,5,0.19123060001293196,0.6,0
4,2,188,1,1,0.22263079999247565,0.6,0
4,2,189,2,2,0.20134280000347643,0.6,0
4,2,190,4,4,0.16287749995244666,0.6,0
4,2,191,3,3,0.18051959994481875,0.6,0
4,2,192,6,6,0.19126730000134556,0.6,0
4,2,193,5,5,0.15139149997849016,0.6,0
4,2,194,1,1,0.1914733999990858,0.6,0
4,2,195,2,2,0.09013219999615102,0.6,0
4,2,196,4,4,0.14123299998464062,0.6,0
4,2,197,3,3,0.08099970001494511,0.6,0
4,2,198,6,6,0.0812733000027947,0.6,0
4,2,199,5,5,0.13238819998223333,0.6,0
4,2,200,1,1,0.1713759999955073,0.6,0
4,2,201,2,2,0.06091139996424316,0.6,0
4,2,202,4,4,0.10265329999383538,0.6,0
4,2,203,3,3,0.06134190004086121,0.6,0
4,2,204,6,6,0.1125616000033915,0.6,0
4,2,205,5,5,0.061213199992198486,0.6,0
4,2,206,1,1,0.061349800042808045,0.6,0
4,2,207,2,2,0.19163339999504386,0.6,0
4,2,208,4,4,0.08099639998981728,0.6,0
4,2,209,3,3,0.061100599949713785,0.6,0
4,2,210,6,6,0.07115400001639499,0.6,0
4,2,211,5,5,0.061083099991083134,0.6,0
4,2,212,1,1,0.07247960004024206,0.6,0
4,2,213,2,2,0.09101540002739056,0.6,0
4,2,214,4,4,0.05059660000260918,0.6,0
4,2,215,3,3,0.05097659998573362,0.6,0
4,2,216,6,6,0.08133760002674534,0.6,0
4,2,217,5,5,0.16104360001627355,0.6,0
4,2,218,1,1,0.051326699974015344,0.6,0
4,2,219,2,2,0.11122439994942396,0.6,0
4,2,220,4,4,0.07121829998213797,0.6,0
4,2,221,3,3,0.0409205000149086,0.6,0
4,2,222,6,6,0.06120950002223252,0.6,0
4,2,223,5,5,0.031133499997667957,0.6,0
4,2,224,1,1,0.010013699950650323,0.6,0
4,2,225,2,2,0.18111230003414674,0.6,0
4,2,226,4,4,0.08133200004231184,0.6,0
4,2,227,3,3,0.07128310000989585,0.6,0
4,2,228,6,6,0.04140960001386701,0.6,0
4,2,229,5,5,0.12116159994620829,0.6,0
4,2,230,1,1,0.06106619997881352,0.6,0
4,2,231,2,2,0.08258269996149464,0.6,0
4,2,232,4,4,0.0825269000022672,0.6,0
4,2,233,3,3,0.041247099998872716,0.6,0
4,2,234,6,6,0.09111579997697844,0.6,0
4,2,235,5,5,0.081124799977988,0.6,0
4,2,236,1,1,0.09131900001084431,0.6,0
4,2,237,2,2,0.04090470001101493,0.6,0
4,2,238,4,4,0.0815400999970734,0.6,0
4,2,239,3,3,0.010029699956066895,0.6,0
4,2,240,6,5,0.03130480002146213,0.6,1
4,2,241,5,5,0.32174009999725967,0.6,0
4,2,242,1,1,0.3413533999817446,0.6,0
4,2,243,2,2,0.15122089996002613,0.6,0
4,2,244,4,4,0.10122500000288709,0.6,0
4,2,245,3,3,0.062481699988711614,0.6,0
4,2,246,6,6,0.02107460000552236,0.6,0
4,2,247,5,5,0.14294559998670592,0.6,0
4,2,248,1,1,0.14047280001686885,0.6,0
4,2,249,2,2,0.15045389999868347,0.6,0
4,2,250,4,4,0.06040209998609497,0.6,0
4,2,251,3,3,0.04037369998404755,0.6,0
4,2,252,6,6,0.0684599999920465,0.6,0
4,2,253,5,5,0.05127000000793486,0.6,0
4,2,254,1,1,0.08038170002400874,0.6,0
4,2,255,2,2,0.051154600002337236,0.6,0
4,2,256,4,4,0.0313326000003144,0.6,0
4,2,257,3,3,0.14046360000502317,0.6,0
4,2,258,6,6,0.06036359998397528,0.6,0
4,2,259,5,5,0.0810314999660477,0.6,0
4,2,260,1,1,0.14083510003983973,0.6,0
