sid,bid,tid,material,instructions,material_order,stimulus_location,response_location,response_time,response_deadline,error
62,1,65,probabilistic,sequence concealed,random first,1,1,0.4125,0.7,0
62,1,66,probabilistic,sequence concealed,random first,5,4,0.3778,0.7,1
62,1,67,probabilistic,sequence concealed,random first,6,6,0.4471,0.7,0
62,1,68,probabilistic,sequence concealed,random first,3,4,0.4547,0.7,1
62,1,69,probabilistic,sequence concealed,random first,4,4,0.5168,0.7,0
62,1,70,probabilistic,sequence concealed,random first,2,2,0.5311,0.7,0
62,1,71,probabilistic,sequence concealed,random first,1,1,0.4127,0.7,0
62,1,72,probabilistic,sequence concealed,random first,5,4,0.5032,0.7,1
62,1,73,probabilistic,sequence concealed,random first,6,6,0.489,0.6,0
62,1,74,probabilistic,sequence concealed,random first,2,2,0.6642,0.6,0
62,1,75,probabilistic,sequence concealed,random first,6,6,0.5037,0.6,0
62,1,76,probabilistic,sequence concealed,random first,5,5,0.4757,0.6,0
62,1,77,probabilistic,sequence concealed,random first,6,6,0.5592,0.6,0
62,1,78,probabilistic,sequence concealed,random first,3,4,0.4409,0.6,1
62,1,79,probabilistic,sequence concealed,random first,4,5,0.5938,0.6,1
62,1,80,probabilistic,sequence concealed,random first,5,5,0.552,0.6,0
62,1,81,probabilistic,sequence concealed,random first,4,4,0.4546,0.6,0
62,1,82,probabilistic,sequence concealed,random first,1,1,0.4477,0.6,0
62,1,83,probabilistic,sequence concealed,random first,5,5,0.5522,0.6,0
62,1,84,probabilistic,sequence concealed,random first,3,3,0.4897,0.6,0
62,1,85,probabilistic,sequence concealed,random first,5,5,0.5103,0.6,0
62,1,86,probabilistic,sequence concealed,random first,6,6,0.3777,0.6,0
62,1,87,probabilistic,sequence concealed,random first,3,3,0.5522,0.6,0
62,1,88,probabilistic,sequence concealed,random first,4,4,0.4545,0.6,0
62,1,89,probabilistic,sequence concealed,random first,2,2,0.601,0.6,0
62,1,90,probabilistic,sequence concealed,random first,5,5,0.523,0.6,0
62,1,91,probabilistic,sequence concealed,random first,6,6,0.3085,0.6,0
62,1,92,probabilistic,sequence concealed,random first,3,3,0.4417,0.6,0
62,1,93,probabilistic,sequence concealed,random first,4,4,0.4755,0.6,0
62,1,94,probabilistic,sequence concealed,random first,2,3,0.4202,0.6,1
62,1,95,probabilistic,sequence concealed,random first,1,1,0.4713,0.6,0
62,1,96,probabilistic,sequence concealed,random first,2,2,0.35,0.6,0
62,1,97,probabilistic,sequence concealed,random first,5,5,0.5939,0.5,0
62,1,98,probabilistic,sequence concealed,random first,3,4,0.4385,0.5,1
62,1,99,probabilistic,sequence concealed,random first,1,1,0.4473,0.5,0
62,1,100,probabilistic,sequence concealed,random first,5,4,0.4549,0.5,1
62,1,101,probabilistic,sequence concealed,random first,6,6,0.4681,0.5,0
62,1,102,probabilistic,sequence concealed,random first,2,3,0.5103,0.5,1
62,1,103,probabilistic,sequence concealed,random first,6,6,0.4387,0.5,0
62,1,104,probabilistic,sequence concealed,random first,3,3,0.4684,0.5,0
62,1,105,probabilistic,sequence concealed,random first,4,4,0.3847,0.5,0
62,1,106,probabilistic,sequence concealed,random first,5,5,0.4473,0.5,0
62,1,107,probabilistic,sequence concealed,random first,6,6,0.3223,0.5,0
62,1,108,probabilistic,sequence concealed,random first,5,4,0.4478,0.5,1
62,1,109,probabilistic,sequence concealed,random first,6,6,0.4054,0.5,0
62,1,110,probabilistic,sequence concealed,random first,3,2,0.4265,0.5,1
62,1,111,probabilistic,sequence concealed,random first,4,4,0.5866,0.5,0
62,1,112,probabilistic,sequence concealed,random first,2,2,0.5083,0.5,0
62,1,113,probabilistic,sequence concealed,random first,4,4,0.4476,0.5,0
62,1,114,probabilistic,sequence concealed,random first,2,2,0.3432,0.5,0
62,1,115,probabilistic,sequence concealed,random first,3,4,0.3502,0.5,1
62,1,116,probabilistic,sequence concealed,random first,4,4,0.4199,0.5,0
62,1,117,probabilistic,sequence concealed,random first,2,2,0.4477,0.5,0
62,1,118,probabilistic,sequence concealed,random first,5,5,0.5241,0.5,0
62,1,119,probabilistic,sequence concealed,random first,6,6,0.4455,0.5,0
62,1,120,probabilistic,sequence concealed,random first,3,3,0.3987,0.5,0
62,1,121,probabilistic,sequence concealed,random first,2,2,0.3568,0.5,0
62,1,122,probabilistic,sequence concealed,random first,5,4,0.3429,0.5,1
62,1,123,probabilistic,sequence concealed,random first,3,3,0.5378,0.5,0
62,1,124,probabilistic,sequence concealed,random first,6,6,0.4614,0.5,0
62,1,125,probabilistic,sequence concealed,random first,3,3,0.4894,0.5,0
62,1,126,probabilistic,sequence concealed,random first,4,4,0.4754,0.5,0
62,1,127,probabilistic,sequence concealed,random first,1,1,0.4406,0.5,0
62,1,128,probabilistic,sequence concealed,random first,5,5,0.4407,0.5,0
62,1,129,probabilistic,sequence concealed,random first,6,6,0.3569,0.5,0
62,1,130,probabilistic,sequence concealed,random first,3,4,0.4544,0.5,1
62,1,131,probabilistic,sequence concealed,random first,5,5,0.4644,0.5,0
62,1,132,probabilistic,sequence concealed,random first,3,3,0.3786,0.5,0
62,1,133,probabilistic,sequence concealed,random first,2,2,0.4474,0.5,0
62,1,134,probabilistic,sequence concealed,random first,1,1,0.3431,0.5,0
62,1,135,probabilistic,sequence concealed,random first,2,2,0.5107,0.5,0
62,1,136,probabilistic,sequence concealed,random first,4,4,0.4828,0.5,0
62,1,137,probabilistic,sequence concealed,random first,6,6,0.4196,0.5,0
62,1,138,probabilistic,sequence concealed,random first,3,3,0.3778,0.5,0
62,1,139,probabilistic,sequence concealed,random first,6,6,0.5103,0.5,0
62,1,140,probabilistic,sequence concealed,random first,3,3,0.5013,0.5,0
62,1,141,probabilistic,sequence concealed,random first,2,1,0.3549,0.5,1
62,1,142,probabilistic,sequence concealed,random first,1,1,0.4613,0.5,0
62,1,143,probabilistic,sequence concealed,random first,4,4,0.3707,0.5,0
62,1,144,probabilistic,sequence concealed,random first,3,3,0.3848,0.5,0
62,2,145,probabilistic,sequence concealed,random first,5,5,0.3385,0.5,0
62,2,146,probabilistic,sequence concealed,random first,2,2,0.2801,0.5,0
62,2,147,probabilistic,sequence concealed,random first,6,4,0.2871,0.5,1
62,2,148,probabilistic,sequence concealed,random first,1,1,0.3427,0.5,0
62,2,149,probabilistic,sequence concealed,random first,5,5,0.3986,0.5,0
62,2,150,probabilistic,sequence concealed,random first,6,6,0.3499,0.5,0
62,2,151,probabilistic,sequence concealed,random first,5,4,0.3639,0.5,1
62,2,152,probabilistic,sequence concealed,random first,4,4,0.339,0.5,0
62,2,153,probabilistic,sequence concealed,random first,2,3,0.3848,0.5,1
62,2,154,probabilistic,sequence concealed,random first,5,5,0.3356,0.5,0
62,2,155,probabilistic,sequence concealed,random first,3,2,0.5382,0.5,1
62,2,156,probabilistic,sequence concealed,random first,4,4,0.4755,0.5,0
62,2,157,probabilistic,sequence concealed,random first,2,2,0.566,0.5,0
62,2,158,probabilistic,sequence concealed,random first,1,1,0.3572,0.5,0
62,2,159,probabilistic,sequence concealed,random first,6,6,0.2945,0.5,0
62,2,160,probabilistic,sequence concealed,random first,5,5,0.4614,0.5,0
62,2,161,probabilistic,sequence concealed,random first,6,6,0.4406,0.5,0
62,2,162,probabilistic,sequence concealed,random first,4,4,0.3499,0.5,0
62,2,163,probabilistic,sequence concealed,random first,2,3,0.3429,0.5,1
62,2,164,probabilistic,sequence concealed,random first,1,1,0.3597,0.5,0
62,2,165,probabilistic,sequence concealed,random first,5,5,0.3429,0.5,0
62,2,166,probabilistic,sequence concealed,random first,4,4,0.4337,0.5,0
62,2,167,probabilistic,sequence concealed,random first,2,2,0.4544,0.5,0
62,2,168,probabilistic,sequence concealed,random first,4,4,0.3848,0.5,0
62,2,169,probabilistic,sequence concealed,random first,2,2,0.428,0.5,0
62,2,170,probabilistic,sequence concealed,random first,5,6,0.364,0.5,1
62,2,171,probabilistic,sequence concealed,random first,1,1,0.339,0.5,0
62,2,172,probabilistic,sequence concealed,random first,5,5,0.3705,0.5,0
62,2,173,probabilistic,sequence concealed,random first,3,3,0.5522,0.5,0
62,2,174,probabilistic,sequence concealed,random first,4,5,0.4802,0.5,1
62,2,175,probabilistic,sequence concealed,random first,2,2,0.5031,0.5,0
62,2,176,probabilistic,sequence concealed,random first,1,1,0.3267,0.5,0
62,2,177,probabilistic,sequence concealed,random first,4,5,0.3778,0.5,1
62,2,178,probabilistic,sequence concealed,random first,6,6,0.4193,0.5,0
62,2,179,probabilistic,sequence concealed,random first,3,4,0.322,0.5,1
62,2,180,probabilistic,sequence concealed,random first,4,5,0.7642,0.5,1
62,2,181,probabilistic,sequence concealed,random first,2,2,0.4477,0.5,0
62,2,182,probabilistic,sequence concealed,random first,1,1,0.3568,0.5,0
62,2,183,probabilistic,sequence concealed,random first,6,6,0.3922,0.5,0
62,2,184,probabilistic,sequence concealed,random first,5,4,0.357,0.5,1
62,2,185,probabilistic,sequence concealed,random first,6,6,0.4822,0.5,0
62,2,186,probabilistic,sequence concealed,random first,3,2,0.3778,0.5,1
62,2,187,probabilistic,sequence concealed,random first,4,4,0.5271,0.5,0
62,2,188,probabilistic,sequence concealed,random first,6,6,0.3987,0.5,0
62,2,189,probabilistic,sequence concealed,random first,2,2,0.4266,0.5,0
62,2,190,probabilistic,sequence concealed,random first,1,1,0.4058,0.5,0
62,2,191,probabilistic,sequence concealed,random first,5,5,0.552,0.5,0
62,2,192,probabilistic,sequence concealed,random first,6,6,0.3919,0.5,0
62,2,193,probabilistic,sequence concealed,random first,3,2,0.3499,0.5,1
62,2,194,probabilistic,sequence concealed,random first,5,5,0.4226,0.5,0
62,2,195,probabilistic,sequence concealed,random first,3,2,0.3364,0.5,1
62,2,196,probabilistic,sequence concealed,random first,2,2,0.4436,0.5,0
62,2,197,probabilistic,sequence concealed,random first,4,3,0.3919,0.5,1
62,2,198,probabilistic,sequence concealed,random first,2,2,0.6705,0.5,0
62,2,199,probabilistic,sequence concealed,random first,1,1,0.5293,0.5,0
62,2,200,probabilistic,sequence concealed,random first,3,3,0.6131,0.5,0
62,2,201,probabilistic,sequence concealed,random first,4,4,0.3616,0.5,0
62,2,202,probabilistic,sequence concealed,random first,5,6,0.3358,0.5,1
62,2,203,probabilistic,sequence concealed,random first,6,6,0.3874,0.5,0
62,2,204,probabilistic,sequence concealed,random first,2,2,0.4336,0.5,0
62,2,205,probabilistic,sequence concealed,random first,6,6,0.4266,0.5,0
62,2,206,probabilistic,sequence concealed,random first,3,3,0.5311,0.5,0
62,2,207,probabilistic,sequence concealed,random first,1,1,0.3821,0.5,0
62,2,208,probabilistic,sequence concealed,random first,5,4,0.4128,0.5,1
62,2,209,probabilistic,sequence concealed,random first,2,3,0.4437,0.5,1
62,2,210,probabilistic,sequence concealed,random first,1,1,0.4819,0.5,0
62,2,211,probabilistic,sequence concealed,random first,4,4,0.518,0.5,0
62,2,212,probabilistic,sequence concealed,random first,6,6,0.3637,0.5,0
62,2,213,probabilistic,sequence concealed,random first,3,3,0.4056,0.5,0
62,2,214,probabilistic,sequence concealed,random first,6,6,0.4267,0.5,0
62,2,215,probabilistic,sequence concealed,random first,3,3,0.3151,0.5,0
62,2,216,probabilistic,sequence concealed,random first,1,1,0.4058,0.5,0
62,2,217,probabilistic,sequence concealed,random first,5,5,0.4334,0.5,0
62,2,218,probabilistic,sequence concealed,random first,6,6,0.4062,0.5,0
62,2,219,probabilistic,sequence concealed,random first,3,3,0.4686,0.5,0
62,2,220,probabilistic,sequence concealed,random first,6,6,0.4486,0.5,0
62,2,221,probabilistic,sequence concealed,random first,3,3,0.3501,0.5,0
62,2,222,probabilistic,sequence concealed,random first,1,1,0.3987,0.5,0
62,2,223,probabilistic,sequence concealed,random first,6,6,0.357,0.5,0
62,2,224,probabilistic,sequence concealed,random first,1,3,0.3709,0.5,1
62,2,225,probabilistic,sequence concealed,random first,5,5,0.4753,0.5,0
62,2,226,probabilistic,sequence concealed,random first,6,6,0.413,0.5,0
62,2,227,probabilistic,sequence concealed,random first,3,1,0.3502,0.5,1
62,2,228,probabilistic,sequence concealed,random first,5,5,0.4334,0.5,0
62,2,229,probabilistic,sequence concealed,random first,3,3,0.4615,0.5,0
62,2,230,probabilistic,sequence concealed,random first,5,5,0.3501,0.5,0
62,2,231,probabilistic,sequence concealed,random first,6,6,0.3363,0.5,0
62,2,232,probabilistic,sequence concealed,random first,5,5,0.4545,0.5,0
62,2,233,probabilistic,sequence concealed,random first,6,6,0.385,0.5,0
62,2,234,probabilistic,sequence concealed,random first,3,3,0.4475,0.5,0
62,2,235,probabilistic,sequence concealed,random first,4,4,0.4753,0.5,0
62,2,236,probabilistic,sequence concealed,random first,5,5,0.3362,0.5,0
62,2,237,probabilistic,sequence concealed,random first,1,1,0.4474,0.5,0
62,2,238,probabilistic,sequence concealed,random first,6,6,0.4823,0.5,0
62,2,239,probabilistic,sequence concealed,random first,5,4,0.3847,0.5,1
62,2,240,probabilistic,sequence concealed,random first,6,6,0.4055,0.5,0
62,2,241,probabilistic,sequence concealed,random first,3,3,0.4406,0.5,0
62,2,242,probabilistic,sequence concealed,random first,4,5,0.4824,0.5,1
62,2,243,probabilistic,sequence concealed,random first,3,3,0.5132,0.5,0
62,2,244,probabilistic,sequence concealed,random first,4,4,0.5384,0.5,0
62,2,245,probabilistic,sequence concealed,random first,3,3,0.4692,0.5,0
62,2,246,probabilistic,sequence concealed,random first,6,6,0.3707,0.5,0
62,2,247,probabilistic,sequence concealed,random first,1,1,0.4407,0.5,0
62,2,248,probabilistic,sequence concealed,random first,3,3,0.5241,0.5,0
62,2,249,probabilistic,sequence concealed,random first,4,4,0.483,0.5,0
62,2,250,probabilistic,sequence concealed,random first,2,3,0.3987,0.5,1
62,2,251,probabilistic,sequence concealed,random first,1,1,0.447,0.5,0
62,2,252,probabilistic,sequence concealed,random first,3,3,0.3638,0.5,0
62,2,253,probabilistic,sequence concealed,random first,4,4,0.3155,0.5,0
62,2,254,probabilistic,sequence concealed,random first,2,2,0.4408,0.5,0
62,2,255,probabilistic,sequence concealed,random first,3,4,0.3569,0.5,1
62,2,256,probabilistic,sequence concealed,random first,1,1,0.6633,0.5,0
62,2,257,probabilistic,sequence concealed,random first,5,5,0.5873,0.5,0
62,2,258,probabilistic,sequence concealed,random first,2,2,0.3268,0.5,0
62,2,259,probabilistic,sequence concealed,random first,1,1,0.3709,0.5,0
62,2,260,probabilistic,sequence concealed,random first,5,5,0.3429,0.5,0
62,2,261,probabilistic,sequence concealed,random first,6,6,0.308,0.5,0
62,2,262,probabilistic,sequence concealed,random first,5,5,0.3433,0.5,0
62,2,263,probabilistic,sequence concealed,random first,6,6,0.3986,0.5,0
62,2,264,probabilistic,sequence concealed,random first,4,4,0.4962,0.5,0
62,2,265,probabilistic,sequence concealed,random first,1,1,0.4475,0.5,0
62,2,266,probabilistic,sequence concealed,random first,5,5,0.4409,0.5,0
62,2,267,probabilistic,sequence concealed,random first,6,6,0.3499,0.5,0
62,2,268,probabilistic,sequence concealed,random first,2,2,0.4057,0.5,0
62,2,269,probabilistic,sequence concealed,random first,1,1,0.3778,0.5,0
62,2,270,probabilistic,sequence concealed,random first,6,6,0.4824,0.5,0
62,2,271,probabilistic,sequence concealed,random first,5,4,0.3778,0.5,1
62,2,272,probabilistic,sequence concealed,random first,4,4,0.3564,0.5,0
62,2,273,probabilistic,sequence concealed,random first,3,3,0.4056,0.5,0
62,2,274,probabilistic,sequence concealed,random first,1,1,0.3778,0.5,0
62,2,275,probabilistic,sequence concealed,random first,2,2,0.4546,0.5,0
62,2,276,probabilistic,sequence concealed,random first,5,4,0.3292,0.5,1
62,2,277,probabilistic,sequence concealed,random first,1,1,0.4193,0.5,0
62,2,278,probabilistic,sequence concealed,random first,5,5,0.3082,0.5,0
62,2,279,probabilistic,sequence concealed,random first,6,6,0.371,0.5,0
62,2,280,probabilistic,sequence concealed,random first,3,2,0.3776,0.5,1
62,2,281,probabilistic,sequence concealed,random first,5,3,0.3009,0.5,1
62,2,282,probabilistic,sequence concealed,random first,6,5,-0.1902,0.5,1
62,2,283,probabilistic,sequence concealed,random first,3,3,0.4164,0.5,0
62,2,284,probabilistic,sequence concealed,random first,2,2,0.4474,0.5,0
62,2,285,probabilistic,sequence concealed,random first,1,1,0.3431,0.5,0
62,2,286,probabilistic,sequence concealed,random first,5,5,0.4963,0.5,0
62,2,287,probabilistic,sequence concealed,random first,2,2,0.3778,0.5,0
62,2,288,probabilistic,sequence concealed,random first,1,1,0.3429,0.5,0
62,3,289,probabilistic,sequence concealed,random first,5,4,0.3947,0.5,1
62,3,290,probabilistic,sequence concealed,random first,6,6,0.3566,0.5,0
62,3,291,probabilistic,sequence concealed,random first,3,4,0.3568,0.5,1
62,3,292,probabilistic,sequence concealed,random first,2,2,0.3256,0.5,0
62,3,293,probabilistic,sequence concealed,random first,1,1,0.3148,0.5,0
62,3,294,probabilistic,sequence concealed,random first,3,2,0.3291,0.5,1
62,3,295,probabilistic,sequence concealed,random first,5,5,0.3499,0.5,0
62,3,296,probabilistic,sequence concealed,random first,6,6,0.294,0.5,0
62,3,297,probabilistic,sequence concealed,random first,3,3,0.3638,0.5,0
62,3,298,probabilistic,sequence concealed,random first,4,3,0.3291,0.5,1
62,3,299,probabilistic,sequence concealed,random first,2,2,0.4407,0.5,0
62,3,300,probabilistic,sequence concealed,random first,1,1,0.3991,0.5,0
62,3,301,probabilistic,sequence concealed,random first,4,4,0.3011,0.5,0
62,3,302,probabilistic,sequence concealed,random first,2,2,0.294,0.5,0
62,3,303,probabilistic,sequence concealed,random first,1,1,0.3568,0.5,0
62,3,304,probabilistic,sequence concealed,random first,4,4,0.2667,0.5,0
62,3,305,probabilistic,sequence concealed,random first,2,2,0.3149,0.5,0
62,3,306,probabilistic,sequence concealed,random first,1,1,0.2732,0.5,0
62,3,307,probabilistic,sequence concealed,random first,3,4,0.3498,0.5,1
62,3,308,probabilistic,sequence concealed,random first,4,4,0.3458,0.5,0
62,3,309,probabilistic,sequence concealed,random first,2,2,0.2872,0.5,0
62,3,310,probabilistic,sequence concealed,random first,1,1,0.3569,0.5,0
62,3,311,probabilistic,sequence concealed,random first,5,4,0.4266,0.5,1
62,3,312,probabilistic,sequence concealed,random first,6,6,0.4575,0.5,0
62,3,313,probabilistic,sequence concealed,random first,3,2,0.3429,0.5,1
62,3,314,probabilistic,sequence concealed,random first,4,4,0.5555,0.5,0
62,3,315,probabilistic,sequence concealed,random first,2,2,0.4245,0.5,0
62,3,316,probabilistic,sequence concealed,random first,1,1,0.315,0.5,0
62,3,317,probabilistic,sequence concealed,random first,6,6,0.3152,0.5,0
62,3,318,probabilistic,sequence concealed,random first,5,4,0.3781,0.5,1
62,3,319,probabilistic,sequence concealed,random first,6,6,0.496,0.5,0
62,3,320,probabilistic,sequence concealed,random first,2,2,0.3848,0.5,0
62,3,321,probabilistic,sequence concealed,random first,3,3,0.4268,0.5,0
62,3,322,probabilistic,sequence concealed,random first,6,6,0.3923,0.5,0
62,3,323,probabilistic,sequence concealed,random first,3,2,0.3848,0.5,1
62,3,324,probabilistic,sequence concealed,random first,2,2,0.4228,0.5,0
62,3,325,probabilistic,sequence concealed,random first,1,1,0.3012,0.5,0
62,3,326,probabilistic,sequence concealed,random first,3,4,0.4056,0.5,1
62,3,327,probabilistic,sequence concealed,random first,4,4,0.4123,0.5,0
62,3,328,probabilistic,sequence concealed,random first,3,3,0.3777,0.5,0
62,3,329,probabilistic,sequence concealed,random first,4,4,0.3358,0.5,0
62,3,330,probabilistic,sequence concealed,random first,5,6,0.3848,0.5,1
62,3,331,probabilistic,sequence concealed,random first,6,6,0.4645,0.5,0
62,3,332,probabilistic,sequence concealed,random first,5,5,0.448,0.5,0
62,3,333,probabilistic,sequence concealed,random first,1,2,0.3638,0.5,1
62,3,334,probabilistic,sequence concealed,random first,5,5,0.3284,0.5,0
62,3,335,probabilistic,sequence concealed,random first,1,1,0.392,0.5,0
62,3,336,probabilistic,sequence concealed,random first,5,5,0.4617,0.5,0
62,3,337,probabilistic,sequence concealed,random first,6,6,0.3777,0.5,0
62,3,338,probabilistic,sequence concealed,random first,1,1,0.5241,0.5,0
62,3,339,probabilistic,sequence concealed,random first,5,5,0.4458,0.5,0
62,3,340,probabilistic,sequence concealed,random first,6,6,0.3012,0.5,0
62,3,341,probabilistic,sequence concealed,random first,2,2,0.3917,0.5,0
62,3,342,probabilistic,sequence concealed,random first,6,5,0.4055,0.5,1
62,3,343,probabilistic,sequence concealed,random first,3,3,0.6912,0.5,0
62,3,344,probabilistic,sequence concealed,random first,2,2,0.4618,0.5,0
62,3,345,probabilistic,sequence concealed,random first,1,1,0.3568,0.5,0
62,3,346,probabilistic,sequence concealed,random first,4,3,0.5104,0.5,1
62,3,347,probabilistic,sequence concealed,random first,2,2,0.4801,0.5,0
62,3,348,probabilistic,sequence concealed,random first,3,2,0.3568,0.5,1
62,3,349,probabilistic,sequence concealed,random first,4,4,0.4574,0.5,0
62,3,350,probabilistic,sequence concealed,random first,2,2,0.3849,0.5,0
62,3,351,probabilistic,sequence concealed,random first,1,1,0.3851,0.5,0
62,3,352,probabilistic,sequence concealed,random first,5,5,0.4408,0.5,0
62,3,353,probabilistic,sequence concealed,random first,6,6,0.3641,0.5,0
62,3,354,probabilistic,sequence concealed,random first,3,2,0.3428,0.5,1
62,3,355,probabilistic,sequence concealed,random first,4,3,0.4401,0.5,1
62,3,356,probabilistic,sequence concealed,random first,2,3,0.5869,0.5,1
62,3,357,probabilistic,sequence concealed,random first,1,1,0.6688,0.5,0
62,3,358,probabilistic,sequence concealed,random first,5,5,0.4099,0.5,0
62,3,359,probabilistic,sequence concealed,random first,6,6,0.3294,0.5,0
62,3,360,probabilistic,sequence concealed,random first,4,4,0.4477,0.5,0
62,3,361,probabilistic,sequence concealed,random first,2,2,0.4058,0.5,0
62,3,362,probabilistic,sequence concealed,random first,1,1,0.2942,0.5,0
62,3,363,probabilistic,sequence concealed,random first,3,3,0.3917,0.5,0
62,3,364,probabilistic,sequence concealed,random first,2,2,0.3848,0.5,0
62,3,365,probabilistic,sequence concealed,random first,1,1,0.2871,0.5,0
62,3,366,probabilistic,sequence concealed,random first,5,4,0.4195,0.5,1
62,3,367,probabilistic,sequence concealed,random first,1,1,0.4436,0.5,0
62,3,368,probabilistic,sequence concealed,random first,4,5,0.4402,0.5,1
62,3,369,probabilistic,sequence concealed,random first,5,5,0.472,0.5,0
62,3,370,probabilistic,sequence concealed,random first,6,6,0.3711,0.5,0
62,3,371,probabilistic,sequence concealed,random first,2,2,0.5037,0.5,0
62,3,372,probabilistic,sequence concealed,random first,1,1,0.3569,0.5,0
62,3,373,probabilistic,sequence concealed,random first,4,5,0.4962,0.5,1
62,3,374,probabilistic,sequence concealed,random first,5,5,0.5063,0.5,0
62,3,375,probabilistic,sequence concealed,random first,6,6,0.4667,0.5,0
62,3,376,probabilistic,sequence concealed,random first,1,1,0.3359,0.5,0
