sid,bid,tid,material,instructions,material_order,stimulus_location,response_location,response_time,response_deadline,error
71,1,141,mixed deterministic,sequence revealed,regular first,5,5,0.6081,0.5,0
71,1,142,mixed deterministic,sequence revealed,regular first,1,1,0.4112,0.5,0
71,1,143,mixed deterministic,sequence revealed,regular first,2,2,0.3568,0.5,0
71,1,144,mixed deterministic,sequence revealed,regular first,6,6,0.4335,0.5,0
71,2,145,mixed deterministic,sequence revealed,regular first,4,5,0.4085,0.5,1
71,2,146,mixed deterministic,sequence revealed,regular first,5,5,0.4195,0.5,0
71,2,147,mixed deterministic,sequence revealed,regular first,3,2,0.4684,0.5,1
71,2,148,mixed deterministic,sequence revealed,regular first,4,4,0.4123,0.5,0
71,2,149,mixed deterministic,sequence revealed,regular first,6,6,0.5032,0.5,0
71,2,150,mixed deterministic,sequence revealed,regular first,2,2,0.4475,0.5,0
71,2,151,mixed deterministic,sequence revealed,regular first,5,5,0.308,0.5,0
71,2,152,mixed deterministic,sequence revealed,regular first,3,3,0.5033,0.5,0
71,2,153,mixed deterministic,sequence revealed,regular first,6,5,0.3688,0.5,1
71,2,154,mixed deterministic,sequence revealed,regular first,5,5,0.5168,0.5,0
71,2,155,mixed deterministic,sequence revealed,regular first,2,2,0.3546,0.5,0
71,2,156,mixed deterministic,sequence revealed,regular first,4,5,0.2941,0.5,1
71,2,157,mixed deterministic,sequence revealed,regular first,5,4,0.3353,0.5,1
71,2,158,mixed deterministic,sequence revealed,regular first,1,1,0.4723,0.5,0
71,2,159,mixed deterministic,sequence revealed,regular first,6,6,0.4548,0.5,0
71,2,160,mixed deterministic,sequence revealed,regular first,1,2,0.3846,0.5,1
71,2,161,mixed deterministic,sequence revealed,regular first,2,2,0.4225,0.5,0
71,2,162,mixed deterministic,sequence revealed,regular first,1,1,0.5315,0.5,0
71,2,163,mixed deterministic,sequence revealed,regular first,3,5,0.3965,0.5,1
71,2,164,mixed deterministic,sequence revealed,regular first,4,4,0.5172,0.5,0
71,2,165,mixed deterministic,sequence revealed,regular first,6,6,0.3411,0.5,0
71,2,166,mixed deterministic,sequence revealed,regular first,5,5,0.4549,0.5,0
71,2,167,mixed deterministic,sequence revealed,regular first,1,1,0.4545,0.5,0
71,2,168,mixed deterministic,sequence revealed,regular first,2,2,0.3989,0.5,0
71,2,169,mixed deterministic,sequence revealed,regular first,4,5,0.4822,0.5,1
71,2,170,mixed deterministic,sequence revealed,regular first,1,1,0.4163,0.5,0
71,2,171,mixed deterministic,sequence revealed,regular first,3,3,0.6015,0.5,0
71,2,172,mixed deterministic,sequence revealed,regular first,6,6,0.3989,0.5,0
71,2,173,mixed deterministic,sequence revealed,regular first,1,1,0.3778,0.5,0
71,2,174,mixed deterministic,sequence revealed,regular first,2,3,0.5032,0.5,1
71,2,175,mixed deterministic,sequence revealed,regular first,6,6,0.3501,0.5,0
71,2,176,mixed deterministic,sequence revealed,regular first,3,4,0.3499,0.5,1
71,2,177,mixed deterministic,sequence revealed,regular first,6,6,0.4785,0.5,0
71,2,178,mixed deterministic,sequence revealed,regular first,2,2,0.6014,0.5,0
71,2,179,mixed deterministic,sequence revealed,regular first,1,1,0.3271,0.5,0
71,2,180,mixed deterministic,sequence revealed,regular first,4,6,0.3922,0.5,1
71,2,181,mixed deterministic,sequence revealed,regular first,1,1,0.3253,0.5,0
71,2,182,mixed deterministic,sequence revealed,regular first,3,4,0.3428,0.5,1
71,2,183,mixed deterministic,sequence revealed,regular first,4,4,0.4575,0.5,0
71,2,184,mixed deterministic,sequence revealed,regular first,5,5,0.5104,0.5,0
71,2,185,mixed deterministic,sequence revealed,regular first,1,1,0.4106,0.5,0
71,2,186,mixed deterministic,sequence revealed,regular first,2,2,0.3221,0.5,0
71,2,187,mixed deterministic,sequence revealed,regular first,5,6,0.3568,0.5,1
71,2,188,mixed deterministic,sequence revealed,regular first,3,3,0.5554,0.5,0
71,2,189,mixed deterministic,sequence revealed,regular first,4,5,0.4318,0.5,1
71,2,190,mixed deterministic,sequence revealed,regular first,5,5,0.3318,0.5,0
71,2,191,mixed deterministic,sequence revealed,regular first,2,2,0.4198,0.5,0
71,2,192,mixed deterministic,sequence revealed,regular first,3,2,0.4683,0.5,1
71,2,193,mixed deterministic,sequence revealed,regular first,1,2,0.4365,0.5,1
71,2,194,mixed deterministic,sequence revealed,regular first,4,5,0.4503,0.5,1
71,2,195,mixed deterministic,sequence revealed,regular first,3,3,0.4365,0.5,0
71,2,196,mixed deterministic,sequence revealed,regular first,4,4,0.4271,0.5,0
71,2,197,mixed deterministic,sequence revealed,regular first,1,5,-0.1384,0.5,1
71,2,198,mixed deterministic,sequence revealed,regular first,4,4,0.3927,0.5,0
71,2,199,mixed deterministic,sequence revealed,regular first,6,6,0.4128,0.5,0
71,2,200,mixed deterministic,sequence revealed,regular first,2,3,0.3849,0.5,1
71,2,201,mixed deterministic,sequence revealed,regular first,6,4,0.3079,0.5,1
71,2,202,mixed deterministic,sequence revealed,regular first,3,3,0.4922,0.5,0
71,2,203,mixed deterministic,sequence revealed,regular first,6,6,0.3917,0.5,0
71,2,204,mixed deterministic,sequence revealed,regular first,2,3,0.4405,0.5,1
71,2,205,mixed deterministic,sequence revealed,regular first,3,3,0.5587,0.5,0
71,2,206,mixed deterministic,sequence revealed,regular first,6,6,0.3756,0.5,0
71,2,207,mixed deterministic,sequence revealed,regular first,1,1,0.4893,0.5,0
71,2,208,mixed deterministic,sequence revealed,regular first,6,6,0.4825,0.5,0
71,2,209,mixed deterministic,sequence revealed,regular first,5,5,0.4893,0.5,0
71,2,210,mixed deterministic,sequence revealed,regular first,6,6,0.4197,0.5,0
71,2,211,mixed deterministic,sequence revealed,regular first,2,2,0.3639,0.5,0
71,2,212,mixed deterministic,sequence revealed,regular first,6,6,0.3568,0.5,0
71,2,213,mixed deterministic,sequence revealed,regular first,1,1,0.4196,0.5,0
71,2,214,mixed deterministic,sequence revealed,regular first,2,2,0.4544,0.5,0
71,2,215,mixed deterministic,sequence revealed,regular first,5,3,-0.1105,0.5,1
71,2,216,mixed deterministic,sequence revealed,regular first,6,6,0.3926,0.5,0
71,2,217,mixed deterministic,sequence revealed,regular first,3,3,0.5312,0.5,0
71,2,218,mixed deterministic,sequence revealed,regular first,5,6,0.4406,0.5,1
71,2,219,mixed deterministic,sequence revealed,regular first,4,4,0.5099,0.5,0
71,2,220,mixed deterministic,sequence revealed,regular first,1,1,0.4127,0.5,0
71,2,221,mixed deterministic,sequence revealed,regular first,6,4,0.4129,0.5,1
71,2,222,mixed deterministic,sequence revealed,regular first,1,1,0.304,0.5,0
71,2,223,mixed deterministic,sequence revealed,regular first,4,6,0.3434,0.5,1
71,2,224,mixed deterministic,sequence revealed,regular first,1,1,0.283,0.5,0
71,2,225,mixed deterministic,sequence revealed,regular first,2,2,0.5035,0.5,0
71,2,226,mixed deterministic,sequence revealed,regular first,1,1,0.2987,0.5,0
71,2,227,mixed deterministic,sequence revealed,regular first,4,4,0.5452,0.5,0
71,2,228,mixed deterministic,sequence revealed,regular first,2,2,0.3571,0.5,0
71,2,229,mixed deterministic,sequence revealed,regular first,3,4,0.3435,0.5,1
71,2,230,mixed deterministic,sequence revealed,regular first,5,6,0.461,0.5,1
71,2,231,mixed deterministic,sequence revealed,regular first,2,2,0.3185,0.5,0
71,2,232,mixed deterministic,sequence revealed,regular first,5,5,0.3083,0.5,0
71,2,233,mixed deterministic,sequence revealed,regular first,6,6,0.385,0.5,0
71,2,234,mixed deterministic,sequence revealed,regular first,5,5,0.4196,0.5,0
71,2,235,mixed deterministic,sequence revealed,regular first,2,2,0.3991,0.5,0
71,2,236,mixed deterministic,sequence revealed,regular first,3,3,0.4684,0.5,0
71,2,237,mixed deterministic,sequence revealed,regular first,4,2,-0.243,0.5,1
71,2,238,mixed deterministic,sequence revealed,regular first,6,6,0.3521,0.5,0
71,2,239,mixed deterministic,sequence revealed,regular first,1,1,0.4056,0.5,0
71,2,240,mixed deterministic,sequence revealed,regular first,2,2,0.3779,0.5,0
71,2,241,mixed deterministic,sequence revealed,regular first,6,5,0.3783,0.5,1
71,2,242,mixed deterministic,sequence revealed,regular first,5,5,0.4677,0.5,0
71,2,243,mixed deterministic,sequence revealed,regular first,2,2,0.4136,0.5,0
71,2,244,mixed deterministic,sequence revealed,regular first,6,6,0.3782,0.5,0
71,2,245,mixed deterministic,sequence revealed,regular first,5,5,0.4892,0.5,0
71,2,246,mixed deterministic,sequence revealed,regular first,2,2,0.5106,0.5,0
71,2,247,mixed deterministic,sequence revealed,regular first,3,5,0.5036,0.5,1
71,2,248,mixed deterministic,sequence revealed,regular first,2,2,0.2989,0.5,0
71,2,249,mixed deterministic,sequence revealed,regular first,4,5,0.3848,0.5,1
71,2,250,mixed deterministic,sequence revealed,regular first,3,2,0.3387,0.5,1
71,2,251,mixed deterministic,sequence revealed,regular first,4,6,0.4435,0.5,1
71,2,252,mixed deterministic,sequence revealed,regular first,5,5,0.3982,0.5,0
71,2,253,mixed deterministic,sequence revealed,regular first,1,2,0.3085,0.5,1
71,2,254,mixed deterministic,sequence revealed,regular first,2,2,0.4298,0.5,0
71,2,255,mixed deterministic,sequence revealed,regular first,6,6,0.4893,0.5,0
71,2,256,mixed deterministic,sequence revealed,regular first,2,2,0.5103,0.5,0
71,2,257,mixed deterministic,sequence revealed,regular first,1,1,0.3899,0.5,0
71,2,258,mixed deterministic,sequence revealed,regular first,6,6,0.3713,0.5,0
71,2,259,mixed deterministic,sequence revealed,regular first,5,6,0.3855,0.5,1
71,2,260,mixed deterministic,sequence revealed,regular first,1,1,0.2901,0.5,0
71,2,261,mixed deterministic,sequence revealed,regular first,3,2,0.3641,0.5,1
71,2,262,mixed deterministic,sequence revealed,regular first,1,1,0.3983,0.5,0
71,2,263,mixed deterministic,sequence revealed,regular first,5,4,0.3636,0.5,1
71,2,264,mixed deterministic,sequence revealed,regular first,3,5,0.5102,0.5,1
71,2,265,mixed deterministic,sequence revealed,regular first,4,4,0.4964,0.5,0
71,2,266,mixed deterministic,sequence revealed,regular first,6,6,0.308,0.5,0
71,2,267,mixed deterministic,sequence revealed,regular first,4,4,0.3359,0.5,0
71,2,268,mixed deterministic,sequence revealed,regular first,6,6,0.3358,0.5,0
71,2,269,mixed deterministic,sequence revealed,regular first,1,1,0.3639,0.5,0
71,2,270,mixed deterministic,sequence revealed,regular first,3,3,0.4615,0.5,0
71,2,271,mixed deterministic,sequence revealed,regular first,4,4,0.4755,0.5,0
71,2,272,mixed deterministic,sequence revealed,regular first,2,2,0.3708,0.5,0
71,2,273,mixed deterministic,sequence revealed,regular first,4,4,0.5241,0.5,0
71,2,274,mixed deterministic,sequence revealed,regular first,3,3,0.518,0.5,0
71,2,275,mixed deterministic,sequence revealed,regular first,4,4,0.4269,0.5,0
71,2,276,mixed deterministic,sequence revealed,regular first,3,3,0.3777,0.5,0
71,2,277,mixed deterministic,sequence revealed,regular first,4,4,0.2801,0.5,0
71,2,278,mixed deterministic,sequence revealed,regular first,1,1,0.357,0.5,0
71,2,279,mixed deterministic,sequence revealed,regular first,3,3,0.357,0.5,0
71,2,280,mixed deterministic,sequence revealed,regular first,5,6,0.3568,0.5,1
71,2,281,mixed deterministic,sequence revealed,regular first,3,2,0.3529,0.5,1
71,2,282,mixed deterministic,sequence revealed,regular first,1,3,0.3251,0.5,1
71,2,283,mixed deterministic,sequence revealed,regular first,3,4,0.4298,0.5,1
71,2,284,mixed deterministic,sequence revealed,regular first,4,4,0.3571,0.5,0
71,2,285,mixed deterministic,sequence revealed,regular first,6,6,0.4194,0.5,0
71,2,286,mixed deterministic,sequence revealed,regular first,2,2,0.4964,0.5,0
71,2,287,mixed deterministic,sequence revealed,regular first,3,4,0.3708,0.5,1
71,2,288,mixed deterministic,sequence revealed,regular first,2,2,0.409,0.5,0
71,3,289,mixed deterministic,sequence revealed,regular first,6,6,0.3544,0.5,0
71,3,290,mixed deterministic,sequence revealed,regular first,4,2,0.378,0.5,1
71,3,291,mixed deterministic,sequence revealed,regular first,3,3,0.3707,0.5,0
71,3,292,mixed deterministic,sequence revealed,regular first,5,5,0.3848,0.5,0
71,3,293,mixed deterministic,sequence revealed,regular first,1,2,0.3568,0.5,1
71,3,294,mixed deterministic,sequence revealed,regular first,2,2,0.461,0.5,0
71,3,295,mixed deterministic,sequence revealed,regular first,6,6,0.4474,0.5,0
71,3,296,mixed deterministic,sequence revealed,regular first,4,4,0.3637,0.5,0
71,3,297,mixed deterministic,sequence revealed,regular first,3,3,0.3992,0.5,0
71,3,298,mixed deterministic,sequence revealed,regular first,5,5,0.462,0.5,0
71,3,299,mixed deterministic,sequence revealed,regular first,1,2,0.3639,0.5,1
71,3,300,mixed deterministic,sequence revealed,regular first,2,2,0.3917,0.5,0
71,3,301,mixed deterministic,sequence revealed,regular first,6,5,0.308,0.5,1
71,3,302,mixed deterministic,sequence revealed,regular first,4,2,0.4993,0.5,1
71,3,303,mixed deterministic,sequence revealed,regular first,3,3,0.5656,0.5,0
71,3,304,mixed deterministic,sequence revealed,regular first,5,6,0.4061,0.5,1
71,3,305,mixed deterministic,sequence revealed,regular first,1,1,0.374,0.5,0
71,3,306,mixed deterministic,sequence revealed,regular first,2,2,0.3151,0.5,0
71,3,307,mixed deterministic,sequence revealed,regular first,6,5,0.301,0.5,1
71,3,308,mixed deterministic,sequence revealed,regular first,4,4,0.4612,0.5,0
71,3,309,mixed deterministic,sequence revealed,regular first,3,3,0.3291,0.5,0
71,3,310,mixed deterministic,sequence revealed,regular first,5,5,0.4618,0.5,0
71,3,311,mixed deterministic,sequence revealed,regular first,1,1,0.5039,0.5,0
71,3,312,mixed deterministic,sequence revealed,regular first,2,1,0.4683,0.5,1
71,3,313,mixed deterministic,sequence revealed,regular first,6,6,0.3846,0.5,0
71,3,314,mixed deterministic,sequence revealed,regular first,4,5,0.5173,0.5,1
71,3,315,mixed deterministic,sequence revealed,regular first,3,4,0.5036,0.5,1
71,3,316,mixed deterministic,sequence revealed,regular first,5,4,0.4243,0.5,1
71,3,317,mixed deterministic,sequence revealed,regular first,1,1,0.4472,0.5,0
71,3,318,mixed deterministic,sequence revealed,regular first,2,3,0.336,0.5,1
71,3,319,mixed deterministic,sequence revealed,regular first,6,2,-0.1859,0.5,1
71,3,320,mixed deterministic,sequence revealed,regular first,4,4,1.1298,0.5,0
71,3,321,mixed deterministic,sequence revealed,regular first,3,3,0.4803,0.5,0
71,3,322,mixed deterministic,sequence revealed,regular first,5,5,0.4476,0.5,0
71,3,323,mixed deterministic,sequence revealed,regular first,1,1,0.3987,0.5,0
71,3,324,mixed deterministic,sequence revealed,regular first,2,2,0.4265,0.5,0
71,3,325,mixed deterministic,sequence revealed,regular first,6,6,0.3847,0.5,0
71,3,326,mixed deterministic,sequence revealed,regular first,4,4,0.3926,0.5,0
71,3,327,mixed deterministic,sequence revealed,regular first,3,2,0.2801,0.5,1
71,3,328,mixed deterministic,sequence revealed,regular first,5,5,0.4362,0.5,0
71,3,329,mixed deterministic,sequence revealed,regular first,1,1,0.3853,0.5,0
71,3,330,mixed deterministic,sequence revealed,regular first,2,2,0.2941,0.5,0
71,3,331,mixed deterministic,sequence revealed,regular first,6,6,0.3709,0.5,0
71,3,332,mixed deterministic,sequence revealed,regular first,4,4,0.4266,0.5,0
71,3,333,mixed deterministic,sequence revealed,regular first,3,4,0.3567,0.5,1
71,3,334,mixed deterministic,sequence revealed,regular first,5,5,0.4433,0.5,0
71,3,335,mixed deterministic,sequence revealed,regular first,1,3,0.3363,0.5,1
71,3,336,mixed deterministic,sequence revealed,regular first,2,1,0.4122,0.5,1
71,3,337,mixed deterministic,sequence revealed,regular first,6,6,0.3634,0.5,0
71,3,338,mixed deterministic,sequence revealed,regular first,4,4,0.4964,0.5,0
71,3,338,mixed deterministic,sequence revealed,regular first,4,5,0.4965,0.5,1
71,3,339,mixed deterministic,sequence revealed,regular first,3,4,0.3707,0.5,1
71,3,340,mixed deterministic,sequence revealed,regular first,5,5,0.4642,0.5,0
71,3,341,mixed deterministic,sequence revealed,regular first,1,1,0.4196,0.5,0
71,3,342,mixed deterministic,sequence revealed,regular first,2,2,0.3915,0.5,0
71,3,343,mixed deterministic,sequence revealed,regular first,6,6,0.4899,0.5,0
71,3,344,mixed deterministic,sequence revealed,regular first,4,4,0.3918,0.5,0
71,3,345,mixed deterministic,sequence revealed,regular first,3,4,0.4408,0.5,1
71,3,346,mixed deterministic,sequence revealed,regular first,5,5,0.4819,0.5,0
71,3,347,mixed deterministic,sequence revealed,regular first,1,1,0.3914,0.5,0
