sid,bid,tid,material,instructions,material_order,stimulus_location,response_location,response_time,response_deadline,error
8,1,77,probabilistic,sequence concealed,random first,1,1,0.969,0.6,0
8,1,78,probabilistic,sequence concealed,random first,3,3,0.887,0.6,0
8,1,79,probabilistic,sequence concealed,random first,6,6,0.9289,0.6,0
8,1,80,probabilistic,sequence concealed,random first,5,5,1.5003,0.6,0
8,1,81,probabilistic,sequence concealed,random first,4,4,1.2356,0.6,0
8,1,82,probabilistic,sequence concealed,random first,2,2,0.8588,0.6,0
8,1,83,probabilistic,sequence concealed,random first,1,1,0.8312,0.6,0
8,1,84,probabilistic,sequence concealed,random first,3,3,0.5871,0.6,0
8,1,85,probabilistic,sequence concealed,random first,6,6,0.7402,0.6,0
8,1,86,probabilistic,sequence concealed,random first,2,3,0.7802,0.6,1
8,1,87,probabilistic,sequence concealed,random first,1,1,0.7599,0.6,0
8,1,88,probabilistic,sequence concealed,random first,5,4,0.7451,0.6,1
8,1,89,probabilistic,sequence concealed,random first,4,3,0.7548,0.6,1
8,1,90,probabilistic,sequence concealed,random first,3,3,0.9985,0.6,0
8,1,91,probabilistic,sequence concealed,random first,4,4,0.7123,0.6,0
8,1,92,probabilistic,sequence concealed,random first,6,6,0.6335,0.6,0
8,1,93,probabilistic,sequence concealed,random first,4,4,0.6707,0.6,0
8,1,94,probabilistic,sequence concealed,random first,6,6,0.6752,0.6,0
8,1,95,probabilistic,sequence concealed,random first,2,2,0.9989,0.6,0
8,1,96,probabilistic,sequence concealed,random first,1,1,0.7825,0.6,0
8,1,97,probabilistic,sequence concealed,random first,2,2,0.766,0.5,0
8,1,98,probabilistic,sequence concealed,random first,1,1,0.578,0.5,0
8,1,99,probabilistic,sequence concealed,random first,5,5,0.8588,0.5,0
8,1,100,probabilistic,sequence concealed,random first,4,4,0.8173,0.5,0
8,1,101,probabilistic,sequence concealed,random first,2,2,1.0481,0.5,0
8,1,102,probabilistic,sequence concealed,random first,1,1,0.6333,0.5,0
8,1,103,probabilistic,sequence concealed,random first,3,3,1.1102,0.5,0
8,1,104,probabilistic,sequence concealed,random first,6,5,1.7307,0.5,1
8,1,105,probabilistic,sequence concealed,random first,2,2,1.5891,0.5,0
8,1,106,probabilistic,sequence concealed,random first,1,1,0.6503,0.5,0
8,1,107,probabilistic,sequence concealed,random first,5,5,1.9166,0.5,0
8,1,108,probabilistic,sequence concealed,random first,2,2,1.0681,0.5,0
8,1,109,probabilistic,sequence concealed,random first,1,5,0.231,0.5,1
8,1,110,probabilistic,sequence concealed,random first,5,5,1.4515,0.5,0
8,1,111,probabilistic,sequence concealed,random first,2,2,1.7777,0.5,0
8,1,112,probabilistic,sequence concealed,random first,4,4,1.1519,0.5,0
8,1,113,probabilistic,sequence concealed,random first,5,5,0.6844,0.5,0
8,1,114,probabilistic,sequence concealed,random first,6,6,0.6405,0.5,0
8,1,115,probabilistic,sequence concealed,random first,2,2,0.7315,0.5,0
8,1,116,probabilistic,sequence concealed,random first,4,5,1.0056,0.5,1
8,1,117,probabilistic,sequence concealed,random first,3,3,1.3381,0.5,0
8,1,118,probabilistic,sequence concealed,random first,6,6,0.6754,0.5,0
8,1,119,probabilistic,sequence concealed,random first,2,1,0.81,0.5,1
8,1,120,probabilistic,sequence concealed,random first,4,4,1.3588,0.5,0
8,1,121,probabilistic,sequence concealed,random first,3,3,0.9986,0.5,0
8,1,122,probabilistic,sequence concealed,random first,1,1,0.8032,0.5,0
8,1,123,probabilistic,sequence concealed,random first,5,4,1.3546,0.5,1
8,1,124,probabilistic,sequence concealed,random first,4,4,1.1846,0.5,0
8,1,125,probabilistic,sequence concealed,random first,6,6,0.7448,0.5,0
8,1,126,probabilistic,sequence concealed,random first,2,2,1.5423,0.5,0
8,1,127,probabilistic,sequence concealed,random first,4,4,1.5702,0.5,0
8,1,128,probabilistic,sequence concealed,random first,3,3,1.1657,0.5,0
8,1,129,probabilistic,sequence concealed,random first,6,6,0.7617,0.5,0
8,1,130,probabilistic,sequence concealed,random first,2,1,1.1172,0.5,1
8,1,131,probabilistic,sequence concealed,random first,4,4,1.1635,0.5,0
8,1,132,probabilistic,sequence concealed,random first,3,3,1.0894,0.5,0
8,1,133,probabilistic,sequence concealed,random first,6,6,0.6897,0.5,0
8,1,134,probabilistic,sequence concealed,random first,3,3,0.8452,0.5,0
8,1,135,probabilistic,sequence concealed,random first,5,5,0.8101,0.5,0
8,1,136,probabilistic,sequence concealed,random first,6,6,0.7382,0.5,0
8,1,137,probabilistic,sequence concealed,random first,2,2,1.3309,0.5,0
8,1,138,probabilistic,sequence concealed,random first,1,1,0.671,0.5,0
8,1,139,probabilistic,sequence concealed,random first,2,2,0.8285,0.5,0
8,1,140,probabilistic,sequence concealed,random first,1,1,0.6641,0.5,0
8,1,141,probabilistic,sequence concealed,random first,5,5,1.3053,0.5,0
8,1,142,probabilistic,sequence concealed,random first,1,1,0.7691,0.5,0
8,1,143,probabilistic,sequence concealed,random first,2,5,0.536,0.5,1
8,1,144,probabilistic,sequence concealed,random first,1,1,0.7339,0.5,0
8,2,145,probabilistic,sequence concealed,random first,5,5,1.109,0.5,0
8,2,146,probabilistic,sequence concealed,random first,4,4,0.7335,0.5,0
8,2,147,probabilistic,sequence concealed,random first,3,3,0.8313,0.5,0
8,2,148,probabilistic,sequence concealed,random first,1,1,0.5797,0.5,0
8,2,149,probabilistic,sequence concealed,random first,5,5,0.6082,0.5,0
8,2,150,probabilistic,sequence concealed,random first,4,4,1.0062,0.5,0
8,2,151,probabilistic,sequence concealed,random first,3,3,1.0482,0.5,0
8,2,152,probabilistic,sequence concealed,random first,6,6,0.7239,0.5,0
8,2,153,probabilistic,sequence concealed,random first,3,3,0.6617,0.5,0
8,2,154,probabilistic,sequence concealed,random first,6,6,0.5799,0.5,0
8,2,155,probabilistic,sequence concealed,random first,2,1,1.2285,0.5,1
8,2,156,probabilistic,sequence concealed,random first,1,1,0.7242,0.5,0
8,2,157,probabilistic,sequence concealed,random first,5,5,1.1778,0.5,0
8,2,158,probabilistic,sequence concealed,random first,4,4,1.2982,0.5,0
8,2,159,probabilistic,sequence concealed,random first,2,2,1.0863,0.5,0
8,2,160,probabilistic,sequence concealed,random first,3,2,1.1076,0.5,1
8,2,161,probabilistic,sequence concealed,random first,2,2,0.9775,0.5,0
8,2,162,probabilistic,sequence concealed,random first,1,1,0.5638,0.5,0
8,2,163,probabilistic,sequence concealed,random first,5,5,0.9635,0.5,0
8,2,164,probabilistic,sequence concealed,random first,4,4,0.6823,0.5,0
8,2,165,probabilistic,sequence concealed,random first,3,3,1.1146,0.5,0
8,2,166,probabilistic,sequence concealed,random first,6,6,0.7451,0.5,0
8,2,167,probabilistic,sequence concealed,random first,4,4,0.8799,0.5,0
8,2,168,probabilistic,sequence concealed,random first,3,3,0.8776,0.5,0
8,2,169,probabilistic,sequence concealed,random first,6,6,0.8498,0.5,0
8,2,170,probabilistic,sequence concealed,random first,2,1,0.9611,0.5,1
8,2,171,probabilistic,sequence concealed,random first,1,1,0.6894,0.5,0
8,2,172,probabilistic,sequence concealed,random first,3,3,0.6845,0.5,0
8,2,173,probabilistic,sequence concealed,random first,1,1,0.7519,0.5,0
8,2,174,probabilistic,sequence concealed,random first,5,4,0.7312,0.5,1
8,2,175,probabilistic,sequence concealed,random first,2,1,0.5801,0.5,1
8,2,176,probabilistic,sequence concealed,random first,1,1,0.9216,0.5,0
8,2,177,probabilistic,sequence concealed,random first,5,5,1.2888,0.5,0
8,2,178,probabilistic,sequence concealed,random first,6,6,0.6498,0.5,0
8,2,179,probabilistic,sequence concealed,random first,2,1,0.9778,0.5,1
8,2,180,probabilistic,sequence concealed,random first,1,1,0.5988,0.5,0
8,2,181,probabilistic,sequence concealed,random first,5,5,1.0168,0.5,0
8,2,182,probabilistic,sequence concealed,random first,4,4,0.9614,0.5,0
8,2,183,probabilistic,sequence concealed,random first,2,2,0.7311,0.5,0
8,2,184,probabilistic,sequence concealed,random first,1,1,0.6225,0.5,0
8,2,185,probabilistic,sequence concealed,random first,4,4,0.8847,0.5,0
8,2,186,probabilistic,sequence concealed,random first,1,1,0.5868,0.5,0
8,2,187,probabilistic,sequence concealed,random first,5,5,0.7522,0.5,0
8,2,188,probabilistic,sequence concealed,random first,4,4,0.7035,0.5,0
8,2,189,probabilistic,sequence concealed,random first,2,2,0.838,0.5,0
8,2,190,probabilistic,sequence concealed,random first,1,1,0.5428,0.5,0
8,2,191,probabilistic,sequence concealed,random first,5,5,1.0729,0.5,0
8,2,192,probabilistic,sequence concealed,random first,4,4,0.7868,0.5,0
8,2,193,probabilistic,sequence concealed,random first,6,6,0.7827,0.5,0
8,2,194,probabilistic,sequence concealed,random first,2,1,0.5918,0.5,1
8,2,195,probabilistic,sequence concealed,random first,1,1,0.6845,0.5,0
8,2,196,probabilistic,sequence concealed,random first,5,5,0.8363,0.5,0
8,2,197,probabilistic,sequence concealed,random first,4,4,0.9008,0.5,0
8,2,198,probabilistic,sequence concealed,random first,5,5,1.1447,0.5,0
8,2,199,probabilistic,sequence concealed,random first,4,4,0.8078,0.5,0
8,2,200,probabilistic,sequence concealed,random first,3,2,1.1292,0.5,1
8,2,201,probabilistic,sequence concealed,random first,6,6,0.8522,0.5,0
8,2,202,probabilistic,sequence concealed,random first,1,1,0.5569,0.5,0
8,2,203,probabilistic,sequence concealed,random first,6,6,0.5638,0.5,0
8,2,204,probabilistic,sequence concealed,random first,2,2,0.7406,0.5,0
8,2,205,probabilistic,sequence concealed,random first,3,3,1.2402,0.5,0
8,2,206,probabilistic,sequence concealed,random first,1,6,-0.1268,0.5,1
8,2,207,probabilistic,sequence concealed,random first,5,5,1.5446,0.5,0
8,2,208,probabilistic,sequence concealed,random first,1,1,0.6405,0.5,0
8,2,209,probabilistic,sequence concealed,random first,2,1,0.5984,0.5,1
8,2,210,probabilistic,sequence concealed,random first,1,1,0.9475,0.5,0
8,2,211,probabilistic,sequence concealed,random first,5,5,1.0516,0.5,0
8,2,212,probabilistic,sequence concealed,random first,4,4,0.9987,0.5,0
8,2,213,probabilistic,sequence concealed,random first,1,1,0.6148,0.5,0
8,2,214,probabilistic,sequence concealed,random first,3,3,1.687,0.5,0
8,2,215,probabilistic,sequence concealed,random first,1,1,0.606,0.5,0
8,2,216,probabilistic,sequence concealed,random first,5,5,1.0752,0.5,0
8,2,217,probabilistic,sequence concealed,random first,1,1,0.5778,0.5,0
8,2,218,probabilistic,sequence concealed,random first,2,1,0.7614,0.5,1
8,2,219,probabilistic,sequence concealed,random first,1,1,0.5729,0.5,0
8,2,220,probabilistic,sequence concealed,random first,2,1,0.5568,0.5,1
8,2,221,probabilistic,sequence concealed,random first,3,3,1.6449,0.5,0
8,2,222,probabilistic,sequence concealed,random first,6,6,1.0032,0.5,0
8,2,223,probabilistic,sequence concealed,random first,4,5,0.8081,0.5,1
8,2,224,probabilistic,sequence concealed,random first,1,1,0.6199,0.5,0
8,2,225,probabilistic,sequence concealed,random first,5,5,0.7127,0.5,0
8,2,226,probabilistic,sequence concealed,random first,1,1,0.5989,0.5,0
8,2,227,probabilistic,sequence concealed,random first,5,5,0.6195,0.5,0
8,2,228,probabilistic,sequence concealed,random first,1,5,0.6081,0.5,1
8,2,229,probabilistic,sequence concealed,random first,5,6,0.664,0.5,1
8,2,230,probabilistic,sequence concealed,random first,4,4,0.9682,0.5,0
8,2,231,probabilistic,sequence concealed,random first,2,1,0.8941,0.5,1
8,2,232,probabilistic,sequence concealed,random first,1,1,0.5082,0.5,0
8,2,233,probabilistic,sequence concealed,random first,5,6,0.845,0.5,1
8,2,234,probabilistic,sequence concealed,random first,6,6,0.7963,0.5,0
8,2,235,probabilistic,sequence concealed,random first,2,1,0.5986,0.5,1
8,2,236,probabilistic,sequence concealed,random first,1,1,0.6474,0.5,0
8,2,237,probabilistic,sequence concealed,random first,6,6,0.8382,0.5,0
8,2,238,probabilistic,sequence concealed,random first,3,3,1.8197,0.5,0
8,2,239,probabilistic,sequence concealed,random first,6,6,1.0241,0.5,0
8,2,240,probabilistic,sequence concealed,random first,1,1,0.7193,0.5,0
8,2,241,probabilistic,sequence concealed,random first,5,6,0.7822,0.5,1
8,2,242,probabilistic,sequence concealed,random first,3,3,1.1704,0.5,0
8,2,243,probabilistic,sequence concealed,random first,6,6,0.7933,0.5,0
8,2,244,probabilistic,sequence concealed,random first,2,1,0.7312,0.5,1
8,2,245,probabilistic,sequence concealed,random first,5,5,0.7687,0.5,0
8,2,246,probabilistic,sequence concealed,random first,4,4,0.9696,0.5,0
8,2,247,probabilistic,sequence concealed,random first,3,3,1.605,0.5,0
8,2,248,probabilistic,sequence concealed,random first,6,6,1.1366,0.5,0
8,2,249,probabilistic,sequence concealed,random first,2,1,0.9126,0.5,1
8,2,250,probabilistic,sequence concealed,random first,1,1,0.8032,0.5,0
8,2,251,probabilistic,sequence concealed,random first,2,6,2.9092,0.5,1
8,2,252,probabilistic,sequence concealed,random first,1,1,0.7542,0.5,0
8,2,253,probabilistic,sequence concealed,random first,5,5,1.4423,0.5,0
8,2,254,probabilistic,sequence concealed,random first,4,4,1.7447,0.5,0
8,2,255,probabilistic,sequence concealed,random first,2,2,1.0381,0.5,0
8,2,256,probabilistic,sequence concealed,random first,3,3,0.8591,0.5,0
8,2,257,probabilistic,sequence concealed,random first,6,6,0.7683,0.5,0
8,2,258,probabilistic,sequence concealed,random first,5,5,1.6383,0.5,0
8,2,259,probabilistic,sequence concealed,random first,4,4,0.915,0.5,0
8,2,260,probabilistic,sequence concealed,random first,5,5,2.0029,0.5,0
8,2,261,probabilistic,sequence concealed,random first,4,4,1.0122,0.5,0
8,2,262,probabilistic,sequence concealed,random first,3,3,1.1453,0.5,0
8,2,263,probabilistic,sequence concealed,random first,4,4,1.9522,0.5,0
8,2,264,probabilistic,sequence concealed,random first,3,3,0.9706,0.5,0
8,2,265,probabilistic,sequence concealed,random first,1,1,0.8939,0.5,0
8,2,266,probabilistic,sequence concealed,random first,5,5,3.1929,0.5,0
8,2,267,probabilistic,sequence concealed,random first,4,4,2.245,0.5,0
8,2,268,probabilistic,sequence concealed,random first,3,3,1.0539,0.5,0
8,2,269,probabilistic,sequence concealed,random first,6,6,1.2009,0.5,0
8,2,270,probabilistic,sequence concealed,random first,5,5,3.1792,0.5,0
8,2,271,probabilistic,sequence concealed,random first,6,6,0.9683,0.5,0
8,2,272,probabilistic,sequence concealed,random first,2,1,0.6775,0.5,1
8,2,273,probabilistic,sequence concealed,random first,1,1,0.6156,0.5,0
8,2,274,probabilistic,sequence concealed,random first,5,5,1.0336,0.5,0
8,2,275,probabilistic,sequence concealed,random first,4,1,-0.1125,0.5,1
8,2,276,probabilistic,sequence concealed,random first,6,6,1.2367,0.5,0
8,2,277,probabilistic,sequence concealed,random first,2,2,1.5896,0.5,0
8,2,278,probabilistic,sequence concealed,random first,6,6,0.8011,0.5,0
8,2,279,probabilistic,sequence concealed,random first,2,2,1.0892,0.5,0
8,2,280,probabilistic,sequence concealed,random first,5,5,1.1428,0.5,0
8,2,281,probabilistic,sequence concealed,random first,4,4,1.3169,0.5,0
8,2,282,probabilistic,sequence concealed,random first,3,3,1.0752,0.5,0
8,2,283,probabilistic,sequence concealed,random first,6,6,0.7525,0.5,0
8,2,284,probabilistic,sequence concealed,random first,2,2,1.5632,0.5,0
8,2,285,probabilistic,sequence concealed,random first,4,4,1.2193,0.5,0
8,2,286,probabilistic,sequence concealed,random first,6,6,0.7195,0.5,0
8,2,287,probabilistic,sequence concealed,random first,3,3,1.2354,0.5,0
8,2,288,probabilistic,sequence concealed,random first,2,2,1.9469,0.5,0
8,3,289,probabilistic,sequence concealed,random first,1,1,1.4731,0.5,0
8,3,290,probabilistic,sequence concealed,random first,2,2,0.6961,0.5,0
8,3,291,probabilistic,sequence concealed,random first,4,4,0.983,0.5,0
8,3,292,probabilistic,sequence concealed,random first,3,3,1.2146,0.5,0
8,3,293,probabilistic,sequence concealed,random first,2,2,0.6275,0.5,0
8,3,294,probabilistic,sequence concealed,random first,6,6,0.9752,0.5,0
8,3,295,probabilistic,sequence concealed,random first,2,2,1.1359,0.5,0
8,3,296,probabilistic,sequence concealed,random first,1,1,0.6365,0.5,0
8,3,297,probabilistic,sequence concealed,random first,4,5,0.9294,0.5,1
8,3,298,probabilistic,sequence concealed,random first,2,5,0.7314,0.5,1
8,3,299,probabilistic,sequence concealed,random first,1,1,0.5868,0.5,0
8,3,300,probabilistic,sequence concealed,random first,3,3,1.3242,0.5,0
8,3,301,probabilistic,sequence concealed,random first,6,6,0.9475,0.5,0
8,3,302,probabilistic,sequence concealed,random first,2,2,1.4151,0.5,0
8,3,303,probabilistic,sequence concealed,random first,3,3,0.7264,0.5,0
8,3,304,probabilistic,sequence concealed,random first,2,2,0.8426,0.5,0
8,3,305,probabilistic,sequence concealed,random first,5,5,1.075,0.5,0
8,3,306,probabilistic,sequence concealed,random first,4,4,2.5998,0.5,0
8,3,307,probabilistic,sequence concealed,random first,1,1,1.0827,0.5,0
8,3,308,probabilistic,sequence concealed,random first,4,4,1.515,0.5,0
8,3,309,probabilistic,sequence concealed,random first,3,3,1.9386,0.5,0
8,3,310,probabilistic,sequence concealed,random first,6,6,0.7754,0.5,0
8,3,311,probabilistic,sequence concealed,random first,2,1,0.5803,0.5,1
8,3,312,probabilistic,sequence concealed,random first,5,6,0.7593,0.5,1
8,3,313,probabilistic,sequence concealed,random first,1,1,0.566,0.5,0
8,3,314,probabilistic,sequence concealed,random first,4,4,1.1168,0.5,0
8,3,315,probabilistic,sequence concealed,random first,3,3,2.3838,0.5,0
8,3,316,probabilistic,sequence concealed,random first,6,6,1.0172,0.5,0
8,3,317,probabilistic,sequence concealed,random first,2,1,0.5984,0.5,1
8,3,318,probabilistic,sequence concealed,random first,5,5,1.4284,0.5,0
8,3,319,probabilistic,sequence concealed,random first,4,5,1.466,0.5,1
8,3,320,probabilistic,sequence concealed,random first,3,3,1.8119,0.5,0
8,3,321,probabilistic,sequence concealed,random first,6,6,1.3305,0.5,0
8,3,322,probabilistic,sequence concealed,random first,2,5,-0.0685,0.5,1
8,3,323,probabilistic,sequence concealed,random first,1,1,0.7348,0.5,0
8,3,324,probabilistic,sequence concealed,random first,5,5,1.303,0.5,0
8,3,325,probabilistic,sequence concealed,random first,4,4,1.2356,0.5,0
8,3,326,probabilistic,sequence concealed,random first,3,1,1.1449,0.5,1
8,3,327,probabilistic,sequence concealed,random first,6,6,1.0592,0.5,0
8,3,328,probabilistic,sequence concealed,random first,2,1,0.8636,0.5,1
8,3,329,probabilistic,sequence concealed,random first,6,6,1.1217,0.5,0
8,3,330,probabilistic,sequence concealed,random first,2,2,2.3592,0.5,0
8,3,331,probabilistic,sequence concealed,random first,4,4,4.7414,0.5,0
8,3,332,probabilistic,sequence concealed,random first,2,2,1.066,0.5,0
8,3,333,probabilistic,sequence concealed,random first,5,5,1.0194,0.5,0
8,3,334,probabilistic,sequence concealed,random first,3,3,1.4573,0.5,0
8,3,335,probabilistic,sequence concealed,random first,6,6,0.9128,0.5,0
8,3,336,probabilistic,sequence concealed,random first,2,2,1.4518,0.5,0
8,3,337,probabilistic,sequence concealed,random first,5,5,0.892,0.5,0
8,3,338,probabilistic,sequence concealed,random first,4,4,0.8494,0.5,0
8,3,339,probabilistic,sequence concealed,random first,6,6,0.6825,0.5,0
8,3,340,probabilistic,sequence concealed,random first,4,4,0.6542,0.5,0
8,3,341,probabilistic,sequence concealed,random first,1,1,0.5642,0.5,0
8,3,342,probabilistic,sequence concealed,random first,5,5,0.8591,0.5,0
8,3,343,probabilistic,sequence concealed,random first,3,1,0.894,0.5,1
8,3,344,probabilistic,sequence concealed,random first,4,1,0.4801,0.5,1
8,3,345,probabilistic,sequence concealed,random first,3,2,1.005,0.5,1
8,3,346,probabilistic,sequence concealed,random first,1,1,0.7045,0.5,0
8,3,347,probabilistic,sequence concealed,random first,5,5,1.0311,0.5,0
8,3,348,probabilistic,sequence concealed,random first,6,5,0.6127,0.5,1
8,3,349,probabilistic,sequence concealed,random first,4,5,0.0269,0.5,1
8,3,350,probabilistic,sequence concealed,random first,5,5,1.7336,0.5,0
8,3,351,probabilistic,sequence concealed,random first,4,4,0.9056,0.5,0
8,3,352,probabilistic,sequence concealed,random first,6,6,1.0103,0.5,0
8,3,353,probabilistic,sequence concealed,random first,5,5,1.7174,0.5,0
8,3,354,probabilistic,sequence concealed,random first,3,3,1.7637,0.5,0
8,3,355,probabilistic,sequence concealed,random first,2,2,0.6984,0.5,0
8,3,356,probabilistic,sequence concealed,random first,3,3,0.9196,0.5,0
8,3,357,probabilistic,sequence concealed,random first,5,5,0.6682,0.5,0
8,3,358,probabilistic,sequence concealed,random first,4,4,0.8566,0.5,0
8,3,359,probabilistic,sequence concealed,random first,3,3,0.8799,0.5,0
8,3,360,probabilistic,sequence concealed,random first,2,2,1.0175,0.5,0
8,3,361,probabilistic,sequence concealed,random first,1,1,1.1567,0.5,0
8,3,362,probabilistic,sequence concealed,random first,4,5,1.4844,0.5,1
8,3,363,probabilistic,sequence concealed,random first,1,1,0.6705,0.5,0
8,3,364,probabilistic,sequence concealed,random first,2,2,1.6172,0.5,0
8,3,365,probabilistic,sequence concealed,random first,1,1,-0.1965,0.5,0
8,3,366,probabilistic,sequence concealed,random first,2,2,0.8748,0.5,0
8,3,367,probabilistic,sequence concealed,random first,1,1,0.5639,0.5,0
8,3,368,probabilistic,sequence concealed,random first,4,3,1.2497,0.5,1
8,3,369,probabilistic,sequence concealed,random first,6,6,1.0471,0.5,0
8,3,370,probabilistic,sequence concealed,random first,4,4,1.4566,0.5,0
8,3,371,probabilistic,sequence concealed,random first,5,5,0.6709,0.5,0
8,3,372,probabilistic,sequence concealed,random first,4,4,0.9752,0.5,0
8,3,373,probabilistic,sequence concealed,random first,3,3,1.1218,0.5,0
8,3,374,probabilistic,sequence concealed,random first,6,6,3.7042,0.5,0
8,3,375,probabilistic,sequence concealed,random first,2,1,0.5799,0.5,1
8,3,376,probabilistic,sequence concealed,random first,1,1,1.6331,0.5,0
