subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
44,EC_only,inclusion,EC_only,inclusion,0,orikle,positive,50_60,paired_cs,15,73765,79953,pre
44,EC_only,inclusion,EC_only,inclusion,1,hiatts,NA,NA,neither,16,80972,84690,pre
44,EC_only,inclusion,EC_only,inclusion,2,clish,NA,NA,neither,13,85709,88532,pre
44,EC_only,inclusion,EC_only,inclusion,3,teutos,negative,90_10,paired_cs,10,89551,92380,pre
44,EC_only,inclusion,EC_only,inclusion,4,itafy,NA,NA,neither,12,93399,98042,pre
44,EC_only,inclusion,EC_only,inclusion,5,gypass,NA,NA,neither,14,99061,101202,pre
44,EC_only,inclusion,EC_only,inclusion,6,fangus,negative,70_80,paired_cs,14,102221,104709,pre
44,EC_only,inclusion,EC_only,inclusion,7,coline,NA,NA,neither,16,105728,108106,pre
44,EC_only,inclusion,EC_only,inclusion,8,twavel,NA,NA,neither,12,109125,111391,pre
44,EC_only,inclusion,EC_only,inclusion,9,obeac,NA,NA,neither,15,112410,115797,pre
44,EC_only,inclusion,EC_only,inclusion,10,ribual,NA,NA,neither,14,116816,120201,pre
44,EC_only,inclusion,EC_only,inclusion,11,peush,NA,NA,neither,17,121220,123595,pre
44,EC_only,inclusion,EC_only,inclusion,12,piend,negative,30_40,paired_cs,13,124614,126416,pre
44,EC_only,inclusion,EC_only,inclusion,13,evone,NA,NA,neither,14,127435,129353,pre
44,EC_only,inclusion,EC_only,inclusion,14,oacart,negative,70_80,paired_cs,13,130372,132407,pre
44,EC_only,inclusion,EC_only,inclusion,15,punnot,negative,90_10,paired_cs,14,133426,135785,pre
44,EC_only,inclusion,EC_only,inclusion,16,teior,NA,NA,neither,12,136804,140755,pre
44,EC_only,inclusion,EC_only,inclusion,17,oltar,NA,NA,neither,14,141774,143693,pre
44,EC_only,inclusion,EC_only,inclusion,18,coneoy,positive,30_40,paired_cs,15,144713,146737,pre
44,EC_only,inclusion,EC_only,inclusion,19,naptor,negative,90_10,paired_cs,14,147756,151704,pre
44,EC_only,inclusion,EC_only,inclusion,20,treati,negative,70_80,paired_cs,13,152723,154977,pre
44,EC_only,inclusion,EC_only,inclusion,21,babit,negative,30_40,paired_cs,12,155997,157686,pre
44,EC_only,inclusion,EC_only,inclusion,22,seork,NA,NA,neither,11,158705,161856,pre
44,EC_only,inclusion,EC_only,inclusion,23,chnap,negative,50_60,paired_cs,11,162875,166384,pre
44,EC_only,inclusion,EC_only,inclusion,24,zillie,negative,50_60,paired_cs,10,167403,173500,pre
44,EC_only,inclusion,EC_only,inclusion,25,vegom,positive,90_10,paired_cs,13,174519,176551,pre
44,EC_only,inclusion,EC_only,inclusion,26,jolver,NA,NA,neither,12,177570,179268,pre
44,EC_only,inclusion,EC_only,inclusion,27,clerd,NA,NA,neither,11,180287,181770,pre
44,EC_only,inclusion,EC_only,inclusion,28,trelle,negative,90_10,paired_cs,12,182789,186632,pre
44,EC_only,inclusion,EC_only,inclusion,29,parwax,NA,NA,neither,13,187651,191718,pre
44,EC_only,inclusion,EC_only,inclusion,30,poieen,NA,NA,neither,14,192737,194667,pre
44,EC_only,inclusion,EC_only,inclusion,31,tyorny,negative,30_40,paired_cs,8,195686,201022,pre
44,EC_only,inclusion,EC_only,inclusion,32,jinkup,positive,30_40,paired_cs,10,202041,204876,pre
44,EC_only,inclusion,EC_only,inclusion,33,ankoe,NA,NA,neither,13,205895,208157,pre
44,EC_only,inclusion,EC_only,inclusion,34,hicron,negative,50_60,paired_cs,15,209176,210757,pre
44,EC_only,inclusion,EC_only,inclusion,35,styla,NA,NA,neither,11,211776,214817,pre
44,EC_only,inclusion,EC_only,inclusion,36,lescry,positive,50_60,paired_cs,11,215837,222831,pre
44,EC_only,inclusion,EC_only,inclusion,37,fexony,positive,70_80,paired_cs,13,223850,226337,pre
44,EC_only,inclusion,EC_only,inclusion,38,donrey,NA,NA,neither,13,227356,228827,pre
44,EC_only,inclusion,EC_only,inclusion,39,bokine,NA,NA,neither,11,229846,233450,pre
44,EC_only,inclusion,EC_only,inclusion,40,symoan,positive,90_10,paired_cs,11,234469,239022,pre
44,EC_only,inclusion,EC_only,inclusion,41,hesire,NA,NA,neither,15,240041,242197,pre
44,EC_only,inclusion,EC_only,inclusion,42,cocox,NA,NA,neither,11,243216,248290,pre
44,EC_only,inclusion,EC_only,inclusion,43,seloom,NA,NA,neither,13,249309,253737,pre
44,EC_only,inclusion,EC_only,inclusion,44,yahio,NA,NA,neither,11,254765,263252,pre
44,EC_only,inclusion,EC_only,inclusion,45,makan,NA,NA,neither,11,264271,267097,pre
44,EC_only,inclusion,EC_only,inclusion,46,coskie,positive,70_80,paired_cs,13,268116,270380,pre
44,EC_only,inclusion,EC_only,inclusion,47,tavoo,NA,NA,neither,12,271399,278065,pre
44,EC_only,inclusion,EC_only,inclusion,48,parlic,positive,70_80,paired_cs,15,279084,281582,pre
44,EC_only,inclusion,EC_only,inclusion,49,oureen,positive,30_40,paired_cs,14,282601,285184,pre
44,EC_only,inclusion,EC_only,inclusion,50,yeomun,positive,90_10,paired_cs,11,286204,289024,pre
44,EC_only,inclusion,EC_only,inclusion,51,strank,positive,30_40,paired_cs,13,290043,291843,pre
44,EC_only,inclusion,EC_only,inclusion,52,sarary,NA,NA,neither,15,292862,295578,pre
