subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,0,poieen,positive,30_40,paired_cs,11,37620,43084,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,1,yeomun,negative,30_40,paired_cs,6,44104,47305,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,2,lescry,positive,30_40,paired_cs,7,48324,50739,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,3,hesire,both,30_40,distractor,14,51758,54043,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,4,pevoke,NA,NA,neither,12,55062,57112,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,5,seork,positive,70_80,paired_cs,1,58132,60296,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,6,jinkup,negative,70_80,paired_cs,1,61315,62923,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,7,altine,negative,30_40,paired_cs,6,63942,65880,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,8,lobee,both,90_10,distractor,17,66899,69305,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,9,trelle,NA,NA,neither,9,70324,72149,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,10,appobe,NA,NA,neither,9,73168,74888,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,11,bokine,positive,90_10,paired_cs,11,75907,77729,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,12,donrey,negative,50_60,paired_cs,13,78748,80570,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,13,icecip,NA,NA,neither,12,81589,83989,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,14,vegom,both,50_60,distractor,13,85009,86836,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,15,palpid,negative,90_10,paired_cs,5,87855,89678,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,16,peush,NA,NA,neither,12,90697,92980,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,17,clish,NA,NA,neither,16,94000,96735,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,18,minair,both,50_60,distractor,13,97754,99468,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,19,roosle,positive,30_40,paired_cs,18,100487,102769,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,20,hicron,both,30_40,distractor,0,103788,106070,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,21,craeky,negative,30_40,paired_cs,0,107089,108688,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,22,ankoe,NA,NA,neither,10,109707,111533,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,23,hiatts,both,30_40,distractor,11,112552,114603,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,24,obeac,both,50_60,distractor,3,115622,117789,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,25,tavoo,both,70_80,distractor,19,118808,121322,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,26,purdag,NA,NA,neither,9,122341,123939,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,27,punnot,NA,NA,neither,4,124958,127462,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,28,avouco,NA,NA,neither,18,128481,130758,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,29,yahio,NA,NA,neither,15,131778,134057,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,30,twavel,both,70_80,distractor,19,135076,137241,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,31,gigoro,positive,90_10,paired_cs,0,138260,140537,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,32,seloom,positive,70_80,paired_cs,19,141556,143958,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,33,itplic,both,30_40,distractor,10,144977,146455,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,34,cocox,NA,NA,neither,12,147475,149076,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,35,fusia,negative,70_80,paired_cs,13,150095,151832,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,36,coneoy,negative,50_60,paired_cs,15,152851,155007,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,37,parwax,negative,70_80,paired_cs,3,156026,158082,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,38,styla,negative,50_60,paired_cs,12,159101,161288,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,39,funery,NA,NA,neither,0,162307,164821,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,40,tafta,NA,NA,neither,10,165840,167553,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,41,zillie,NA,NA,neither,13,168573,171084,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,42,coskie,NA,NA,neither,8,172103,174391,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,43,madjas,negative,30_40,paired_cs,14,175435,178064,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,44,clerd,NA,NA,neither,10,179083,181139,pre
105,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,45,parlic,negative,90_10,paired_cs,9,182158,184331,pre
