subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,0,tyorny,positive,90_10,paired_cs,8,37201,41864,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,1,donrey,NA,NA,neither,6,42883,47890,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,2,clerd,positive,90_10,paired_cs,8,48909,52342,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,3,pubio,NA,NA,neither,10,53361,57356,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,4,punnot,NA,NA,neither,11,58375,61108,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,5,zillie,negative,90_10,distractor,12,62127,64416,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,6,rutort,positive,50_60,paired_cs,6,65435,67147,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,7,ankoe,negative,30_40,paired_cs,7,68166,71948,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,8,makan,negative,30_40,distractor,4,72967,75271,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,9,orikle,negative,70_80,paired_cs,12,76291,80075,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,10,altine,negative,90_10,paired_cs,10,81095,84197,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,11,fangus,positive,70_80,distractor,13,85217,87285,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,12,fexony,negative,50_60,paired_cs,12,88306,90377,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,13,boity,negative,90_10,distractor,10,91396,93911,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,14,clish,NA,NA,neither,5,94931,97340,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,15,itafy,NA,NA,neither,13,98359,101227,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,16,coneoy,positive,50_60,paired_cs,8,102246,104539,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,17,trelle,negative,70_80,distractor,6,105558,108079,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,18,coskie,positive,30_40,distractor,12,109098,111273,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,19,appobe,positive,50_60,paired_cs,7,112292,114359,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,20,voual,positive,70_80,paired_cs,3,115379,117666,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,21,fusia,negative,70_80,paired_cs,16,118685,121218,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,22,fasyia,negative,70_80,paired_cs,15,122237,124530,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,23,spanal,NA,NA,neither,2,125550,129000,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,24,minair,NA,NA,neither,12,130019,131849,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,25,strank,negative,50_60,distractor,7,132868,134932,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,26,icecip,negative,30_40,paired_cs,14,135951,137773,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,27,babit,positive,30_40,paired_cs,12,138793,140396,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,28,teutos,NA,NA,neither,6,141415,144068,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,29,treati,positive,30_40,paired_cs,11,145101,146931,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,30,avouco,negative,30_40,paired_cs,5,147950,149999,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,31,palpid,positive,50_60,distractor,5,151018,152507,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,32,itplic,NA,NA,neither,5,153526,154552,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,33,casteg,NA,NA,neither,3,155571,156826,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,34,naptor,NA,NA,neither,8,157871,160624,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,35,ceayon,positive,50_60,distractor,6,161644,163482,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,36,craeky,positive,30_40,paired_cs,11,164501,167370,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,37,vegom,negative,50_60,paired_cs,4,168389,171027,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,38,chnap,positive,90_10,distractor,8,172046,173536,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,39,oacart,NA,NA,neither,6,174555,176512,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,40,madjas,negative,90_10,paired_cs,15,177531,179940,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,41,cocox,positive,90_10,paired_cs,11,180959,182217,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,42,evone,negative,90_10,paired_cs,7,183236,186213,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,43,haraks,NA,NA,neither,6,187232,189189,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,44,sarary,positive,70_80,distractor,4,190208,191694,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,45,prien,positive,70_80,paired_cs,3,192713,194901,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,46,unuoll,positive,30_40,distractor,3,195920,197872,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,47,obeac,NA,NA,neither,6,198891,200609,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,48,peush,negative,90_10,paired_cs,6,201643,202558,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,49,funery,negative,70_80,distractor,2,203577,206447,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,50,jolver,NA,NA,neither,6,207466,208844,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,51,teior,negative,30_40,distractor,3,209864,211933,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,52,hesire,positive,70_80,paired_cs,13,212952,214553,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,53,ribual,NA,NA,neither,14,215572,218560,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,54,seork,positive,70_80,paired_cs,11,219579,220851,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,55,symoan,negative,50_60,paired_cs,7,221870,223362,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,56,gigoro,NA,NA,neither,5,224382,225758,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,57,piend,negative,50_60,distractor,12,226777,228497,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,58,lobee,negative,30_40,paired_cs,8,229516,230775,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,59,guote,positive,50_60,paired_cs,13,231794,233744,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,60,tafta,NA,NA,neither,9,234763,236594,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,61,roosle,NA,NA,neither,7,237613,239787,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,62,hiatts,NA,NA,neither,9,240806,242068,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,63,pevoke,NA,NA,neither,6,243087,244345,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,64,oltar,NA,NA,neither,11,245364,247079,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,65,gypass,NA,NA,neither,10,248098,249249,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,66,hicron,NA,NA,neither,13,250268,251992,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,67,cenbre,negative,50_60,paired_cs,9,253011,254392,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,68,yeomun,positive,90_10,distractor,12,255411,256904,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,69,sepah,positive,90_10,paired_cs,4,257923,260339,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,70,coline,negative,70_80,paired_cs,11,261358,262160,pre
61,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,71,oureen,positive,30_40,paired_cs,8,263179,264098,pre
