subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
16,EC_subj_only,inclusion,EC_subj_only,inclusion,0,lobee,NA,NA,neither,no,no,yes,no,3248315,3253097
16,EC_subj_only,inclusion,EC_subj_only,inclusion,1,itafy,NA,NA,neither,no,no,no,yes,3254116,3259247
16,EC_subj_only,inclusion,EC_subj_only,inclusion,2,minair,NA,NA,neither,no,no,yes,no,3260267,3261448
16,EC_subj_only,inclusion,EC_subj_only,inclusion,3,symoan,NA,NA,neither,no,no,yes,no,3262467,3264394
16,EC_subj_only,inclusion,EC_subj_only,inclusion,4,yahio,NA,NA,neither,no,no,yes,no,3265414,3266268
16,EC_subj_only,inclusion,EC_subj_only,inclusion,5,oltar,negative,70_80,paired_cs,no,yes,no,no,3267287,3269107
16,EC_subj_only,inclusion,EC_subj_only,inclusion,6,parlic,NA,NA,neither,no,no,yes,no,3270126,3271946
16,EC_subj_only,inclusion,EC_subj_only,inclusion,7,fexony,negative,90_10,paired_cs,no,yes,no,no,3272966,3274899
16,EC_subj_only,inclusion,EC_subj_only,inclusion,8,donrey,NA,NA,neither,no,no,no,yes,3275918,3277634
16,EC_subj_only,inclusion,EC_subj_only,inclusion,9,funery,positive,70_80,paired_cs,yes,no,no,no,3278653,3280051
16,EC_subj_only,inclusion,EC_subj_only,inclusion,10,obeac,NA,NA,neither,no,no,yes,no,3281070,3283224
16,EC_subj_only,inclusion,EC_subj_only,inclusion,11,pubio,NA,NA,neither,no,no,no,yes,3284243,3287672
16,EC_subj_only,inclusion,EC_subj_only,inclusion,12,makan,NA,NA,neither,no,no,no,yes,3288691,3290724
16,EC_subj_only,inclusion,EC_subj_only,inclusion,13,strank,positive,50_60,paired_cs,yes,no,no,no,3291743,3294527
16,EC_subj_only,inclusion,EC_subj_only,inclusion,14,sepah,NA,NA,neither,no,no,yes,no,3295546,3297911
16,EC_subj_only,inclusion,EC_subj_only,inclusion,15,rutort,NA,NA,neither,no,yes,no,no,3298931,3301298
16,EC_subj_only,inclusion,EC_subj_only,inclusion,16,icecip,negative,90_10,paired_cs,no,yes,no,no,3302318,3304242
16,EC_subj_only,inclusion,EC_subj_only,inclusion,17,fasyia,NA,NA,neither,no,no,yes,no,3305262,3306870
16,EC_subj_only,inclusion,EC_subj_only,inclusion,18,clish,NA,NA,neither,no,no,no,yes,3307889,3310148
16,EC_subj_only,inclusion,EC_subj_only,inclusion,19,piend,NA,NA,neither,no,no,yes,no,3311167,3313741
16,EC_subj_only,inclusion,EC_subj_only,inclusion,20,tyorny,NA,NA,neither,no,no,yes,no,3314760,3317986
16,EC_subj_only,inclusion,EC_subj_only,inclusion,21,oacart,NA,NA,neither,no,no,no,yes,3319005,3320402
16,EC_subj_only,inclusion,EC_subj_only,inclusion,22,madjas,NA,NA,neither,no,no,yes,no,3321421,3322714
16,EC_subj_only,inclusion,EC_subj_only,inclusion,23,tavoo,positive,50_60,paired_cs,no,yes,no,no,3323733,3327367
16,EC_subj_only,inclusion,EC_subj_only,inclusion,24,fusia,NA,NA,neither,yes,no,no,no,3328386,3330529
16,EC_subj_only,inclusion,EC_subj_only,inclusion,25,jolver,NA,NA,neither,no,yes,no,no,3331548,3333590
16,EC_subj_only,inclusion,EC_subj_only,inclusion,26,seork,positive,70_80,paired_cs,no,yes,no,no,3334609,3336229
16,EC_subj_only,inclusion,EC_subj_only,inclusion,27,zillie,positive,90_10,paired_cs,yes,no,no,no,3337249,3338428
16,EC_subj_only,inclusion,EC_subj_only,inclusion,28,unuoll,NA,NA,neither,no,yes,no,no,3339447,3340737
16,EC_subj_only,inclusion,EC_subj_only,inclusion,29,ceayon,NA,NA,neither,no,no,yes,no,3341756,3344018
16,EC_subj_only,inclusion,EC_subj_only,inclusion,30,seloom,positive,90_10,paired_cs,no,no,yes,no,3345038,3346430
16,EC_subj_only,inclusion,EC_subj_only,inclusion,31,fangus,negative,30_40,paired_cs,no,no,no,yes,3347449,3350139
16,EC_subj_only,inclusion,EC_subj_only,inclusion,32,hiatts,NA,NA,neither,no,yes,no,no,3351158,3353635
16,EC_subj_only,inclusion,EC_subj_only,inclusion,33,babit,negative,50_60,paired_cs,no,yes,no,no,3354655,3355621
16,EC_subj_only,inclusion,EC_subj_only,inclusion,34,voual,NA,NA,neither,no,no,yes,no,3356640,3358144
16,EC_subj_only,inclusion,EC_subj_only,inclusion,35,treati,NA,NA,neither,no,no,no,yes,3359164,3360673
16,EC_subj_only,inclusion,EC_subj_only,inclusion,36,ribual,NA,NA,neither,no,no,yes,no,3361693,3363309
16,EC_subj_only,inclusion,EC_subj_only,inclusion,37,avouco,negative,50_60,paired_cs,no,no,yes,no,3364328,3365938
16,EC_subj_only,inclusion,EC_subj_only,inclusion,38,haraks,negative,70_80,paired_cs,no,yes,no,no,3366957,3368583
16,EC_subj_only,inclusion,EC_subj_only,inclusion,39,cenbre,negative,50_60,paired_cs,no,no,no,yes,3369603,3371427
16,EC_subj_only,inclusion,EC_subj_only,inclusion,40,evone,negative,70_80,paired_cs,no,yes,no,no,3372446,3373952
16,EC_subj_only,inclusion,EC_subj_only,inclusion,41,roosle,positive,50_60,paired_cs,no,no,no,yes,3374971,3376253
16,EC_subj_only,inclusion,EC_subj_only,inclusion,42,ordit,negative,90_10,paired_cs,no,yes,no,no,3377273,3379204
16,EC_subj_only,inclusion,EC_subj_only,inclusion,43,peush,negative,50_60,paired_cs,no,no,yes,no,3380223,3381612
16,EC_subj_only,inclusion,EC_subj_only,inclusion,44,obtfin,positive,70_80,paired_cs,no,yes,no,no,3382631,3385192
16,EC_subj_only,inclusion,EC_subj_only,inclusion,45,clerd,NA,NA,neither,no,no,yes,no,3386211,3388463
16,EC_subj_only,inclusion,EC_subj_only,inclusion,46,altine,NA,NA,neither,no,no,no,yes,3389482,3391307
16,EC_subj_only,inclusion,EC_subj_only,inclusion,47,twavel,NA,NA,neither,no,no,no,yes,3392326,3394686
16,EC_subj_only,inclusion,EC_subj_only,inclusion,48,poieen,positive,30_40,paired_cs,no,no,no,yes,3395705,3396880
16,EC_subj_only,inclusion,EC_subj_only,inclusion,49,trelle,positive,30_40,paired_cs,yes,no,no,no,3397899,3399946
16,EC_subj_only,inclusion,EC_subj_only,inclusion,50,prien,NA,NA,neither,no,no,no,yes,3400965,3402044
16,EC_subj_only,inclusion,EC_subj_only,inclusion,51,oureen,positive,50_60,paired_cs,no,no,yes,no,3403063,3404134
16,EC_subj_only,inclusion,EC_subj_only,inclusion,52,coskie,NA,NA,neither,yes,no,no,no,3405154,3407190
16,EC_subj_only,inclusion,EC_subj_only,inclusion,53,gigoro,NA,NA,neither,no,no,yes,no,3408209,3409708
16,EC_subj_only,inclusion,EC_subj_only,inclusion,54,naptor,positive,70_80,paired_cs,yes,no,no,no,3410727,3412556
16,EC_subj_only,inclusion,EC_subj_only,inclusion,55,jinkup,negative,30_40,paired_cs,no,no,no,yes,3413576,3418838
16,EC_subj_only,inclusion,EC_subj_only,inclusion,56,yeomun,NA,NA,neither,no,no,yes,no,3419857,3421692
