subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
56,EC_only,normal,EC_only,normal,0,teior,NA,NA,neither,9,2013734,2021700,post
56,EC_only,normal,EC_only,normal,1,parlic,positive,90_10,paired_cs,13,2022719,2027393,post
56,EC_only,normal,EC_only,normal,2,vegom,NA,NA,neither,6,2028412,2031491,post
56,EC_only,normal,EC_only,normal,3,orikle,negative,50_60,paired_cs,5,2032510,2034958,post
56,EC_only,normal,EC_only,normal,4,itplic,NA,NA,neither,7,2035977,2038539,post
56,EC_only,normal,EC_only,normal,5,yained,NA,NA,neither,5,2039559,2044226,post
56,EC_only,normal,EC_only,normal,6,naptor,NA,NA,neither,7,2045332,2048119,post
56,EC_only,normal,EC_only,normal,7,cenbre,NA,NA,neither,12,2049139,2051794,post
56,EC_only,normal,EC_only,normal,8,ankoe,positive,70_80,paired_cs,12,2052813,2056182,post
56,EC_only,normal,EC_only,normal,9,madjas,NA,NA,neither,9,2057201,2060565,post
56,EC_only,normal,EC_only,normal,10,fexony,negative,30_40,paired_cs,8,2061584,2064354,post
56,EC_only,normal,EC_only,normal,11,gypass,NA,NA,neither,7,2065373,2068969,post
56,EC_only,normal,EC_only,normal,12,oacart,NA,NA,neither,6,2069988,2072535,post
56,EC_only,normal,EC_only,normal,13,hiatts,negative,70_80,paired_cs,12,2073554,2076564,post
56,EC_only,normal,EC_only,normal,14,spanal,negative,50_60,paired_cs,10,2077583,2080127,post
56,EC_only,normal,EC_only,normal,15,boity,NA,NA,neither,9,2081147,2084497,post
56,EC_only,normal,EC_only,normal,16,icecip,negative,30_40,paired_cs,7,2085528,2088075,post
56,EC_only,normal,EC_only,normal,17,prien,NA,NA,neither,6,2089094,2091878,post
56,EC_only,normal,EC_only,normal,18,lescry,positive,30_40,paired_cs,12,2092897,2095111,post
