subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
91,EC_subj_obj_uncorr,exclusion,0,subjective,cs28,1,first,90_10,no,no,negative,2276.bmp,evone,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,589498,590401,590505,590598,590651,593011,NA,NA,598249
91,EC_subj_obj_uncorr,exclusion,1,uncorr_objective,cs33,1,first,90_10,no,no,positive,2091.bmp,donrey,NA,100,50,2350,jinkup,purdag,donrey,obtfin,cocox,coskie,other_cs,other_cs,current_cs,unpaired,unpaired,other_cs,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,598430,599333,599436,599539,599592,601942,NA,NA,606468
91,EC_subj_obj_uncorr,exclusion,2,subjective,cs15,1,first,50_60,no,yes,positive,2900.2.bmp,fasyia,maske_5.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,606629,607532,607635,607698,607751,610141,614894,NA,627151
91,EC_subj_obj_uncorr,exclusion,3,subjective,cs27,1,first,90_10,no,no,positive,4220.bmp,obeac,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,627331,628234,628337,628440,628493,630843,NA,NA,632432
91,EC_subj_obj_uncorr,exclusion,4,uncorr_objective,cs10,1,first,30_40,no,yes,negative,9830.bmp,hiatts,maske_3.bmp,40,50,2410,parlic,peush,eyalt,trelle,hiatts,clish,other_cs,unpaired,unpaired,other_cs,current_cs,other_cs,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,no,yes,no,632582,633485,633589,633632,633685,636095,NA,638791,653128
91,EC_subj_obj_uncorr,exclusion,5,subjective,cs12,1,first,50_60,no,yes,negative,3220.bmp,spanal,maske_3.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,653284,654187,654291,654344,654397,656797,659804,NA,666692
91,EC_subj_obj_uncorr,exclusion,6,subjective,cs2,1,first,30_40,yes,yes,negative,2900.bmp,NA,maske_6.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,666829,667732,667835,667868,667921,670341,671292,NA,672921
91,EC_subj_obj_uncorr,exclusion,7,subjective,cs8,1,first,30_40,no,yes,negative,9007.bmp,unuoll,maske_6.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,673069,673972,674075,674108,674161,676581,678485,NA,679683
91,EC_subj_obj_uncorr,exclusion,8,subjective,cs32,1,first,90_10,no,no,negative,9330.bmp,ceayon,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,679892,680796,680899,681002,681055,683405,NA,NA,684754
91,EC_subj_obj_uncorr,exclusion,9,uncorr_objective,cs22,1,first,70_80,no,yes,negative,9182.bmp,parwax,maske_10.bmp,80,50,2370,ordit,parwax,teutos,dowsal,naptor,coneoy,other_cs,current_cs,unpaired,other_cs,unpaired,other_cs,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes,684911,685814,685917,686000,686053,688423,NA,690008,699415
