subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
67,EC_subj_obj_uncorr,exclusion,0,subjective,cs4,1,first,30_40,no,yes,negative,9265.bmp,purdag,maske_12.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,523362,524265,524368,524401,524454,526874,533610,NA,538644
67,EC_subj_obj_uncorr,exclusion,1,uncorr_objective,cs14,1,first,50_60,no,yes,negative,6570.1.bmp,parlic,maske_3.bmp,60,50,2390,obtfin,tyorny,minair,funery,unuoll,parlic,unpaired,other_cs,other_cs,other_cs,unpaired,current_cs,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,538806,539709,539812,539875,539928,542318,NA,549456,557279
67,EC_subj_obj_uncorr,exclusion,2,uncorr_objective,cs9,1,first,30_40,no,yes,positive,2660.bmp,peush,maske_10.bmp,30,50,2420,eyalt,boity,fasyia,peush,appobe,seloom,other_cs,unpaired,other_cs,current_cs,other_cs,unpaired,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,557416,558320,558423,558456,558509,560929,NA,567983,572972
67,EC_subj_obj_uncorr,exclusion,3,subjective,cs23,1,first,70_80,no,yes,positive,2150.bmp,lobee,maske_1.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,573135,574038,574142,574225,574278,576648,582792,NA,589877
67,EC_subj_obj_uncorr,exclusion,4,uncorr_objective,cs34,1,first,90_10,no,no,negative,9050.bmp,naptor,NA,100,50,2350,avouco,hiatts,itafy,naptor,poieen,sepah,other_cs,other_cs,unpaired,current_cs,unpaired,other_cs,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,590040,590943,591046,591149,591202,593552,NA,NA,597470
67,EC_subj_obj_uncorr,exclusion,5,uncorr_objective,cs29,1,first,90_10,no,no,positive,5460.bmp,sepah,NA,100,50,2350,lescry,sepah,hiatts,avouco,hesire,naptor,unpaired,current_cs,other_cs,other_cs,unpaired,other_cs,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,597634,598537,598640,598743,598796,601146,NA,NA,602639
67,EC_subj_obj_uncorr,exclusion,6,uncorr_objective,cs13,1,first,50_60,no,yes,positive,8496.bmp,minair,maske_2.bmp,50,50,2400,ordit,parlic,tyorny,spanal,minair,funery,unpaired,other_cs,other_cs,unpaired,current_cs,other_cs,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,602792,603696,603799,603852,603905,606306,NA,608115,613355
67,EC_subj_obj_uncorr,exclusion,7,subjective,cs31,1,first,90_10,no,no,positive,4622.bmp,donrey,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,613519,614422,614525,614628,614681,617031,NA,NA,619158
67,EC_subj_obj_uncorr,exclusion,8,uncorr_objective,cs6,1,first,30_40,no,yes,negative,9330.bmp,eyalt,maske_7.bmp,40,50,2410,peush,appobe,prien,fasyia,eyalt,fexony,other_cs,other_cs,unpaired,other_cs,current_cs,unpaired,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes,619302,620206,620309,620352,620405,622815,NA,629210,639650
67,EC_subj_obj_uncorr,exclusion,9,subjective,cs20,1,first,70_80,no,yes,negative,2053.bmp,itplic,maske_10.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,639807,640710,640814,640897,640950,643320,644733,NA,654601
