subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,0,coskie,negative,30_40,paired_cs,9435.bmp,9102.bmp,9050.bmp,3160.bmp,9180.bmp,2276.bmp,9435.bmp,no,no,no,no,no,no,no,yes,3635545,3643284
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,1,unuoll,positive,NA,neither,none_correct,2091.bmp,2160.bmp,7330.bmp,8330.bmp,1440.bmp,5460.bmp,yes,no,no,no,no,no,no,no,3644309,3650307
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,2,oltar,negative,30_40,paired_cs,3550.bmp,2375.1.bmp,6838.bmp,6570.1.bmp,3550.bmp,9006.bmp,6020.bmp,no,no,no,no,no,no,no,yes,3651332,3653576
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,3,ankoe,positive,NA,neither,none_correct,8501.bmp,5910.bmp,1710.bmp,5831.bmp,2091.bmp,8540.bmp,no,no,no,no,no,no,no,yes,3654600,3658678
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,4,naptor,negative,NA,neither,none_correct,6530.bmp,9007.bmp,2900.bmp,9630.bmp,9432.bmp,9220.bmp,no,yes,no,no,no,no,no,no,3659702,3662959
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,5,hesire,negative,70_80,paired_cs,3220.bmp,9000.bmp,9050.bmp,3550.bmp,9560.bmp,3220.bmp,6242.bmp,no,no,no,yes,no,no,no,no,3663984,3666421
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,6,twavel,positive,70_80,distractor,2070.bmp,2070.bmp,2150.bmp,8496.bmp,4606.bmp,5830.bmp,8170.bmp,no,no,no,no,no,no,no,yes,3667446,3670610
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,7,itafy,negative,30_40,distractor,2141.bmp,2141.bmp,6530.bmp,6555.bmp,1525.bmp,2900.bmp,2053.bmp,no,no,no,no,yes,no,no,no,3671634,3673480
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,8,yained,negative,30_40,distractor,6020.bmp,9340.bmp,6020.bmp,9520.bmp,9265.bmp,1525.bmp,9561.bmp,no,no,no,yes,no,no,no,no,3674508,3677262
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,9,obeac,negative,30_40,paired_cs,2750.bmp,6555.bmp,2750.bmp,9000.bmp,6838.bmp,9404.bmp,6831.bmp,no,no,no,no,no,no,no,yes,3678287,3680419
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,10,teior,positive,90_10,distractor,8420.bmp,4622.bmp,1650.bmp,8501.bmp,2311.bmp,8420.bmp,1999.bmp,no,no,no,yes,no,no,no,no,3681443,3685518
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,11,zillie,negative,NA,neither,none_correct,9050.bmp,9404.bmp,9180.bmp,8485.bmp,9561.bmp,9340.bmp,no,no,no,no,no,no,no,yes,3686542,3688787
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,12,parlic,positive,30_40,paired_cs,7330.bmp,2311.bmp,8170.bmp,4606.bmp,1463.bmp,4622.bmp,7330.bmp,no,no,no,no,no,no,no,yes,3689825,3692065
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,13,donrey,positive,NA,neither,none_correct,7502.bmp,8496.bmp,5629.bmp,2208.bmp,2311.bmp,7470.bmp,no,no,no,yes,no,no,no,no,3693090,3696961
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,14,prien,negative,NA,neither,none_correct,9920.bmp,9520.bmp,9280.bmp,9007.bmp,9400.bmp,9430.bmp,no,no,no,no,no,no,no,yes,3697986,3700344
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,15,minair,positive,70_80,paired_cs,2058.bmp,7350.bmp,5629.bmp,2058.bmp,5910.bmp,1440.bmp,2057.bmp,no,no,yes,no,no,no,no,no,3701368,3703719
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,16,jolver,negative,NA,neither,none_correct,9000.bmp,9400.bmp,8485.bmp,9220.bmp,2141.bmp,2053.bmp,no,no,no,no,no,no,no,yes,3704743,3706494
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,17,tyorny,negative,30_40,paired_cs,9006.bmp,6838.bmp,9342.bmp,9006.bmp,2375.1.bmp,3160.bmp,2141.bmp,yes,no,no,no,no,no,no,no,3707518,3711924
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,18,jinkup,positive,70_80,paired_cs,8370.bmp,5831.bmp,8370.bmp,7230.bmp,2080.bmp,8080.bmp,1650.bmp,no,no,no,no,no,no,no,yes,3712948,3714892
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,19,fangus,positive,NA,neither,none_correct,8080.bmp,7580.bmp,1999.bmp,8190.bmp,2340.bmp,7230.bmp,no,yes,no,no,no,no,no,no,3715916,3718877
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,20,craeky,positive,90_10,paired_cs,1650.bmp,2208.bmp,8200.bmp,1650.bmp,7350.bmp,2340.bmp,1463.bmp,no,no,no,no,no,no,yes,no,3719901,3724407
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,21,itplic,positive,50_60,distractor,2550.bmp,2550.bmp,8540.bmp,5830.bmp,5594.bmp,2900.2.bmp,2070.bmp,no,no,no,no,yes,no,no,no,3725431,3728490
32,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,22,sarary,negative,90_10,paired_cs,9280.bmp,9265.bmp,6242.bmp,9280.bmp,6311.bmp,9561.bmp,9432.bmp,no,no,no,no,yes,no,no,no,3729514,3732572
