subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
36,EC_subj_only,inclusion,EC_subj_only,inclusion,0,funery,NA,NA,neither,yes,no,no,no,4041380,4049334
36,EC_subj_only,inclusion,EC_subj_only,inclusion,1,beakem,NA,NA,neither,no,no,yes,no,4050354,4053799
36,EC_subj_only,inclusion,EC_subj_only,inclusion,2,yained,positive,50_60,paired_cs,no,no,yes,no,4054820,4060071
36,EC_subj_only,inclusion,EC_subj_only,inclusion,3,obtfin,NA,NA,neither,no,no,yes,no,4061090,4062705
36,EC_subj_only,inclusion,EC_subj_only,inclusion,4,voual,NA,NA,neither,no,no,yes,no,4063727,4065124
36,EC_subj_only,inclusion,EC_subj_only,inclusion,5,yeomun,positive,70_80,paired_cs,no,no,yes,no,4066143,4069147
36,EC_subj_only,inclusion,EC_subj_only,inclusion,6,piend,NA,NA,neither,no,no,yes,no,4070166,4071890
36,EC_subj_only,inclusion,EC_subj_only,inclusion,7,hiatts,NA,NA,neither,no,no,yes,no,4072909,4075926
36,EC_subj_only,inclusion,EC_subj_only,inclusion,8,jolver,positive,50_60,paired_cs,no,no,no,yes,4076950,4079107
36,EC_subj_only,inclusion,EC_subj_only,inclusion,9,obeac,NA,NA,neither,no,no,yes,no,4080126,4081861
36,EC_subj_only,inclusion,EC_subj_only,inclusion,10,avouco,NA,NA,neither,no,no,no,yes,4082880,4084606
36,EC_subj_only,inclusion,EC_subj_only,inclusion,11,naptor,NA,NA,neither,no,no,yes,no,4085626,4087889
36,EC_subj_only,inclusion,EC_subj_only,inclusion,12,parwax,negative,70_80,paired_cs,no,yes,no,no,4088909,4091077
36,EC_subj_only,inclusion,EC_subj_only,inclusion,13,vegom,NA,NA,neither,no,no,yes,no,4092096,4095219
36,EC_subj_only,inclusion,EC_subj_only,inclusion,14,hesire,NA,NA,neither,no,no,no,yes,4096239,4098837
36,EC_subj_only,inclusion,EC_subj_only,inclusion,15,sepah,NA,NA,neither,no,no,no,yes,4099856,4101148
36,EC_subj_only,inclusion,EC_subj_only,inclusion,16,makan,negative,70_80,paired_cs,no,yes,no,no,4102167,4104330
36,EC_subj_only,inclusion,EC_subj_only,inclusion,17,trelle,NA,NA,neither,no,no,yes,no,4105350,4107085
36,EC_subj_only,inclusion,EC_subj_only,inclusion,18,orikle,NA,NA,neither,no,no,yes,no,4108105,4109611
36,EC_subj_only,inclusion,EC_subj_only,inclusion,19,parlic,NA,NA,neither,no,no,yes,no,4110631,4113330
36,EC_subj_only,inclusion,EC_subj_only,inclusion,20,boity,negative,50_60,paired_cs,no,no,no,yes,4114349,4117152
36,EC_subj_only,inclusion,EC_subj_only,inclusion,21,tavoo,positive,70_80,paired_cs,yes,no,no,no,4118171,4121501
36,EC_subj_only,inclusion,EC_subj_only,inclusion,22,haraks,negative,70_80,paired_cs,no,yes,no,no,4122521,4124246
