subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
36,EC_subj_only,inclusion,0,subjective,cs15,1,first,50_60,no,yes,positive,2058.bmp,seloom,maske_7.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,600234,601138,601241,601304,601357,603747,611767,NA,620230
36,EC_subj_only,inclusion,1,subjective,cs7,1,first,30_40,no,yes,positive,8080.bmp,tyorny,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,620370,621274,621377,621410,621463,623883,628309,NA,633443
36,EC_subj_only,inclusion,2,subjective,cs29,1,first,90_10,no,no,positive,8170.bmp,oltar,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,633622,634525,634628,634731,634784,637134,NA,NA,639972
36,EC_subj_only,inclusion,3,subjective,cs34,1,first,90_10,no,no,negative,9180.bmp,teior,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,640140,641043,641146,641249,641302,643652,NA,NA,650767
36,EC_subj_only,inclusion,4,subjective,cs4,1,first,30_40,no,yes,negative,9007.bmp,peush,maske_9.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,650932,651835,651938,651971,652024,654444,657275,NA,669339
36,EC_subj_only,inclusion,5,subjective,cs16,1,first,50_60,no,yes,negative,9050.bmp,boity,maske_5.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,669493,670396,670499,670552,670605,673005,674385,NA,683740
36,EC_subj_only,inclusion,6,subjective,cs33,1,first,90_10,no,no,positive,1440.bmp,itplic,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,683919,684823,684926,685029,685082,687432,NA,NA,689888
36,EC_subj_only,inclusion,7,subjective,cs19,1,first,70_80,no,yes,positive,8330.bmp,tavoo,maske_4.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,690048,690952,691055,691138,691191,693561,695326,NA,708284
36,EC_subj_only,inclusion,8,subjective,cs24,1,first,70_80,no,yes,negative,3550.bmp,haraks,maske_9.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,708457,709361,709464,709547,709600,711970,713354,NA,716500
36,EC_subj_only,inclusion,9,subjective,cs21,1,first,70_80,no,yes,positive,2071.bmp,chnap,maske_2.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,716660,717563,717666,717749,717802,720172,721089,NA,725344
36,EC_subj_only,inclusion,10,subjective,cs32,1,first,90_10,no,no,negative,9041.bmp,guote,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,725525,726428,726531,726624,726677,729037,NA,NA,730885
