subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
84,EC_subj_only,exclusion,EC_subj_only,exclusion,0,chnap,NA,NA,neither,1,1,no,yes,3546548,3554516
84,EC_subj_only,exclusion,EC_subj_only,exclusion,1,vegom,positive,30_40,paired_cs,1,1,no,yes,3555568,3560585
84,EC_subj_only,exclusion,EC_subj_only,exclusion,2,makan,NA,NA,neither,1,1,yes,no,3561635,3569304
84,EC_subj_only,exclusion,EC_subj_only,exclusion,3,peush,NA,NA,neither,1,1,yes,no,3570354,3576267
84,EC_subj_only,exclusion,EC_subj_only,exclusion,4,hesire,positive,50_60,paired_cs,1,1,yes,no,3577317,3581160
84,EC_subj_only,exclusion,EC_subj_only,exclusion,5,clerd,negative,30_40,paired_cs,1,1,no,yes,3582209,3587821
84,EC_subj_only,exclusion,EC_subj_only,exclusion,6,avouco,NA,NA,neither,1,1,yes,no,3588871,3592421
84,EC_subj_only,exclusion,EC_subj_only,exclusion,7,dowsal,NA,NA,neither,1,1,no,yes,3593472,3601736
84,EC_subj_only,exclusion,EC_subj_only,exclusion,8,coline,positive,90_10,paired_cs,1,1,yes,no,3602792,3605746
84,EC_subj_only,exclusion,EC_subj_only,exclusion,9,trelle,NA,NA,neither,1,1,no,yes,3606796,3609753
84,EC_subj_only,exclusion,EC_subj_only,exclusion,10,gypass,positive,50_60,paired_cs,1,1,yes,no,3610802,3614766
84,EC_subj_only,exclusion,EC_subj_only,exclusion,11,prien,negative,50_60,paired_cs,1,1,yes,no,3615815,3620544
84,EC_subj_only,exclusion,EC_subj_only,exclusion,12,parlic,NA,NA,neither,1,1,no,yes,3621594,3624256
84,EC_subj_only,exclusion,EC_subj_only,exclusion,13,fexony,NA,NA,neither,1,1,no,yes,3625305,3627083
84,EC_subj_only,exclusion,EC_subj_only,exclusion,14,lobee,NA,NA,neither,1,1,no,yes,3628133,3633732
84,EC_subj_only,exclusion,EC_subj_only,exclusion,15,haraks,negative,90_10,paired_cs,1,1,yes,no,3634787,3640705
84,EC_subj_only,exclusion,EC_subj_only,exclusion,16,seloom,NA,NA,neither,1,1,no,yes,3641755,3656551
84,EC_subj_only,exclusion,EC_subj_only,exclusion,17,roosle,positive,70_80,paired_cs,1,1,no,yes,3657600,3661143
84,EC_subj_only,exclusion,EC_subj_only,exclusion,18,oacart,negative,90_10,paired_cs,1,1,yes,no,3662192,3664565
84,EC_subj_only,exclusion,EC_subj_only,exclusion,19,purdag,NA,NA,neither,1,1,no,yes,3665616,3670931
84,EC_subj_only,exclusion,EC_subj_only,exclusion,20,guote,negative,50_60,paired_cs,1,1,yes,no,3671982,3676717
84,EC_subj_only,exclusion,EC_subj_only,exclusion,21,icecip,NA,NA,neither,1,1,yes,no,3677767,3686040
84,EC_subj_only,exclusion,EC_subj_only,exclusion,22,spanal,NA,NA,neither,1,1,yes,no,3687096,3689166
84,EC_subj_only,exclusion,EC_subj_only,exclusion,23,ribual,negative,90_10,paired_cs,1,1,no,yes,3690216,3694948
84,EC_subj_only,exclusion,EC_subj_only,exclusion,24,pubio,negative,50_60,paired_cs,1,1,no,yes,3695998,3698665
84,EC_subj_only,exclusion,EC_subj_only,exclusion,25,funery,NA,NA,neither,1,1,no,yes,3699714,3703266
84,EC_subj_only,exclusion,EC_subj_only,exclusion,26,donrey,NA,NA,neither,1,1,no,yes,3704315,3707561
84,EC_subj_only,exclusion,EC_subj_only,exclusion,27,sepah,NA,NA,neither,1,1,no,yes,3708611,3713628
84,EC_subj_only,exclusion,EC_subj_only,exclusion,28,yained,NA,NA,neither,1,1,no,yes,3714679,3718212
84,EC_subj_only,exclusion,EC_subj_only,exclusion,29,punnot,NA,NA,neither,1,1,no,yes,3719297,3722537
