subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
4,EC_subj_obj_uncorr,inclusion,0,uncorr_objective,cs25,1,first,70_80,no,yes,positive,2311.bmp,coskie,maske_6.bmp,70,50,2380,yained,obtfin,yeomun,symoan,coskie,hiatts,unpaired,other_cs,unpaired,other_cs,current_cs,other_cs,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,531422,532326,532429,532502,532555,534935,NA,538298,548121
4,EC_subj_obj_uncorr,inclusion,1,subjective,cs4,1,first,30_40,no,yes,negative,9630.bmp,pubio,maske_8.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,548270,549173,549276,549309,549362,551782,553013,NA,557736
4,EC_subj_obj_uncorr,inclusion,2,uncorr_objective,cs14,1,first,50_60,no,yes,negative,9102.bmp,appobe,maske_1.bmp,50,50,2400,cenbre,ordit,appobe,fasyia,twavel,guote,other_cs,other_cs,current_cs,unpaired,other_cs,unpaired,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,557911,558814,558917,558970,559023,561423,NA,565113,570924
4,EC_subj_obj_uncorr,inclusion,3,subjective,cs2,1,first,30_40,yes,yes,negative,9280.bmp,NA,maske_2.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,571070,571973,572076,572109,572162,574582,577362,NA,579839
4,EC_subj_obj_uncorr,inclusion,4,subjective,cs20,1,first,70_80,no,yes,negative,6838.bmp,obeac,maske_10.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,580027,580930,581033,581116,581169,583539,585462,NA,598470
4,EC_subj_obj_uncorr,inclusion,5,subjective,cs11,1,first,50_60,no,yes,positive,5629.bmp,orikle,maske_2.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,598628,599531,599634,599687,599740,602140,603066,NA,606668
4,EC_subj_obj_uncorr,inclusion,6,subjective,cs1,1,first,30_40,yes,yes,positive,2058.bmp,NA,maske_6.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,606817,607720,607823,607866,607919,610329,611640,NA,613658
4,EC_subj_obj_uncorr,inclusion,7,uncorr_objective,cs26,1,first,70_80,no,yes,negative,9330.bmp,symoan,maske_3.bmp,70,50,2380,coskie,obtfin,hiatts,yained,yeomun,symoan,other_cs,other_cs,other_cs,unpaired,unpaired,current_cs,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,613826,614729,614832,614905,614958,617338,NA,619659,627959
4,EC_subj_obj_uncorr,inclusion,8,subjective,cs31,1,first,90_10,no,no,positive,2150.bmp,boity,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,628131,629034,629137,629240,629293,631643,NA,NA,633499
4,EC_subj_obj_uncorr,inclusion,9,subjective,cs19,1,first,70_80,no,yes,positive,1710.bmp,pevoke,maske_4.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,633680,634584,634687,634770,634823,637193,640555,NA,645038
