subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
100,EC_only,normal,EC_only,normal,0,babit,NA,NA,neither,3,1937377,1939894,post
100,EC_only,normal,EC_only,normal,1,seloom,NA,NA,neither,3,1940914,1941721,post
100,EC_only,normal,EC_only,normal,2,vegom,positive,50_60,paired_cs,3,1942742,1943666,post
100,EC_only,normal,EC_only,normal,3,jinkup,NA,NA,neither,2,1944685,1946764,post
100,EC_only,normal,EC_only,normal,4,ceayon,negative,70_80,paired_cs,2,1947783,1948937,post
100,EC_only,normal,EC_only,normal,5,hesire,NA,NA,neither,2,1949956,1951336,post
100,EC_only,normal,EC_only,normal,6,haraks,NA,NA,neither,13,1952355,1954319,post
100,EC_only,normal,EC_only,normal,7,icecip,negative,70_80,paired_cs,13,1955338,1956190,post
100,EC_only,normal,EC_only,normal,8,zillie,positive,50_60,paired_cs,12,1957209,1958593,post
100,EC_only,normal,EC_only,normal,9,voual,negative,90_10,paired_cs,3,1959612,1961928,post
100,EC_only,normal,EC_only,normal,10,beakem,negative,50_60,paired_cs,13,1962947,1964100,post
100,EC_only,normal,EC_only,normal,11,chnap,NA,NA,neither,15,1965119,1966713,post
100,EC_only,normal,EC_only,normal,12,piend,NA,NA,neither,3,1967732,1970256,post
100,EC_only,normal,EC_only,normal,13,coneoy,negative,90_10,paired_cs,14,1971275,1973570,post
100,EC_only,normal,EC_only,normal,14,unuoll,NA,NA,neither,5,1974589,1976314,post
100,EC_only,normal,EC_only,normal,15,itplic,NA,NA,neither,4,1977333,1978362,post
100,EC_only,normal,EC_only,normal,16,punnot,negative,30_40,paired_cs,13,1979381,1981215,post
100,EC_only,normal,EC_only,normal,17,tyorny,NA,NA,neither,14,1982234,1983497,post
100,EC_only,normal,EC_only,normal,18,roosle,NA,NA,neither,2,1984516,1985667,post
100,EC_only,normal,EC_only,normal,19,tavoo,positive,30_40,paired_cs,15,1986687,1988401,post
100,EC_only,normal,EC_only,normal,20,strank,NA,NA,neither,16,1989421,1991145,post
100,EC_only,normal,EC_only,normal,21,rutort,positive,50_60,paired_cs,16,1992164,1992966,post
100,EC_only,normal,EC_only,normal,22,parlic,NA,NA,neither,3,1993985,1995472,post
100,EC_only,normal,EC_only,normal,23,altine,negative,90_10,paired_cs,4,1996491,1997861,post
100,EC_only,normal,EC_only,normal,24,lescry,NA,NA,neither,4,1998880,2000490,post
100,EC_only,normal,EC_only,normal,25,fangus,NA,NA,neither,4,2001509,2002664,post
100,EC_only,normal,EC_only,normal,26,tafta,NA,NA,neither,14,2003683,2005852,post
100,EC_only,normal,EC_only,normal,27,symoan,positive,30_40,paired_cs,2,2006871,2008701,post
100,EC_only,normal,EC_only,normal,28,spanal,negative,30_40,paired_cs,14,2009720,2011558,post
100,EC_only,normal,EC_only,normal,29,ankoe,negative,50_60,paired_cs,2,2012594,2014315,post
100,EC_only,normal,EC_only,normal,30,itafy,positive,70_80,paired_cs,1,2015334,2017860,post
100,EC_only,normal,EC_only,normal,31,yained,NA,NA,neither,2,2018880,2021891,post
100,EC_only,normal,EC_only,normal,32,fusia,NA,NA,neither,1,2022912,2024869,post
100,EC_only,normal,EC_only,normal,33,orikle,NA,NA,neither,1,2025888,2026803,post
100,EC_only,normal,EC_only,normal,34,parwax,NA,NA,neither,1,2027822,2028738,post
100,EC_only,normal,EC_only,normal,35,guote,positive,90_10,paired_cs,1,2029757,2030668,post
100,EC_only,normal,EC_only,normal,36,avouco,negative,50_60,paired_cs,3,2031687,2033973,post
100,EC_only,normal,EC_only,normal,37,oltar,NA,NA,neither,2,2034992,2036596,post
100,EC_only,normal,EC_only,normal,38,craeky,positive,90_10,paired_cs,3,2037615,2038531,post
100,EC_only,normal,EC_only,normal,39,obtfin,NA,NA,neither,1,2039552,2041497,post
100,EC_only,normal,EC_only,normal,40,gypass,positive,30_40,paired_cs,14,2042517,2044705,post
100,EC_only,normal,EC_only,normal,41,yeomun,NA,NA,neither,3,2045725,2046990,post
100,EC_only,normal,EC_only,normal,42,yahio,NA,NA,neither,1,2048012,2049627,post
