subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,0,coneoy,both,90_10,distractor,15,3073564,3076562,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,1,piend,both,30_40,distractor,6,3077581,3079601,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,2,appobe,positive,70_80,paired_cs,15,3080620,3082414,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,3,voual,positive,50_60,paired_cs,8,3083433,3086349,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,4,naptor,positive,30_40,paired_cs,2,3087368,3089279,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,5,cocox,both,50_60,distractor,8,3090298,3093116,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,6,seloom,both,70_80,distractor,12,3094135,3097284,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,7,teior,positive,70_80,paired_cs,0,3098303,3100322,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,8,teutos,NA,NA,neither,6,3101342,3104369,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,9,altine,negative,30_40,paired_cs,11,3105388,3107891,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,10,icecip,positive,90_10,paired_cs,19,3108910,3110927,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,11,palpid,NA,NA,neither,15,3111946,3114077,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,12,tafta,both,70_80,distractor,4,3115096,3118915,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,13,tavoo,positive,70_80,paired_cs,10,3119934,3121513,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,14,poieen,both,30_40,distractor,4,3122615,3125530,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,15,minair,positive,90_10,paired_cs,17,3126549,3128561,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,16,coskie,NA,NA,neither,11,3129580,3131142,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,17,coline,positive,50_60,paired_cs,15,3132161,3134054,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,18,makan,NA,NA,neither,15,3135073,3136185,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,19,babit,NA,NA,neither,7,3137205,3139766,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,20,unuoll,NA,NA,neither,16,3140785,3144364,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,21,roosle,negative,30_40,paired_cs,14,3145383,3148072,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,22,purdag,positive,70_80,paired_cs,0,3149091,3150990,post
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,23,bokine,NA,NA,neither,11,3152010,3154125,post
