subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,0,minair,NA,NA,neither,9,24165,27844,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,1,casteg,NA,NA,neither,4,28864,31797,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,2,parwax,positive,50_60,paired_cs,12,32817,35073,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,3,styla,negative,30_40,distractor,12,36092,37547,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,4,fexony,positive,50_60,paired_cs,14,38566,40474,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,5,tavoo,positive,70_80,distractor,11,41493,43058,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,6,yahio,positive,30_40,paired_cs,8,44077,46099,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,7,seloom,positive,90_10,paired_cs,14,47119,50606,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,8,prien,positive,30_40,paired_cs,10,51625,53901,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,9,ankoe,negative,90_10,paired_cs,14,54920,57973,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,10,naptor,negative,90_10,paired_cs,15,58992,61593,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,11,teior,negative,30_40,paired_cs,12,62612,64629,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,12,gypass,NA,NA,neither,9,65648,67440,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,13,yained,positive,70_80,paired_cs,7,68460,70372,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,14,lobee,positive,70_80,paired_cs,12,71392,73410,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,15,makan,negative,70_80,distractor,10,74429,76675,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,16,dowsal,positive,70_80,distractor,5,77694,79606,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,17,orikle,negative,50_60,paired_cs,6,80625,82077,pre
41,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,18,punnot,NA,NA,neither,12,83096,84327,pre
