subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,0,tafta,positive,50_60,paired_cs,2340.bmp,8496.bmp,2058.bmp,2340.bmp,2150.bmp,7470.bmp,2791.bmp,no,no,no,no,no,no,no,yes,3969106,3974175
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,1,twavel,negative,30_40,distractor,2375.1.bmp,2375.1.bmp,6831.bmp,9000.bmp,9430.bmp,9432.bmp,9500.bmp,no,no,no,no,no,no,no,yes,3975200,3976236
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,2,itplic,negative,70_80,paired_cs,9560.bmp,6570.1.bmp,9220.bmp,9560.bmp,2710.bmp,6831.bmp,3300.bmp,no,no,no,no,no,no,no,yes,3977261,3980466
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,3,piend,positive,70_80,paired_cs,5831.bmp,8501.bmp,2208.bmp,5831.bmp,5994.bmp,8200.bmp,1463.bmp,no,no,no,no,no,no,no,yes,3981490,3982009
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,4,fangus,positive,70_80,distractor,7230.bmp,1440.bmp,2209.bmp,7230.bmp,7580.bmp,2900.2.bmp,5910.bmp,no,no,no,no,no,no,no,yes,3983033,3983453
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,5,oureen,negative,NA,neither,none_correct,9050.bmp,9182.bmp,9340.bmp,2375.1.bmp,2141.bmp,6838.bmp,no,no,no,no,no,no,no,yes,3984478,3987793
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,6,cocox,positive,50_60,distractor,5830.bmp,8080.bmp,2660.bmp,5830.bmp,8420.bmp,8540.bmp,2058.bmp,no,no,no,no,no,no,no,yes,3988817,3989234
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,7,lobee,negative,90_10,distractor,9006.bmp,9006.bmp,3550.bmp,9180.bmp,9560.bmp,9000.bmp,9050.bmp,no,no,no,no,no,no,no,yes,3990258,3990570
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,8,purdag,positive,NA,neither,none_correct,1999.bmp,2340.bmp,5831.bmp,2311.bmp,2150.bmp,2791.bmp,no,no,no,no,no,no,no,yes,3991595,3991912
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,9,makan,negative,90_10,paired_cs,6242.bmp,6242.bmp,9340.bmp,9280.bmp,2141.bmp,3300.bmp,9830.bmp,no,no,no,no,no,no,no,yes,3992936,3993249
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,10,teutos,positive,90_10,paired_cs,4606.bmp,7330.bmp,5594.bmp,2091.bmp,2791.bmp,7502.bmp,4606.bmp,no,no,no,no,no,no,no,yes,3994273,3994688
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,11,rutort,negative,50_60,distractor,9520.bmp,9520.bmp,9500.bmp,1525.bmp,8485.bmp,6530.bmp,9220.bmp,no,no,no,no,no,no,no,yes,3995712,3996127
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,12,coneoy,negative,90_10,paired_cs,6020.bmp,2276.bmp,1525.bmp,9630.bmp,8485.bmp,6020.bmp,9561.bmp,no,no,no,no,no,no,no,yes,3997151,3997571
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,13,unuoll,negative,70_80,paired_cs,3300.bmp,9830.bmp,9331.bmp,9280.bmp,3300.bmp,9330.bmp,9006.bmp,no,no,no,no,no,no,no,yes,3998595,3999114
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,14,sepah,negative,50_60,paired_cs,6570.1.bmp,9421.bmp,9331.bmp,6311.bmp,6570.1.bmp,6530.bmp,9435.bmp,no,no,no,no,no,no,no,yes,4000138,4007499
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,15,ceayon,negative,30_40,paired_cs,9421.bmp,9421.bmp,2900.bmp,9400.bmp,2375.1.bmp,9561.bmp,3300.bmp,no,no,no,no,no,no,no,yes,4008524,4024783
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,16,cenbre,positive,70_80,distractor,8370.bmp,8370.bmp,5910.bmp,5994.bmp,2160.bmp,8501.bmp,4606.bmp,no,no,no,no,no,no,no,yes,4025807,4026226
95,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,17,appobe,positive,90_10,distractor,5994.bmp,8330.bmp,2071.bmp,2160.bmp,5994.bmp,1463.bmp,2040.bmp,no,no,no,no,no,no,no,yes,4027250,4027667
