subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
62,EC_only,inclusion,EC_only,inclusion,0,pubio,positive,70_80,paired_cs,1,1,yes,no,2064392,2070229
62,EC_only,inclusion,EC_only,inclusion,1,appobe,negative,30_40,paired_cs,1,1,no,yes,2071258,2075831
62,EC_only,inclusion,EC_only,inclusion,2,teior,negative,50_60,paired_cs,1,1,no,yes,2076860,2080165
62,EC_only,inclusion,EC_only,inclusion,3,oltar,positive,50_60,paired_cs,1,1,no,yes,2081197,2084136
62,EC_only,inclusion,EC_only,inclusion,4,pevoke,NA,NA,neither,1,1,yes,no,2085165,2088084
62,EC_only,inclusion,EC_only,inclusion,5,gypass,NA,NA,neither,1,1,no,yes,2089113,2090899
62,EC_only,inclusion,EC_only,inclusion,6,seloom,NA,NA,neither,1,1,yes,no,2091928,2094356
62,EC_only,inclusion,EC_only,inclusion,7,clish,negative,70_80,paired_cs,1,1,yes,no,2095387,2097930
62,EC_only,inclusion,EC_only,inclusion,8,orikle,NA,NA,neither,1,1,no,yes,2098959,2101378
62,EC_only,inclusion,EC_only,inclusion,9,itplic,NA,NA,neither,1,1,no,yes,2102406,2104693
62,EC_only,inclusion,EC_only,inclusion,10,chnap,positive,50_60,paired_cs,1,1,no,yes,2105722,2108281
62,EC_only,inclusion,EC_only,inclusion,11,zillie,NA,NA,neither,1,1,yes,no,2109310,2111347
62,EC_only,inclusion,EC_only,inclusion,12,coneoy,NA,NA,neither,1,1,no,yes,2112375,2114556
62,EC_only,inclusion,EC_only,inclusion,13,obtfin,negative,50_60,paired_cs,1,1,no,yes,2115584,2117498
62,EC_only,inclusion,EC_only,inclusion,14,fangus,NA,NA,neither,1,1,yes,no,2118532,2120322
62,EC_only,inclusion,EC_only,inclusion,15,craeky,positive,50_60,paired_cs,1,1,no,yes,2121351,2123006
62,EC_only,inclusion,EC_only,inclusion,16,unuoll,NA,NA,neither,1,1,no,yes,2124034,2125436
62,EC_only,inclusion,EC_only,inclusion,17,cenbre,negative,90_10,paired_cs,1,1,yes,no,2126464,2129392
62,EC_only,inclusion,EC_only,inclusion,18,minair,negative,30_40,paired_cs,1,1,yes,no,2130425,2132725
62,EC_only,inclusion,EC_only,inclusion,19,fasyia,NA,NA,neither,1,1,no,yes,2133753,2135914
62,EC_only,inclusion,EC_only,inclusion,20,lobee,NA,NA,neither,1,1,yes,no,2136943,2138985
62,EC_only,inclusion,EC_only,inclusion,21,fexony,NA,NA,neither,1,1,yes,no,2140013,2141809
62,EC_only,inclusion,EC_only,inclusion,22,styla,NA,NA,neither,1,1,no,yes,2142837,2144496
62,EC_only,inclusion,EC_only,inclusion,23,ribual,NA,NA,neither,1,1,no,yes,2145524,2147177
62,EC_only,inclusion,EC_only,inclusion,24,ordit,negative,50_60,paired_cs,1,1,yes,no,2148206,2149990
62,EC_only,inclusion,EC_only,inclusion,25,guote,NA,NA,neither,1,1,no,yes,2151022,2152298
62,EC_only,inclusion,EC_only,inclusion,26,yained,NA,NA,neither,1,1,yes,no,2153326,2154730
62,EC_only,inclusion,EC_only,inclusion,27,tafta,NA,NA,neither,1,1,yes,no,2155758,2157535
62,EC_only,inclusion,EC_only,inclusion,28,clerd,positive,30_40,paired_cs,1,1,no,yes,2158563,2159708
62,EC_only,inclusion,EC_only,inclusion,29,funery,NA,NA,neither,1,1,no,yes,2160760,2162436
62,EC_only,inclusion,EC_only,inclusion,30,fusia,NA,NA,neither,1,1,yes,no,2163464,2164998
62,EC_only,inclusion,EC_only,inclusion,31,treati,positive,90_10,paired_cs,1,1,yes,no,2166027,2167810
62,EC_only,inclusion,EC_only,inclusion,32,bokine,positive,70_80,paired_cs,1,1,no,yes,2168838,2170126
62,EC_only,inclusion,EC_only,inclusion,33,teutos,negative,30_40,paired_cs,1,1,yes,no,2171154,2173071
62,EC_only,inclusion,EC_only,inclusion,34,babit,NA,NA,neither,1,1,no,yes,2174100,2175379
62,EC_only,inclusion,EC_only,inclusion,35,icecip,positive,30_40,paired_cs,1,1,yes,no,2176407,2178317
62,EC_only,inclusion,EC_only,inclusion,36,prien,positive,50_60,paired_cs,1,1,yes,no,2179350,2181521
62,EC_only,inclusion,EC_only,inclusion,37,naptor,negative,70_80,paired_cs,1,1,yes,no,2182549,2184213
62,EC_only,inclusion,EC_only,inclusion,38,oacart,NA,NA,neither,1,1,no,yes,2185242,2186645
62,EC_only,inclusion,EC_only,inclusion,39,yeomun,NA,NA,neither,1,1,yes,no,2187674,2189841
62,EC_only,inclusion,EC_only,inclusion,40,hicron,NA,NA,neither,1,1,yes,no,2190875,2192800
62,EC_only,inclusion,EC_only,inclusion,41,parlic,NA,NA,neither,1,1,yes,no,2193828,2195743
62,EC_only,inclusion,EC_only,inclusion,42,itafy,NA,NA,neither,1,1,no,yes,2196771,2198301
62,EC_only,inclusion,EC_only,inclusion,43,jinkup,NA,NA,neither,1,1,no,yes,2199329,2201875
62,EC_only,inclusion,EC_only,inclusion,44,ceayon,NA,NA,neither,1,1,no,yes,2202908,2204181
62,EC_only,inclusion,EC_only,inclusion,45,tyorny,positive,90_10,paired_cs,1,1,yes,no,2205209,2206866
62,EC_only,inclusion,EC_only,inclusion,46,boity,NA,NA,neither,1,1,no,yes,2207895,2209427
62,EC_only,inclusion,EC_only,inclusion,47,ankoe,NA,NA,neither,1,1,no,yes,2210455,2212499
62,EC_only,inclusion,EC_only,inclusion,48,dowsal,NA,NA,neither,1,1,no,yes,2213528,2215567
62,EC_only,inclusion,EC_only,inclusion,49,casteg,negative,90_10,paired_cs,1,1,no,yes,2216596,2218380
62,EC_only,inclusion,EC_only,inclusion,50,sepah,NA,NA,neither,1,1,yes,no,2219409,2220687
62,EC_only,inclusion,EC_only,inclusion,51,makan,positive,90_10,paired_cs,1,1,yes,no,2221720,2223896
62,EC_only,inclusion,EC_only,inclusion,52,beakem,negative,90_10,paired_cs,1,1,no,yes,2224924,2226830
62,EC_only,inclusion,EC_only,inclusion,53,palpid,negative,70_80,paired_cs,1,1,no,yes,2227859,2230016
62,EC_only,inclusion,EC_only,inclusion,54,sarary,positive,90_10,paired_cs,1,1,yes,no,2231044,2232833
62,EC_only,inclusion,EC_only,inclusion,55,hesire,positive,30_40,paired_cs,1,1,yes,no,2233866,2236678
62,EC_only,inclusion,EC_only,inclusion,56,coskie,NA,NA,neither,1,1,no,yes,2237707,2239368
62,EC_only,inclusion,EC_only,inclusion,57,roosle,negative,90_10,paired_cs,1,1,no,yes,2240396,2241927
62,EC_only,inclusion,EC_only,inclusion,58,peush,positive,30_40,paired_cs,1,1,yes,no,2242955,2244490
62,EC_only,inclusion,EC_only,inclusion,59,lescry,negative,70_80,paired_cs,1,1,no,yes,2245518,2247182
62,EC_only,inclusion,EC_only,inclusion,60,yahio,NA,NA,neither,1,1,no,yes,2248210,2249608
62,EC_only,inclusion,EC_only,inclusion,61,evone,positive,70_80,paired_cs,1,1,yes,no,2250636,2252037
62,EC_only,inclusion,EC_only,inclusion,62,trelle,NA,NA,neither,1,1,no,yes,2253070,2254476
62,EC_only,inclusion,EC_only,inclusion,63,parwax,NA,NA,neither,1,1,yes,no,2255504,2257032
62,EC_only,inclusion,EC_only,inclusion,64,piend,NA,NA,neither,1,1,no,yes,2258060,2259340
62,EC_only,inclusion,EC_only,inclusion,65,cocox,NA,NA,neither,1,1,yes,no,2260369,2261642
62,EC_only,inclusion,EC_only,inclusion,66,haraks,NA,NA,neither,1,1,yes,no,2262676,2263963
62,EC_only,inclusion,EC_only,inclusion,67,altine,negative,50_60,paired_cs,1,1,no,yes,2264991,2266777
62,EC_only,inclusion,EC_only,inclusion,68,spanal,NA,NA,neither,1,1,no,yes,2267805,2269463
62,EC_only,inclusion,EC_only,inclusion,69,purdag,positive,70_80,paired_cs,1,1,yes,no,2270491,2271778
62,EC_only,inclusion,EC_only,inclusion,70,twavel,negative,30_40,paired_cs,1,1,yes,no,2272806,2274467
62,EC_only,inclusion,EC_only,inclusion,71,jolver,NA,NA,neither,1,1,yes,no,2275495,2278049
