subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
80,EC_only,exclusion,EC_only,exclusion,0,tafta,negative,90_10,paired_cs,6555.bmp,9630.bmp,3300.bmp,6555.bmp,6570.1.bmp,9920.bmp,9102.bmp,no,no,yes,no,no,no,no,no,2820099,2825737
80,EC_only,exclusion,EC_only,exclusion,1,yeomun,negative,30_40,paired_cs,9920.bmp,9920.bmp,2900.bmp,9400.bmp,9830.bmp,9220.bmp,2141.bmp,no,no,no,no,no,no,no,yes,2826762,2831250
80,EC_only,exclusion,EC_only,exclusion,2,lescry,negative,50_60,distractor,none_correct,9265.bmp,3220.bmp,6242.bmp,9520.bmp,9430.bmp,3160.bmp,no,no,no,yes,no,no,no,no,2832275,2836328
80,EC_only,exclusion,EC_only,exclusion,3,sarary,positive,NA,neither,none_correct,1463.bmp,2791.bmp,2040.bmp,2070.bmp,2209.bmp,1650.bmp,no,no,no,no,no,yes,no,no,2837352,2841932
80,EC_only,exclusion,EC_only,exclusion,4,strank,positive,70_80,distractor,none_correct,2900.2.bmp,8501.bmp,2208.bmp,7230.bmp,4220.bmp,2550.bmp,no,no,no,no,no,no,no,yes,2842957,2845259
80,EC_only,exclusion,EC_only,exclusion,5,ceayon,positive,50_60,paired_cs,2080.bmp,8170.bmp,8501.bmp,5460.bmp,1999.bmp,2080.bmp,8370.bmp,no,no,no,no,no,no,no,yes,2846283,2849512
80,EC_only,exclusion,EC_only,exclusion,6,evone,negative,NA,neither,none_correct,9330.bmp,2710.bmp,9180.bmp,9630.bmp,9000.bmp,3220.bmp,no,no,no,no,no,no,no,yes,2850536,2853031
80,EC_only,exclusion,EC_only,exclusion,7,ordit,positive,70_80,distractor,none_correct,2209.bmp,4220.bmp,2150.bmp,8190.bmp,5910.bmp,2070.bmp,no,yes,no,no,no,no,no,no,2854055,2856352
80,EC_only,exclusion,EC_only,exclusion,8,itafy,negative,90_10,distractor,none_correct,9520.bmp,9182.bmp,6570.1.bmp,9220.bmp,9006.bmp,2710.bmp,no,yes,no,no,no,no,no,no,2857376,2859256
80,EC_only,exclusion,EC_only,exclusion,9,punnot,negative,90_10,paired_cs,9342.bmp,9560.bmp,9331.bmp,9342.bmp,9430.bmp,9500.bmp,9432.bmp,no,no,yes,no,no,no,no,no,2860280,2864659
80,EC_only,exclusion,EC_only,exclusion,10,clish,positive,90_10,paired_cs,2050.bmp,2050.bmp,2311.bmp,5831.bmp,2057.bmp,1650.bmp,2550.bmp,yes,no,no,no,no,no,no,no,2865685,2868397
80,EC_only,exclusion,EC_only,exclusion,11,donrey,positive,70_80,paired_cs,5460.bmp,8330.bmp,5460.bmp,7502.bmp,2791.bmp,2071.bmp,7230.bmp,no,no,no,no,no,no,no,yes,2869422,2873288
80,EC_only,exclusion,EC_only,exclusion,12,yained,negative,50_60,distractor,none_correct,9560.bmp,9500.bmp,9265.bmp,9180.bmp,9830.bmp,3160.bmp,no,no,no,no,no,no,no,yes,2874313,2877870
80,EC_only,exclusion,EC_only,exclusion,13,coneoy,positive,NA,neither,none_correct,5594.bmp,2311.bmp,2091.bmp,8080.bmp,7470.bmp,7350.bmp,no,no,no,no,no,no,no,yes,2878894,2881292
80,EC_only,exclusion,EC_only,exclusion,14,styla,negative,70_80,paired_cs,6530.bmp,9500.bmp,6570.1.bmp,9102.bmp,2900.bmp,6530.bmp,9435.bmp,no,no,yes,no,no,no,no,no,2882316,2885973
80,EC_only,exclusion,EC_only,exclusion,15,jinkup,positive,NA,neither,none_correct,4606.bmp,2160.bmp,8330.bmp,1650.bmp,1999.bmp,8170.bmp,no,no,no,no,no,no,no,yes,2886998,2889618
80,EC_only,exclusion,EC_only,exclusion,16,lobee,positive,NA,neither,none_correct,1999.bmp,1710.bmp,1463.bmp,2791.bmp,8501.bmp,4622.bmp,no,no,no,no,no,no,no,yes,2890643,2892211
