subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
5,EC_only,inclusion,0,valence_only,cs20,1,first,70_80,no,yes,negative,9830.bmp,treati,maske_7.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397175,398078,398181,398264,398317,400687,NA,NA,402448
5,EC_only,inclusion,1,valence_only,cs18,1,first,50_60,no,yes,negative,9430.bmp,icecip,maske_7.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402593,403496,403599,403662,403715,406105,NA,NA,406721
5,EC_only,inclusion,2,valence_only,cs6,1,first,30_40,no,yes,negative,6020.bmp,funery,maske_10.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406855,407759,407862,407895,407948,410368,NA,NA,410910
5,EC_only,inclusion,3,valence_only,cs9,1,first,30_40,no,yes,positive,2050.bmp,prien,maske_2.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411045,411948,412051,412094,412147,414557,NA,NA,415485
5,EC_only,inclusion,4,valence_only,cs17,1,first,50_60,no,yes,positive,5830.bmp,clish,maske_4.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415631,416534,416637,416690,416743,419143,NA,NA,419759
5,EC_only,inclusion,5,valence_only,cs33,1,first,90_10,no,no,positive,1463.bmp,hicron,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419925,420828,420931,421034,421087,423437,NA,NA,423900
5,EC_only,inclusion,6,valence_only,cs12,1,first,50_60,no,yes,negative,9400.bmp,parwax,maske_8.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424046,424949,425052,425105,425158,427558,NA,NA,428256
5,EC_only,inclusion,7,valence_only,cs30,1,first,90_10,no,no,negative,6838.bmp,yeomun,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428419,429322,429425,429528,429581,431931,NA,NA,432392
5,EC_only,inclusion,8,valence_only,cs25,1,first,70_80,no,yes,positive,7350.bmp,fasyia,maske_1.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432551,433454,433557,433630,433683,436063,NA,NA,437138
5,EC_only,inclusion,9,valence_only,cs32,1,first,90_10,no,no,negative,9520.bmp,tafta,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437299,438203,438306,438409,438465,440815,NA,NA,441355
5,EC_only,inclusion,10,valence_only,cs5,1,first,30_40,no,yes,positive,4606.bmp,naptor,maske_7.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441489,442392,442495,442538,442591,445001,NA,NA,455812
5,EC_only,inclusion,11,valence_only,cs22,1,first,70_80,no,yes,negative,9265.bmp,obeac,maske_5.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456010,456914,457017,457090,457143,459523,NA,NA,460601
5,EC_only,inclusion,12,valence_only,cs29,1,first,90_10,no,no,positive,8420.bmp,babit,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460762,461666,461769,461872,461925,464275,NA,NA,465661
5,EC_only,inclusion,13,valence_only,cs13,1,first,50_60,no,yes,positive,7230.bmp,tavoo,maske_2.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465817,466720,466823,466886,466939,469329,NA,NA,469791
5,EC_only,inclusion,14,valence_only,cs3,1,first,30_40,no,yes,positive,8501.bmp,sepah,maske_1.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469925,470829,470932,470975,471028,473438,NA,NA,473900
5,EC_only,inclusion,15,valence_only,cs16,1,first,50_60,no,yes,negative,9432.bmp,coneoy,maske_10.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474044,474947,475050,475113,475166,477556,NA,NA,478260
5,EC_only,inclusion,16,valence_only,cs11,1,first,50_60,no,yes,positive,2057.bmp,poieen,maske_1.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478405,479308,479411,479474,479527,481917,NA,NA,482534
5,EC_only,inclusion,17,valence_only,cs7,1,first,30_40,no,yes,positive,4220.bmp,jinkup,maske_9.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482668,483572,483675,483708,483761,486181,NA,NA,486794
5,EC_only,inclusion,18,valence_only,cs28,1,first,90_10,no,no,negative,9000.bmp,jolver,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486963,487866,487969,488062,488115,490475,NA,NA,491017
5,EC_only,inclusion,19,valence_only,cs26,1,first,70_80,no,yes,negative,6530.bmp,boity,maske_6.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491172,492075,492178,492261,492314,494684,NA,NA,495303
5,EC_only,inclusion,20,valence_only,cs31,1,first,90_10,no,no,positive,2150.bmp,roosle,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495472,496375,496478,496581,496634,498984,NA,NA,499452
5,EC_only,inclusion,21,valence_only,cs8,1,first,30_40,no,yes,negative,3550.bmp,haraks,maske_7.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499586,500489,500592,500625,500678,503098,NA,NA,503951
5,EC_only,inclusion,22,valence_only,cs15,1,first,50_60,no,yes,positive,2160.bmp,coline,maske_7.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504104,505008,505111,505164,505217,507617,NA,NA,508628
5,EC_only,inclusion,23,valence_only,cs24,1,first,70_80,no,yes,negative,9280.bmp,itafy,maske_1.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508783,509686,509789,509872,509925,512295,NA,NA,513302
5,EC_only,inclusion,24,valence_only,cs14,1,first,50_60,no,yes,negative,9220.bmp,oacart,maske_6.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513454,514357,514460,514513,514566,516966,NA,NA,518276
5,EC_only,inclusion,25,valence_only,cs23,1,first,70_80,no,yes,positive,2091.bmp,symoan,maske_10.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518432,519335,519438,519521,519574,521944,NA,NA,522876
5,EC_only,inclusion,26,valence_only,cs19,1,first,70_80,no,yes,positive,5831.bmp,obtfin,maske_12.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523038,523941,524044,524127,524180,526550,NA,NA,527092
5,EC_only,inclusion,27,valence_only,cs21,1,first,70_80,no,yes,positive,8080.bmp,hiatts,maske_10.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527247,528151,528254,528327,528380,530760,NA,NA,531228
5,EC_only,inclusion,28,valence_only,cs10,1,first,30_40,no,yes,negative,9006.bmp,ceayon,maske_1.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531362,532265,532368,532401,532454,534874,NA,NA,535734
5,EC_only,inclusion,29,valence_only,cs1,1,first,30_40,yes,yes,positive,2040.bmp,NA,maske_10.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535858,536761,536864,536897,536950,539370,NA,NA,539834
5,EC_only,inclusion,30,valence_only,cs2,1,first,30_40,yes,yes,negative,3160.bmp,NA,maske_3.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539960,540863,540966,541009,541062,543472,NA,NA,544332
5,EC_only,inclusion,31,valence_only,cs27,1,first,90_10,no,no,positive,8470.bmp,ankoe,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544495,545399,545502,545605,545658,548008,NA,NA,548475
5,EC_only,inclusion,32,valence_only,cs4,1,first,30_40,no,yes,negative,9342.bmp,gypass,maske_9.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548609,549512,549615,549658,549711,552121,NA,NA,553055
5,EC_only,inclusion,33,valence_only,cs34,1,first,90_10,no,no,negative,2053.bmp,styla,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553217,554120,554223,554326,554379,556729,NA,NA,557193
5,EC_only,inclusion,34,valence_only,cs13,1,second,50_60,no,yes,positive,2209.bmp,tavoo,maske_11.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557338,558241,558344,558397,558450,560850,NA,NA,561244
5,EC_only,inclusion,35,valence_only,cs18,1,second,50_60,no,yes,negative,2900.bmp,icecip,maske_7.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561388,562292,562395,562448,562501,564902,NA,NA,565596
5,EC_only,inclusion,36,valence_only,cs10,1,second,30_40,no,yes,negative,9050.bmp,ceayon,maske_1.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565730,566633,566736,566769,566822,569242,NA,NA,570385
5,EC_only,inclusion,37,valence_only,cs31,1,second,90_10,no,no,positive,8190.bmp,roosle,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570548,571451,571554,571647,571700,574060,NA,NA,574448
5,EC_only,inclusion,38,valence_only,cs5,1,second,30_40,no,yes,positive,1999.bmp,naptor,maske_8.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574582,575485,575588,575631,575684,578094,NA,NA,578635
5,EC_only,inclusion,39,valence_only,cs16,1,second,50_60,no,yes,negative,9432.bmp,coneoy,maske_3.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578788,579691,579794,579857,579910,582300,NA,NA,583771
5,EC_only,inclusion,40,valence_only,cs3,1,second,30_40,no,yes,positive,2550.bmp,sepah,maske_2.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583906,584810,584913,584956,585009,587419,NA,NA,587806
5,EC_only,inclusion,41,valence_only,cs27,1,second,90_10,no,no,positive,5910.bmp,ankoe,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587978,588881,588984,589087,589140,591490,NA,NA,591802
5,EC_only,inclusion,42,valence_only,cs32,1,second,90_10,no,no,negative,2276.bmp,tafta,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591963,592866,592969,593062,593115,595475,NA,NA,596249
5,EC_only,inclusion,43,valence_only,cs2,1,second,30_40,yes,yes,negative,6831.bmp,NA,maske_11.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596372,597275,597378,597411,597464,599884,NA,NA,600511
5,EC_only,inclusion,44,valence_only,cs34,1,second,90_10,no,no,negative,2053.bmp,styla,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600673,601577,601680,601783,601836,604186,NA,NA,604651
5,EC_only,inclusion,45,valence_only,cs26,1,second,70_80,no,yes,negative,6570.1.bmp,boity,maske_11.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604805,605708,605811,605894,605947,608317,NA,NA,608932
5,EC_only,inclusion,46,valence_only,cs25,1,second,70_80,no,yes,positive,7502.bmp,fasyia,maske_10.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609096,609999,610102,610185,610238,612608,NA,NA,613073
