subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,0,palpid,negative,30_40,paired_cs,5,144832,149224,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,1,lescry,NA,NA,neither,2,150243,155624,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,2,seork,NA,NA,neither,11,156643,159609,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,3,orikle,negative,90_10,paired_cs,16,160628,163699,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,4,hiatts,negative,70_80,paired_cs,5,164718,168603,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,5,yeomun,positive,70_80,paired_cs,17,169622,174304,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,6,obtfin,NA,NA,neither,4,175324,179203,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,7,cocox,NA,NA,neither,15,180222,184212,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,8,peush,NA,NA,neither,2,185231,187620,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,9,trelle,NA,NA,neither,12,188639,190795,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,10,guote,both,70_80,distractor,17,191815,194996,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,11,chnap,NA,NA,neither,15,196015,198749,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,12,babit,NA,NA,neither,15,199768,202612,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,13,parwax,NA,NA,neither,11,203632,207840,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,14,makan,both,70_80,distractor,15,208859,211372,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,15,oureen,positive,70_80,paired_cs,16,212391,216603,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,16,punnot,NA,NA,neither,10,217622,220232,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,17,jolver,both,30_40,distractor,14,221252,224091,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,18,ceayon,positive,70_80,paired_cs,15,225110,230251,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,19,poieen,both,50_60,distractor,5,231270,234597,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,20,obeac,positive,50_60,paired_cs,14,235617,239148,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,21,ankoe,both,70_80,distractor,6,240167,243049,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,22,ordit,NA,NA,neither,12,244068,246349,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,23,donrey,negative,90_10,paired_cs,10,247368,249188,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,24,hicron,NA,NA,neither,15,250207,253846,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,25,oacart,negative,50_60,paired_cs,3,254865,258533,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,26,fexony,NA,NA,neither,17,259552,265394,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,27,seloom,NA,NA,neither,13,266413,270389,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,28,gypass,negative,30_40,paired_cs,4,271409,273915,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,29,parlic,NA,NA,neither,8,274934,279625,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,30,sepah,both,90_10,distractor,10,280644,283383,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,31,strank,both,30_40,distractor,6,284402,288286,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,32,evone,negative,90_10,paired_cs,16,289305,294224,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,33,tyorny,positive,30_40,paired_cs,2,295243,297870,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,34,icecip,NA,NA,neither,13,298898,302436,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,35,roosle,positive,50_60,paired_cs,5,303455,306314,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,36,hesire,both,50_60,distractor,10,307333,310873,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,37,itplic,negative,90_10,paired_cs,3,311892,316467,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,38,gigoro,NA,NA,neither,11,317487,321827,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,39,haraks,NA,NA,neither,10,322846,325823,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,40,teutos,negative,50_60,paired_cs,16,326842,330846,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,41,bokine,both,50_60,distractor,6,331865,333807,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,42,ribual,negative,30_40,paired_cs,13,334826,338017,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,43,prien,positive,50_60,paired_cs,6,339036,341891,pre
48,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,44,fusia,NA,NA,neither,9,342910,347018,pre
