subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,0,sepah,negative,NA,neither,none_correct,9041.bmp,9421.bmp,9400.bmp,9180.bmp,6530.bmp,9182.bmp,no,no,no,no,no,yes,no,no,3608879,3618129
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,1,lobee,negative,NA,neither,none_correct,9920.bmp,9560.bmp,9340.bmp,6831.bmp,9432.bmp,8485.bmp,no,no,no,no,no,no,no,yes,3619154,3624625
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,2,prien,negative,NA,neither,none_correct,9180.bmp,9500.bmp,9007.bmp,6242.bmp,9102.bmp,9050.bmp,no,no,no,no,no,no,no,yes,3625650,3632758
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,3,fangus,positive,90_10,paired_cs,8190.bmp,1650.bmp,5831.bmp,2160.bmp,7230.bmp,2208.bmp,8190.bmp,no,no,yes,no,no,no,no,no,3633782,3637739
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,4,palpid,negative,NA,neither,none_correct,9920.bmp,9006.bmp,9830.bmp,3300.bmp,2375.1.bmp,9180.bmp,no,no,no,no,yes,no,no,no,3638764,3644336
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,5,chnap,positive,NA,neither,none_correct,8420.bmp,2058.bmp,2550.bmp,7330.bmp,1999.bmp,2050.bmp,no,no,no,no,no,no,yes,no,3645361,3650745
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,6,unuoll,positive,NA,neither,none_correct,8496.bmp,2058.bmp,2091.bmp,2660.bmp,2791.bmp,2071.bmp,no,no,no,no,no,no,yes,no,3651769,3656541
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,7,sarary,negative,90_10,paired_cs,9520.bmp,6555.bmp,9561.bmp,9520.bmp,9182.bmp,9340.bmp,1525.bmp,no,no,yes,no,no,no,no,no,3657565,3660302
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,8,pubio,positive,50_60,paired_cs,2660.bmp,1440.bmp,7330.bmp,4220.bmp,2660.bmp,1463.bmp,4606.bmp,no,no,no,no,no,no,no,yes,3661329,3664985
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,9,tavoo,positive,70_80,paired_cs,7350.bmp,2550.bmp,7350.bmp,8501.bmp,5910.bmp,2209.bmp,5994.bmp,no,yes,no,no,no,no,no,no,3666009,3667232
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,10,makan,negative,NA,neither,none_correct,9330.bmp,9331.bmp,9280.bmp,9520.bmp,9432.bmp,9404.bmp,no,no,no,no,yes,no,no,no,3668256,3674543
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,11,roosle,negative,30_40,paired_cs,9430.bmp,3220.bmp,6020.bmp,3550.bmp,9430.bmp,2750.bmp,9265.bmp,no,no,no,no,no,no,yes,no,3675567,3680134
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,12,ordit,negative,70_80,paired_cs,9006.bmp,9041.bmp,9331.bmp,9520.bmp,9432.bmp,9006.bmp,9340.bmp,no,no,no,no,yes,no,no,no,3681172,3687365
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,13,jinkup,negative,70_80,paired_cs,2375.1.bmp,9630.bmp,6311.bmp,2375.1.bmp,2750.bmp,9500.bmp,9560.bmp,no,no,no,no,no,no,yes,no,3688389,3695383
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,14,rutort,negative,NA,neither,none_correct,9421.bmp,7380.bmp,6838.bmp,2053.bmp,9432.bmp,2276.bmp,no,no,no,no,no,no,no,yes,3696407,3730960
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,15,boity,negative,70_80,paired_cs,3160.bmp,7380.bmp,3160.bmp,6311.bmp,2053.bmp,2375.1.bmp,9400.bmp,no,yes,no,no,no,no,no,no,3731984,3734621
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,16,appobe,positive,70_80,paired_cs,1463.bmp,5910.bmp,7470.bmp,4622.bmp,2900.2.bmp,1463.bmp,8501.bmp,no,no,no,no,yes,no,no,no,3735646,3737683
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,17,ribual,positive,NA,neither,none_correct,8496.bmp,8420.bmp,5830.bmp,2080.bmp,5460.bmp,7230.bmp,no,no,no,no,no,no,no,yes,3738707,3745607
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,18,symoan,negative,90_10,paired_cs,2276.bmp,2141.bmp,9265.bmp,9007.bmp,6530.bmp,2276.bmp,9006.bmp,no,no,no,no,yes,no,no,no,3746632,3751622
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,19,orikle,negative,50_60,paired_cs,6242.bmp,9630.bmp,9830.bmp,6570.1.bmp,9560.bmp,6242.bmp,8485.bmp,no,no,no,no,yes,no,no,no,3752646,3756308
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,20,punnot,positive,30_40,distractor,8496.bmp,8496.bmp,8190.bmp,2070.bmp,2160.bmp,2091.bmp,7470.bmp,no,no,no,no,no,no,yes,no,3757332,3762412
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,21,oacart,positive,30_40,paired_cs,1650.bmp,1650.bmp,2150.bmp,8470.bmp,2058.bmp,1463.bmp,5831.bmp,no,no,no,no,no,no,no,yes,3763436,3767695
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,22,fasyia,negative,90_10,distractor,2053.bmp,9007.bmp,9041.bmp,9430.bmp,2053.bmp,2141.bmp,9220.bmp,no,no,no,no,no,no,no,yes,3768719,3772286
