subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,0,prien,NA,NA,neither,no,no,no,yes,3350531,3358897
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,1,purdag,positive,70_80,paired_cs,no,yes,no,no,3359916,3361635
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,2,evone,both,50_60,distractor,no,no,yes,no,3362669,3365571
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,3,makan,NA,NA,neither,no,no,yes,no,3366590,3369277
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,4,punnot,both,30_40,distractor,no,yes,no,no,3370296,3372120
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,5,altine,negative,30_40,paired_cs,no,no,no,yes,3373140,3376042
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,6,oureen,NA,NA,neither,no,no,yes,no,3377061,3382018
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,7,vegom,NA,NA,neither,no,no,yes,no,3383037,3385073
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,8,yahio,both,90_10,distractor,no,no,yes,no,3386092,3387924
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,9,roosle,negative,30_40,paired_cs,yes,no,no,no,3388943,3393766
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,10,jolver,both,90_10,distractor,no,no,yes,no,3394785,3396185
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,11,naptor,positive,30_40,paired_cs,no,yes,no,no,3397204,3399479
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,12,chnap,NA,NA,neither,no,no,yes,no,3400498,3402223
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,13,hiatts,both,50_60,distractor,no,no,no,yes,3403242,3405178
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,14,lescry,positive,30_40,paired_cs,no,no,no,yes,3406197,3408139
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,15,lobee,NA,NA,neither,no,no,yes,no,3409158,3412281
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,16,tafta,both,70_80,distractor,no,no,yes,no,3413300,3414372
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,17,voual,positive,50_60,paired_cs,no,no,yes,no,3415392,3417542
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,18,piend,both,30_40,distractor,no,no,yes,no,3418561,3420399
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,19,trelle,both,30_40,distractor,no,no,no,yes,3421419,3423249
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,20,seloom,both,70_80,distractor,no,no,no,yes,3424268,3425347
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,21,haraks,both,70_80,distractor,no,no,no,yes,3426366,3428195
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,22,eyalt,negative,50_60,paired_cs,no,no,yes,no,3429214,3432230
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,23,symoan,negative,90_10,paired_cs,no,yes,no,no,3433250,3436908
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,24,fasyia,both,90_10,distractor,no,no,yes,no,3437927,3439970
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,25,dowsal,negative,50_60,paired_cs,no,no,yes,no,3440989,3443134
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,26,itafy,NA,NA,neither,no,no,yes,no,3444153,3446628
14,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,27,itplic,negative,70_80,paired_cs,no,yes,no,no,3447648,3449263
