subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank,pre_post
104,EC_only,inclusion,EC_only,inclusion,0,zillie,positive,30_40,paired_cs,13,1717014,1719533,post
104,EC_only,inclusion,EC_only,inclusion,1,guote,positive,50_60,paired_cs,5,1720552,1723119,post
104,EC_only,inclusion,EC_only,inclusion,2,chnap,NA,NA,neither,7,1724183,1726156,post
104,EC_only,inclusion,EC_only,inclusion,3,minair,NA,NA,neither,8,1727175,1729029,post
104,EC_only,inclusion,EC_only,inclusion,4,unuoll,positive,90_10,paired_cs,11,1730048,1732446,post
104,EC_only,inclusion,EC_only,inclusion,5,tafta,negative,30_40,paired_cs,10,1733466,1734959,post
104,EC_only,inclusion,EC_only,inclusion,6,palpid,NA,NA,neither,7,1735978,1737939,post
104,EC_only,inclusion,EC_only,inclusion,7,roosle,NA,NA,neither,5,1738958,1740686,post
104,EC_only,inclusion,EC_only,inclusion,8,oureen,NA,NA,neither,4,1741705,1743553,post
104,EC_only,inclusion,EC_only,inclusion,9,fangus,NA,NA,neither,5,1744572,1745953,post
104,EC_only,inclusion,EC_only,inclusion,10,peush,NA,NA,neither,8,1746972,1748465,post
104,EC_only,inclusion,EC_only,inclusion,11,haraks,negative,50_60,paired_cs,12,1749484,1751214,post
104,EC_only,inclusion,EC_only,inclusion,12,teutos,NA,NA,neither,10,1752233,1753961,post
104,EC_only,inclusion,EC_only,inclusion,13,strank,negative,90_10,paired_cs,2,1754980,1756595,post
104,EC_only,inclusion,EC_only,inclusion,14,punnot,positive,70_80,paired_cs,7,1757615,1759111,post
104,EC_only,inclusion,EC_only,inclusion,15,treati,NA,NA,neither,8,1760130,1761856,post
104,EC_only,inclusion,EC_only,inclusion,16,boity,NA,NA,neither,12,1762876,1764481,post
104,EC_only,inclusion,EC_only,inclusion,17,casteg,NA,NA,neither,11,1765500,1766654,post
104,EC_only,inclusion,EC_only,inclusion,18,altine,NA,NA,neither,9,1767673,1769056,post
104,EC_only,inclusion,EC_only,inclusion,19,purdag,positive,30_40,paired_cs,6,1770075,1771628,post
104,EC_only,inclusion,EC_only,inclusion,20,clerd,positive,90_10,paired_cs,7,1772648,1774373,post
104,EC_only,inclusion,EC_only,inclusion,21,donrey,NA,NA,neither,9,1775392,1776885,post
104,EC_only,inclusion,EC_only,inclusion,22,babit,NA,NA,neither,14,1777904,1779766,post
104,EC_only,inclusion,EC_only,inclusion,23,oltar,negative,70_80,paired_cs,11,1780785,1782628,post
104,EC_only,inclusion,EC_only,inclusion,24,coline,NA,NA,neither,6,1783647,1785372,post
104,EC_only,inclusion,EC_only,inclusion,25,ordit,NA,NA,neither,8,1786393,1789535,post
104,EC_only,inclusion,EC_only,inclusion,26,ceayon,NA,NA,neither,6,1790554,1792746,post
104,EC_only,inclusion,EC_only,inclusion,27,oacart,NA,NA,neither,3,1793765,1795608,post
104,EC_only,inclusion,EC_only,inclusion,28,rutort,NA,NA,neither,4,1796627,1798118,post
104,EC_only,inclusion,EC_only,inclusion,29,makan,NA,NA,neither,3,1799137,1800287,post
104,EC_only,inclusion,EC_only,inclusion,30,coneoy,positive,50_60,paired_cs,7,1801306,1802682,post
104,EC_only,inclusion,EC_only,inclusion,31,coskie,negative,70_80,paired_cs,6,1803701,1804964,post
104,EC_only,inclusion,EC_only,inclusion,32,madjas,NA,NA,neither,5,1805986,1809656,post
104,EC_only,inclusion,EC_only,inclusion,33,vegom,negative,30_40,paired_cs,15,1810675,1813559,post
104,EC_only,inclusion,EC_only,inclusion,34,jolver,positive,90_10,paired_cs,17,1814578,1816654,post
104,EC_only,inclusion,EC_only,inclusion,35,fasyia,NA,NA,neither,6,1817673,1819515,post
104,EC_only,inclusion,EC_only,inclusion,36,seork,NA,NA,neither,7,1820535,1822144,post
104,EC_only,inclusion,EC_only,inclusion,37,itplic,NA,NA,neither,4,1823164,1825002,post
104,EC_only,inclusion,EC_only,inclusion,38,dowsal,negative,70_80,paired_cs,3,1826022,1831436,post
104,EC_only,inclusion,EC_only,inclusion,39,naptor,positive,30_40,paired_cs,16,1832455,1834424,post
104,EC_only,inclusion,EC_only,inclusion,40,yahio,negative,30_40,paired_cs,6,1835444,1837285,post
104,EC_only,inclusion,EC_only,inclusion,41,obtfin,NA,NA,neither,7,1838304,1840144,post
104,EC_only,inclusion,EC_only,inclusion,42,tavoo,NA,NA,neither,15,1841163,1842771,post
104,EC_only,inclusion,EC_only,inclusion,43,clish,negative,70_80,paired_cs,6,1843791,1845402,post
104,EC_only,inclusion,EC_only,inclusion,44,evone,NA,NA,neither,4,1846421,1848144,post
104,EC_only,inclusion,EC_only,inclusion,45,sepah,negative,90_10,paired_cs,2,1849163,1851459,post
104,EC_only,inclusion,EC_only,inclusion,46,parlic,positive,70_80,paired_cs,18,1852478,1854444,post
104,EC_only,inclusion,EC_only,inclusion,47,prien,NA,NA,neither,5,1855474,1857098,post
104,EC_only,inclusion,EC_only,inclusion,48,styla,NA,NA,neither,7,1858117,1859846,post
104,EC_only,inclusion,EC_only,inclusion,49,cocox,negative,90_10,paired_cs,3,1860865,1863397,post
104,EC_only,inclusion,EC_only,inclusion,50,symoan,negative,30_40,paired_cs,5,1864416,1868690,post
104,EC_only,inclusion,EC_only,inclusion,51,yeomun,positive,50_60,paired_cs,4,1869709,1871216,post
104,EC_only,inclusion,EC_only,inclusion,52,eyalt,NA,NA,neither,3,1872235,1873499,post
104,EC_only,inclusion,EC_only,inclusion,53,poieen,NA,NA,neither,1,1874518,1876819,post
104,EC_only,inclusion,EC_only,inclusion,54,fusia,negative,90_10,paired_cs,5,1877838,1879228,post
104,EC_only,inclusion,EC_only,inclusion,55,beakem,NA,NA,neither,7,1880248,1882217,post
104,EC_only,inclusion,EC_only,inclusion,56,piend,NA,NA,neither,6,1883239,1884968,post
104,EC_only,inclusion,EC_only,inclusion,57,craeky,positive,70_80,paired_cs,4,1885987,1888065,post
104,EC_only,inclusion,EC_only,inclusion,58,hicron,negative,50_60,paired_cs,8,1889084,1890703,post
104,EC_only,inclusion,EC_only,inclusion,59,gypass,NA,NA,neither,4,1891722,1893451,post
104,EC_only,inclusion,EC_only,inclusion,60,gigoro,positive,70_80,paired_cs,15,1894470,1896314,post
104,EC_only,inclusion,EC_only,inclusion,61,cenbre,NA,NA,neither,6,1897333,1899071,post
104,EC_only,inclusion,EC_only,inclusion,62,fexony,NA,NA,neither,4,1900090,1901705,post
104,EC_only,inclusion,EC_only,inclusion,63,jinkup,positive,90_10,paired_cs,18,1902724,1905151,post
104,EC_only,inclusion,EC_only,inclusion,64,obeac,NA,NA,neither,6,1906170,1907553,post
104,EC_only,inclusion,EC_only,inclusion,65,lobee,NA,NA,neither,7,1908572,1910183,post
104,EC_only,inclusion,EC_only,inclusion,66,ankoe,NA,NA,neither,12,1911202,1913277,post
104,EC_only,inclusion,EC_only,inclusion,67,twavel,positive,50_60,paired_cs,14,1914296,1916598,post
104,EC_only,inclusion,EC_only,inclusion,68,yained,positive,30_40,paired_cs,13,1917617,1918999,post
104,EC_only,inclusion,EC_only,inclusion,69,seloom,negative,50_60,paired_cs,5,1920019,1921288,post
104,EC_only,inclusion,EC_only,inclusion,70,ribual,NA,NA,neither,7,1922308,1923924,post
104,EC_only,inclusion,EC_only,inclusion,71,avouco,negative,50_60,paired_cs,8,1924943,1926670,post
