subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
63,EC_subj_only,exclusion,0,subjective,cs3,1,first,30_40,no,yes,positive,8330.bmp,parlic,maske_12.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,592195,593098,593201,593234,593287,595707,606219,NA,610344
63,EC_subj_only,exclusion,1,subjective,cs25,1,first,70_80,no,yes,positive,4606.bmp,zillie,maske_7.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,610510,611413,611516,611599,611652,614022,615997,NA,619441
63,EC_subj_only,exclusion,2,subjective,cs2,1,first,30_40,yes,yes,negative,3160.bmp,NA,maske_4.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,619579,620482,620585,620628,620681,623091,624744,NA,626580
63,EC_subj_only,exclusion,3,subjective,cs27,1,first,90_10,no,no,positive,2209.bmp,teutos,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,626759,627662,627765,627858,627911,630271,NA,NA,631294
63,EC_subj_only,exclusion,4,subjective,cs16,1,first,50_60,no,yes,negative,6831.bmp,twavel,maske_4.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,631449,632352,632455,632508,632562,634962,642346,NA,648081
63,EC_subj_only,exclusion,5,subjective,cs6,1,first,30_40,no,yes,negative,9050.bmp,jolver,maske_8.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,648231,649134,649237,649270,649323,651743,653393,NA,655465
63,EC_subj_only,exclusion,6,subjective,cs10,1,first,30_40,no,yes,negative,9007.bmp,teior,maske_6.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,655610,656514,656618,656661,656714,659124,660378,NA,664738
63,EC_subj_only,exclusion,7,subjective,cs23,1,first,70_80,no,yes,positive,2208.bmp,orikle,maske_12.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,664908,665812,665915,665988,666041,668421,670548,NA,673534
63,EC_subj_only,exclusion,8,subjective,cs30,1,first,90_10,no,no,negative,6311.bmp,babit,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,673706,674610,674713,674816,674869,677219,NA,NA,679827
63,EC_subj_only,exclusion,9,subjective,cs20,1,first,70_80,no,yes,negative,9830.bmp,ankoe,maske_10.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,679996,680899,681002,681075,681128,683508,686186,NA,691008
