subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,0,tafta,negative,50_60,paired_cs,1,1,yes,no,3258277,3270486
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,1,beakem,negative,90_10,paired_cs,1,1,no,yes,3271515,3280649
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,2,orikle,negative,50_60,paired_cs,1,1,yes,no,3281678,3286783
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,3,spanal,both,30_40,distractor,1,1,yes,no,3287811,3294061
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,4,fasyia,NA,NA,neither,1,1,no,yes,3295090,3298661
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,5,strank,NA,NA,neither,1,1,yes,no,3299690,3315241
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,6,babit,NA,NA,neither,1,1,yes,no,3316269,3318054
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,7,tavoo,NA,NA,neither,1,1,no,yes,3319083,3321371
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,8,parwax,NA,NA,neither,1,1,yes,no,3322403,3323934
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,9,prien,positive,70_80,paired_cs,1,1,yes,no,3324962,3332591
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,10,vegom,both,30_40,distractor,1,1,yes,no,3333619,3337575
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,11,roosle,positive,30_40,paired_cs,1,1,yes,no,3338603,3340899
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,12,parlic,NA,NA,neither,1,1,yes,no,3341927,3349695
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,13,pubio,NA,NA,neither,1,1,no,yes,3350723,3353156
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,14,lescry,both,90_10,distractor,1,1,no,yes,3354184,3361434
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,15,ordit,NA,NA,neither,1,1,yes,no,3362466,3364249
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,16,ribual,negative,30_40,paired_cs,1,1,no,yes,3365277,3374337
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,17,jolver,both,50_60,distractor,1,1,no,yes,3375366,3378298
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,18,seork,NA,NA,neither,1,1,yes,no,3379326,3382642
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,19,makan,NA,NA,neither,1,1,yes,no,3383671,3385459
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,20,avouco,NA,NA,neither,1,1,no,yes,3386487,3388280
66,EC_subj_obj_uncorr,exclusion,EC_subj_obj_uncorr,exclusion,21,treati,NA,NA,neither,1,1,no,yes,3389308,3391863
