subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
99,EC_subj_only,inclusion,0,subjective,cs7,1,first,30_40,no,yes,positive,2150.bmp,sepah,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,641489,642392,642495,642528,642581,645001,650583,NA,652643
99,EC_subj_only,inclusion,1,subjective,cs1,1,first,30_40,yes,yes,positive,2057.bmp,NA,maske_9.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,652768,653671,653774,653807,653860,656280,658707,NA,660545
99,EC_subj_only,inclusion,2,subjective,cs27,1,first,90_10,no,no,positive,8080.bmp,peush,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,660710,661613,661716,661809,661862,664222,NA,NA,666893
99,EC_subj_only,inclusion,3,subjective,cs32,1,first,90_10,no,no,negative,9630.bmp,donrey,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,667058,667961,668064,668167,668220,670570,NA,NA,677085
99,EC_subj_only,inclusion,4,subjective,cs14,1,first,50_60,no,yes,negative,2141.bmp,appobe,maske_11.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,677234,678137,678240,678293,678346,680746,682946,NA,686167
99,EC_subj_only,inclusion,5,subjective,cs29,1,first,90_10,no,no,positive,2080.bmp,clerd,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,686334,687237,687340,687443,687496,689846,NA,NA,691426
99,EC_subj_only,inclusion,6,subjective,cs9,1,first,30_40,no,yes,positive,5994.bmp,roosle,maske_12.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,691561,692464,692567,692600,692653,695073,697757,NA,717022
99,EC_subj_only,inclusion,7,subjective,cs26,1,first,70_80,no,yes,negative,9430.bmp,beakem,maske_5.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,717213,718117,718221,718304,718357,720727,721985,NA,726809
99,EC_subj_only,inclusion,8,subjective,cs6,1,first,30_40,no,yes,negative,3160.bmp,styla,maske_5.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,726944,727847,727950,727993,728046,730456,731717,NA,733558
99,EC_subj_only,inclusion,9,subjective,cs16,1,first,50_60,no,yes,negative,2375.1.bmp,strank,maske_12.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,733714,734617,734720,734783,734836,737226,738486,NA,740555
99,EC_subj_only,inclusion,10,subjective,cs13,1,first,50_60,no,yes,positive,4606.bmp,purdag,maske_9.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,740700,741604,741707,741770,741823,744213,745783,NA,748552
99,EC_subj_only,inclusion,11,subjective,cs10,1,first,30_40,no,yes,negative,6020.bmp,gigoro,maske_6.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,748687,749590,749693,749726,749779,752199,753463,NA,758043
99,EC_subj_only,inclusion,12,subjective,cs8,1,first,30_40,no,yes,negative,2750.bmp,fangus,maske_4.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,758179,759082,759185,759218,759271,761691,764363,NA,766429
99,EC_subj_only,inclusion,13,subjective,cs3,1,first,30_40,no,yes,positive,1650.bmp,makan,maske_12.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,766565,767468,767571,767604,767657,770077,771580,NA,773193
99,EC_subj_only,inclusion,14,subjective,cs15,1,first,50_60,no,yes,positive,8170.bmp,icecip,maske_2.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,773339,774242,774345,774398,774451,776851,778347,NA,779961
99,EC_subj_only,inclusion,15,subjective,cs20,1,first,70_80,no,yes,negative,9330.bmp,cenbre,maske_11.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,780118,781021,781124,781197,781250,783630,784503,NA,787268
99,EC_subj_only,inclusion,16,subjective,cs11,1,first,50_60,no,yes,positive,8540.bmp,parlic,maske_12.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,787414,788317,788420,788483,788536,790926,792658,NA,794267
99,EC_subj_only,inclusion,17,subjective,cs30,1,first,90_10,no,no,negative,6570.1.bmp,seloom,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,794433,795336,795439,795542,795595,797945,NA,NA,800711
99,EC_subj_only,inclusion,18,subjective,cs21,1,first,70_80,no,yes,positive,2040.bmp,itplic,maske_1.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,800867,801771,801874,801947,802000,804380,808096,NA,810624
99,EC_subj_only,inclusion,19,subjective,cs28,1,first,90_10,no,no,negative,9520.bmp,treati,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,810789,811692,811795,811898,811951,814301,NA,NA,816119
99,EC_subj_only,inclusion,20,subjective,cs19,1,first,70_80,no,yes,positive,5629.bmp,tafta,maske_6.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,816275,817179,817282,817355,817408,819788,822695,NA,826834
99,EC_subj_only,inclusion,21,subjective,cs22,1,first,70_80,no,yes,negative,2900.bmp,cocox,maske_12.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,826991,827894,827997,828070,828123,830503,831609,NA,834610
99,EC_subj_only,inclusion,22,subjective,cs31,1,first,90_10,no,no,positive,8190.bmp,voual,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,834773,835677,835780,835873,835926,838286,NA,NA,839633
99,EC_subj_only,inclusion,23,subjective,cs17,1,first,50_60,no,yes,positive,2900.2.bmp,jolver,maske_3.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,839779,840682,840786,840849,840902,843292,845422,NA,847951
99,EC_subj_only,inclusion,24,subjective,cs25,1,first,70_80,no,yes,positive,2091.bmp,funery,maske_5.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,848109,849012,849115,849188,849241,851621,853200,NA,856197
99,EC_subj_only,inclusion,25,subjective,cs24,1,first,70_80,no,yes,negative,6838.bmp,pevoke,maske_9.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,856353,857257,857360,857433,857486,859866,861527,NA,864074
99,EC_subj_only,inclusion,26,subjective,cs4,1,first,30_40,no,yes,negative,9400.bmp,sarary,maske_8.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,864210,865113,865216,865259,865312,867722,869534,NA,872567
99,EC_subj_only,inclusion,27,subjective,cs12,1,first,50_60,no,yes,negative,2053.bmp,fexony,maske_2.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA,872736,873639,873742,873805,873858,876248,878223,NA,879839
99,EC_subj_only,inclusion,28,subjective,cs2,1,first,30_40,yes,yes,negative,6555.bmp,NA,maske_9.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,879964,880867,880970,881013,881066,883476,884652,NA,886037
99,EC_subj_only,inclusion,29,subjective,cs23,1,first,70_80,no,yes,positive,5910.bmp,fasyia,maske_4.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,886194,887097,887200,887283,887336,889706,891292,NA,893369
99,EC_subj_only,inclusion,30,subjective,cs5,1,first,30_40,no,yes,positive,2160.bmp,rutort,maske_1.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,893504,894407,894510,894543,894596,897016,897726,NA,898879
99,EC_subj_only,inclusion,31,subjective,cs34,1,first,90_10,no,no,negative,9342.bmp,teutos,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,899044,899947,900050,900143,900196,902556,NA,NA,905947
99,EC_subj_only,inclusion,32,subjective,cs33,1,first,90_10,no,no,positive,2550.bmp,jinkup,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,906113,907016,907119,907212,907265,909625,NA,NA,910333
99,EC_subj_only,inclusion,33,subjective,cs18,1,first,50_60,no,yes,negative,7380.bmp,eyalt,maske_2.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA,910479,911382,911485,911538,911591,913991,915559,NA,917402
