subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,0,altine,positive,90_10,paired_cs,7502.bmp,2209.bmp,8080.bmp,7502.bmp,1650.bmp,2071.bmp,7350.bmp,no,no,yes,no,no,no,no,no,3651178,3655251
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,1,purdag,positive,30_40,distractor,5830.bmp,5830.bmp,1463.bmp,7502.bmp,1650.bmp,2080.bmp,1999.bmp,no,no,no,no,no,no,no,yes,3656276,3660031
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,2,oureen,negative,50_60,paired_cs,6311.bmp,9007.bmp,9432.bmp,6570.1.bmp,9050.bmp,2141.bmp,6311.bmp,no,no,no,no,no,no,no,yes,3661056,3665668
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,3,eyalt,negative,90_10,paired_cs,9400.bmp,9182.bmp,9330.bmp,2900.bmp,6311.bmp,8485.bmp,9400.bmp,no,yes,no,no,no,no,no,no,3666692,3669401
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,4,fangus,positive,50_60,paired_cs,2071.bmp,2550.bmp,8170.bmp,7470.bmp,2057.bmp,2071.bmp,1440.bmp,yes,no,no,no,no,no,no,no,3670426,3673342
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,5,itafy,negative,30_40,distractor,2053.bmp,6555.bmp,2053.bmp,6020.bmp,3550.bmp,2375.1.bmp,9404.bmp,no,no,no,no,no,no,no,yes,3674366,3677699
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,6,teior,positive,50_60,paired_cs,5910.bmp,4220.bmp,5629.bmp,8496.bmp,5910.bmp,8170.bmp,7330.bmp,no,no,no,no,no,no,no,yes,3678724,3681233
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,7,styla,negative,NA,neither,none_correct,9520.bmp,6530.bmp,9006.bmp,3220.bmp,9435.bmp,9432.bmp,no,no,no,no,no,no,no,yes,3682257,3685589
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,8,coneoy,positive,70_80,paired_cs,2209.bmp,2209.bmp,8370.bmp,2070.bmp,8190.bmp,5460.bmp,8420.bmp,yes,no,no,no,no,no,no,no,3686618,3689016
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,9,hesire,positive,30_40,distractor,8200.bmp,1650.bmp,5594.bmp,5629.bmp,8200.bmp,2160.bmp,8170.bmp,no,no,no,yes,no,no,no,no,3690040,3693178
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,10,yeomun,positive,50_60,paired_cs,2550.bmp,5830.bmp,5460.bmp,2550.bmp,1999.bmp,8496.bmp,5594.bmp,yes,no,no,no,no,no,no,no,3694203,3697964
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,11,fexony,positive,NA,neither,none_correct,8501.bmp,2058.bmp,7580.bmp,7230.bmp,8370.bmp,1440.bmp,no,no,no,no,no,no,no,yes,3698988,3701604
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,12,twavel,negative,50_60,paired_cs,2276.bmp,6242.bmp,9520.bmp,9342.bmp,7380.bmp,2053.bmp,2276.bmp,no,yes,no,no,no,no,no,no,3702632,3710449
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,13,punnot,positive,NA,neither,none_correct,5831.bmp,8200.bmp,5460.bmp,4622.bmp,8330.bmp,2058.bmp,no,no,no,no,no,no,no,yes,3711474,3720023
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,14,sepah,negative,NA,neither,none_correct,9432.bmp,1525.bmp,2276.bmp,3160.bmp,9265.bmp,9330.bmp,no,no,no,no,no,no,no,yes,3721047,3724293
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,15,obeac,negative,70_80,paired_cs,9920.bmp,9421.bmp,6838.bmp,6530.bmp,9220.bmp,9430.bmp,9920.bmp,no,no,no,no,no,no,no,yes,3725317,3728874
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,16,rutort,positive,90_10,distractor,8370.bmp,8080.bmp,2150.bmp,7350.bmp,8370.bmp,8470.bmp,2311.bmp,no,no,no,no,no,no,no,yes,3729902,3734077
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,17,haraks,negative,30_40,paired_cs,3220.bmp,9404.bmp,3220.bmp,9561.bmp,9340.bmp,2900.bmp,6838.bmp,no,no,no,no,no,no,no,yes,3735101,3742201
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,18,boity,negative,90_10,paired_cs,2710.bmp,9920.bmp,9006.bmp,2276.bmp,2710.bmp,9520.bmp,9041.bmp,no,no,no,yes,no,no,no,no,3743225,3746047
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,19,evone,positive,NA,neither,none_correct,8170.bmp,2208.bmp,2040.bmp,5994.bmp,7230.bmp,5594.bmp,no,no,no,no,no,yes,no,no,3747072,3751348
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,20,lobee,positive,50_60,distractor,2311.bmp,8501.bmp,2080.bmp,2311.bmp,7470.bmp,7502.bmp,2091.bmp,no,no,no,no,no,no,no,yes,3752377,3759780
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,21,avouco,negative,30_40,paired_cs,9331.bmp,3220.bmp,9180.bmp,9331.bmp,6838.bmp,9265.bmp,2276.bmp,no,no,no,no,no,no,no,yes,3760805,3767688
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,22,strank,negative,NA,neither,none_correct,9920.bmp,2710.bmp,9630.bmp,9000.bmp,8485.bmp,9560.bmp,no,no,no,yes,no,no,no,no,3768713,3771850
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,23,jolver,positive,NA,neither,none_correct,1710.bmp,8420.bmp,8540.bmp,2150.bmp,4220.bmp,1463.bmp,no,no,no,no,no,no,no,yes,3772875,3775067
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,24,coskie,positive,90_10,paired_cs,2070.bmp,1463.bmp,1710.bmp,2160.bmp,2208.bmp,2070.bmp,2791.bmp,no,no,no,no,no,yes,no,no,3776096,3783177
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,25,parlic,positive,NA,neither,none_correct,8496.bmp,8170.bmp,2550.bmp,2080.bmp,2050.bmp,5629.bmp,no,no,no,no,no,no,no,yes,3784202,3787962
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,26,appobe,negative,90_10,distractor,6570.1.bmp,9331.bmp,6570.1.bmp,9830.bmp,8485.bmp,6555.bmp,3300.bmp,no,no,no,no,no,no,no,yes,3788986,3791280
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,27,casteg,negative,90_10,distractor,9430.bmp,9220.bmp,7380.bmp,2375.1.bmp,9430.bmp,9180.bmp,9342.bmp,no,yes,no,no,no,no,no,no,3792304,3794496
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,28,poieen,positive,NA,neither,none_correct,2900.2.bmp,8470.bmp,8190.bmp,8200.bmp,1710.bmp,7580.bmp,no,no,no,no,no,no,no,yes,3795538,3799405
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,29,parwax,positive,70_80,paired_cs,8496.bmp,2311.bmp,8496.bmp,7230.bmp,5994.bmp,2080.bmp,2057.bmp,no,no,no,no,no,no,no,yes,3800429,3802616
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,30,obtfin,negative,NA,neither,none_correct,3550.bmp,6530.bmp,2900.bmp,6311.bmp,9330.bmp,9041.bmp,no,no,no,no,no,no,no,yes,3803640,3806877
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,31,tavoo,negative,70_80,paired_cs,9340.bmp,6311.bmp,9340.bmp,2750.bmp,6570.1.bmp,9830.bmp,2053.bmp,no,yes,no,no,no,no,no,no,3807901,3811755
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,32,funery,negative,70_80,distractor,3300.bmp,3300.bmp,9561.bmp,2141.bmp,9006.bmp,9007.bmp,9050.bmp,no,no,no,no,no,no,no,yes,3812780,3814879
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,33,tafta,negative,NA,neither,none_correct,9560.bmp,9041.bmp,9561.bmp,9400.bmp,2750.bmp,2053.bmp,no,no,no,no,no,no,no,yes,3815904,3817777
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,34,fasyia,positive,50_60,distractor,8420.bmp,8420.bmp,5830.bmp,8501.bmp,7580.bmp,5831.bmp,2900.2.bmp,no,yes,no,no,no,no,no,no,3818802,3822547
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,35,oltar,positive,NA,neither,none_correct,2791.bmp,8470.bmp,7470.bmp,1999.bmp,7330.bmp,2208.bmp,no,no,no,no,no,no,no,yes,3823572,3828160
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,36,guote,positive,90_10,distractor,5594.bmp,2050.bmp,2058.bmp,8420.bmp,8470.bmp,5594.bmp,4606.bmp,no,no,no,no,no,no,no,yes,3829185,3832114
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,37,bokine,negative,NA,neither,none_correct,2750.bmp,9180.bmp,3300.bmp,6570.1.bmp,9102.bmp,9560.bmp,no,no,no,no,no,no,no,yes,3833138,3835220
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,38,minair,negative,90_10,paired_cs,6020.bmp,9340.bmp,9331.bmp,9180.bmp,6020.bmp,9000.bmp,9007.bmp,no,no,no,yes,no,no,no,no,3836245,3838547
113,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,39,hiatts,positive,NA,neither,none_correct,5910.bmp,8540.bmp,2050.bmp,8370.bmp,8330.bmp,2040.bmp,no,no,no,no,no,no,no,yes,3839571,3842814
