subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_neither,vm_dk,time_vm_form,time_vm_blank
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,0,palpid,NA,NA,neither,no,no,no,yes,3352436,3359734
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,1,cocox,NA,NA,neither,no,no,no,yes,3360754,3365181
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,2,fangus,negative,90_10,paired_cs,no,yes,no,no,3366203,3368863
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,3,rutort,NA,NA,neither,no,no,no,yes,3369884,3373657
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,4,fexony,positive,70_80,paired_cs,no,no,no,yes,3374676,3376562
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,5,obeac,negative,90_10,paired_cs,no,no,no,yes,3377581,3380905
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,6,eyalt,positive,70_80,paired_cs,no,no,no,yes,3381928,3388223
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,7,clish,positive,70_80,paired_cs,yes,no,no,no,3389242,3392468
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,8,fusia,negative,70_80,distractor,no,no,yes,no,3393487,3396046
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,9,punnot,NA,NA,neither,no,no,no,yes,3397065,3399618
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,10,gigoro,positive,90_10,distractor,no,no,yes,no,3400637,3402309
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,11,ceayon,positive,30_40,paired_cs,yes,no,no,no,3403328,3405878
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,12,coneoy,NA,NA,neither,no,no,no,yes,3406897,3409016
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,13,ankoe,negative,50_60,paired_cs,no,no,no,yes,3410036,3413259
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,14,gypass,NA,NA,neither,no,no,no,yes,3414278,3416523
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,15,pevoke,positive,50_60,distractor,no,yes,no,no,3417542,3421544
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,16,casteg,negative,90_10,paired_cs,no,no,yes,no,3422564,3425676
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,17,funery,negative,90_10,distractor,no,no,yes,no,3426695,3428349
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,18,hesire,NA,NA,neither,no,no,no,yes,3429368,3431368
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,19,dowsal,NA,NA,neither,no,no,no,yes,3432387,3434604
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,20,itafy,positive,30_40,distractor,yes,no,no,no,3435624,3437509
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,21,pubio,positive,70_80,paired_cs,yes,no,no,no,3438528,3439852
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,22,ordit,positive,30_40,paired_cs,no,yes,no,no,3440872,3442653
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,23,unuoll,negative,50_60,distractor,no,no,yes,no,3443672,3445893
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,24,babit,positive,70_80,distractor,no,no,yes,no,3446912,3448235
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,25,styla,negative,30_40,distractor,no,no,yes,no,3449254,3452452
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,26,evone,NA,NA,neither,no,no,no,yes,3453471,3456459
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,27,prien,NA,NA,neither,yes,no,no,no,3457478,3459805
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,28,zillie,NA,NA,neither,no,no,yes,no,3460824,3462268
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,29,voual,negative,30_40,paired_cs,no,no,no,yes,3463287,3464726
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,30,fasyia,NA,NA,neither,no,no,yes,no,3465745,3467747
96,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,31,makan,negative,50_60,paired_cs,no,yes,no,no,3468766,3471322
