subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
23,EC_subj_only,exclusion,0,subjective,cs16,1,first,50_60,no,yes,negative,7380.bmp,piend,maske_6.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,384732,385636,385739,385802,385855,388245,392467,NA,395385
23,EC_subj_only,exclusion,1,subjective,cs29,1,first,90_10,no,no,positive,2550.bmp,oltar,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,395548,396451,396554,396657,396710,399060,NA,NA,401213
23,EC_subj_only,exclusion,2,subjective,cs14,1,first,50_60,no,yes,negative,9041.bmp,donrey,maske_1.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,401357,402261,402364,402427,402480,404870,409957,NA,411749
23,EC_subj_only,exclusion,3,subjective,cs31,1,first,90_10,no,no,positive,7350.bmp,fangus,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,411913,412816,412919,413012,413065,415425,NA,NA,416733
23,EC_subj_only,exclusion,4,subjective,cs5,1,first,30_40,no,yes,positive,1463.bmp,parlic,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,416867,417771,417874,417907,417960,420380,422306,NA,424105
23,EC_subj_only,exclusion,5,subjective,cs20,1,first,70_80,no,yes,negative,9050.bmp,yahio,maske_5.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,424261,425164,425267,425350,425403,427773,429161,NA,432775
23,EC_subj_only,exclusion,6,subjective,cs24,1,first,70_80,no,yes,negative,9340.bmp,clerd,maske_9.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,432930,433833,433936,434009,434062,436442,437140,NA,439617
23,EC_subj_only,exclusion,7,subjective,cs15,1,first,50_60,no,yes,positive,5594.bmp,pubio,maske_4.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,439761,440665,440768,440831,440884,443274,445350,NA,448264
23,EC_subj_only,exclusion,8,subjective,cs10,1,first,30_40,no,yes,negative,9342.bmp,cocox,maske_6.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,448398,449302,449405,449448,449501,451911,452532,NA,454104
23,EC_subj_only,exclusion,9,subjective,cs12,1,first,50_60,no,yes,negative,8485.bmp,dowsal,maske_11.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,454248,455152,455255,455308,455361,457761,458764,NA,460566
23,EC_subj_only,exclusion,10,subjective,cs32,1,first,90_10,no,no,negative,3300.bmp,unuoll,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,460728,461631,461734,461837,461890,464240,NA,NA,465171
23,EC_subj_only,exclusion,11,subjective,cs2,1,first,30_40,yes,yes,negative,2750.bmp,NA,maske_5.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,465295,466199,466302,466345,466398,468808,469960,NA,474237
23,EC_subj_only,exclusion,12,subjective,cs21,1,first,70_80,no,yes,positive,4622.bmp,yained,maske_9.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA,474392,475295,475398,475471,475524,477904,478832,NA,485136
23,EC_subj_only,exclusion,13,subjective,cs22,1,first,70_80,no,yes,negative,6530.bmp,gigoro,maske_9.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,485291,486195,486298,486381,486434,488804,490883,NA,492681
23,EC_subj_only,exclusion,14,subjective,cs26,1,first,70_80,no,yes,negative,9182.bmp,hiatts,maske_10.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA,492836,493740,493843,493916,493969,496349,497201,NA,499441
23,EC_subj_only,exclusion,15,subjective,cs18,1,first,50_60,no,yes,negative,9220.bmp,poieen,maske_8.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,499585,500488,500591,500654,500707,503097,505178,NA,508327
23,EC_subj_only,exclusion,16,subjective,cs3,1,first,30_40,no,yes,positive,8080.bmp,purdag,maske_11.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,508461,509365,509468,509511,509564,511974,513747,NA,515541
23,EC_subj_only,exclusion,17,subjective,cs9,1,first,30_40,no,yes,positive,8200.bmp,jinkup,maske_8.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,515675,516579,516682,516725,516778,519188,520268,NA,521847
23,EC_subj_only,exclusion,18,subjective,cs13,1,first,50_60,no,yes,positive,2150.bmp,seloom,maske_9.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,521991,522895,522998,523061,523114,525504,526281,NA,530764
23,EC_subj_only,exclusion,19,subjective,cs11,1,first,50_60,no,yes,positive,2160.bmp,lobee,maske_10.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,530908,531812,531915,531978,532031,534421,535736,NA,539572
23,EC_subj_only,exclusion,20,subjective,cs1,1,first,30_40,yes,yes,positive,5910.bmp,NA,maske_5.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,539695,540598,540701,540744,540797,543208,544262,NA,545833
23,EC_subj_only,exclusion,21,subjective,cs25,1,first,70_80,no,yes,positive,2058.bmp,peush,maske_11.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,545987,546891,546994,547077,547130,549500,550723,NA,553190
23,EC_subj_only,exclusion,22,subjective,cs7,1,first,30_40,no,yes,positive,8501.bmp,hicron,maske_2.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,553324,554227,554330,554363,554416,556836,559761,NA,561787
23,EC_subj_only,exclusion,23,subjective,cs33,1,first,90_10,no,no,positive,2791.bmp,itplic,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,561956,562860,562963,563056,563109,565469,NA,NA,567323
