subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,0,clish,negative,50_60,paired_cs,2375.1.bmp,9432.bmp,2375.1.bmp,9102.bmp,6530.bmp,9050.bmp,2276.bmp,no,no,no,no,no,no,yes,no,3605024,3612185
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,1,palpid,negative,50_60,paired_cs,6242.bmp,9265.bmp,9340.bmp,2900.bmp,6242.bmp,2750.bmp,9500.bmp,no,no,no,no,no,no,yes,no,3613210,3618574
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,2,roosle,negative,50_60,distractor,9520.bmp,9220.bmp,9400.bmp,9560.bmp,9830.bmp,9520.bmp,6570.1.bmp,no,no,no,no,no,no,yes,no,3619599,3621453
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,3,oacart,negative,70_80,paired_cs,9180.bmp,2053.bmp,6020.bmp,9180.bmp,1525.bmp,9331.bmp,6555.bmp,no,no,no,no,no,no,yes,no,3622477,3625484
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,4,clerd,positive,NA,neither,none_correct,2040.bmp,8080.bmp,4220.bmp,2311.bmp,8496.bmp,8330.bmp,no,no,no,no,no,no,yes,no,3626508,3627959
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,5,oureen,negative,NA,neither,none_correct,9432.bmp,3160.bmp,9630.bmp,2710.bmp,9421.bmp,3220.bmp,no,no,no,no,no,no,yes,no,3628986,3630329
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,6,teior,positive,90_10,distractor,7230.bmp,2550.bmp,7330.bmp,7230.bmp,8496.bmp,2311.bmp,8190.bmp,no,no,no,no,no,no,yes,no,3631354,3632910
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,7,yained,positive,30_40,paired_cs,2070.bmp,2070.bmp,5594.bmp,8330.bmp,2791.bmp,2209.bmp,2091.bmp,no,no,no,no,no,no,yes,no,3633934,3635490
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,8,gypass,negative,NA,neither,none_correct,2375.1.bmp,9220.bmp,3550.bmp,6530.bmp,9041.bmp,9265.bmp,no,no,no,no,no,no,yes,no,3636515,3638487
55,EC_subj_obj_corr,normal,EC_subj_obj_corr,normal,9,pevoke,positive,30_40,paired_cs,8370.bmp,5460.bmp,7580.bmp,8080.bmp,2550.bmp,4220.bmp,8370.bmp,no,no,no,no,no,no,yes,no,3639511,3640963
