subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
23,EC_subj_only,exclusion,EC_subj_only,exclusion,0,gypass,negative,NA,neither,none_correct,6838.bmp,9340.bmp,9182.bmp,9561.bmp,2710.bmp,9007.bmp,yes,no,no,no,no,no,no,no,3343041,3351367
23,EC_subj_only,exclusion,EC_subj_only,exclusion,1,piend,negative,50_60,paired_cs,6831.bmp,9920.bmp,9331.bmp,6831.bmp,9404.bmp,2710.bmp,6311.bmp,no,no,no,no,no,no,no,yes,3352393,3358889
23,EC_subj_only,exclusion,EC_subj_only,exclusion,2,icecip,negative,NA,neither,none_correct,9330.bmp,8485.bmp,9007.bmp,3220.bmp,2141.bmp,9182.bmp,no,no,no,no,no,no,yes,no,3359914,3362881
23,EC_subj_only,exclusion,EC_subj_only,exclusion,3,casteg,negative,30_40,paired_cs,3160.bmp,9560.bmp,9400.bmp,9265.bmp,3160.bmp,9041.bmp,9220.bmp,no,no,no,no,no,no,yes,no,3363905,3367761
23,EC_subj_only,exclusion,EC_subj_only,exclusion,4,haraks,positive,50_60,distractor,none_correct,8470.bmp,2209.bmp,2070.bmp,7502.bmp,5994.bmp,1710.bmp,yes,no,no,no,no,no,no,no,3368785,3374367
23,EC_subj_only,exclusion,EC_subj_only,exclusion,5,fasyia,positive,NA,neither,none_correct,8501.bmp,8190.bmp,4606.bmp,2058.bmp,2057.bmp,2080.bmp,no,no,no,no,no,no,yes,no,3375391,3378651
23,EC_subj_only,exclusion,EC_subj_only,exclusion,6,obtfin,negative,90_10,paired_cs,9630.bmp,1525.bmp,9830.bmp,9006.bmp,9630.bmp,2141.bmp,9561.bmp,no,no,no,no,no,no,yes,no,3379675,3384481
23,EC_subj_only,exclusion,EC_subj_only,exclusion,7,parlic,positive,30_40,paired_cs,2050.bmp,7502.bmp,2050.bmp,4606.bmp,2150.bmp,2040.bmp,2311.bmp,no,yes,no,no,no,no,no,no,3385505,3387648
23,EC_subj_only,exclusion,EC_subj_only,exclusion,8,hesire,negative,30_40,distractor,none_correct,3300.bmp,9050.bmp,9280.bmp,2900.bmp,1525.bmp,2053.bmp,no,no,no,no,yes,no,no,no,3388673,3390715
23,EC_subj_only,exclusion,EC_subj_only,exclusion,9,hicron,positive,30_40,paired_cs,5629.bmp,5594.bmp,5629.bmp,4606.bmp,8170.bmp,1710.bmp,4622.bmp,no,no,no,no,no,no,yes,no,3391739,3394492
23,EC_subj_only,exclusion,EC_subj_only,exclusion,10,jinkup,positive,30_40,paired_cs,8200.bmp,8200.bmp,2050.bmp,2150.bmp,5629.bmp,2091.bmp,7330.bmp,no,no,no,no,no,no,yes,no,3395516,3399182
23,EC_subj_only,exclusion,EC_subj_only,exclusion,11,rutort,negative,NA,neither,none_correct,6020.bmp,2141.bmp,9280.bmp,8485.bmp,9331.bmp,9180.bmp,yes,no,no,no,no,no,no,no,3400207,3402348
23,EC_subj_only,exclusion,EC_subj_only,exclusion,12,lescry,negative,NA,neither,none_correct,2276.bmp,9520.bmp,9050.bmp,9430.bmp,3300.bmp,9342.bmp,no,no,no,no,no,no,yes,no,3403372,3407756
23,EC_subj_only,exclusion,EC_subj_only,exclusion,13,cenbre,negative,90_10,paired_cs,6570.1.bmp,9920.bmp,9000.bmp,9342.bmp,9340.bmp,6570.1.bmp,2900.bmp,no,no,no,no,no,yes,no,no,3408780,3412664
23,EC_subj_only,exclusion,EC_subj_only,exclusion,14,yeomun,positive,90_10,distractor,none_correct,1710.bmp,5629.bmp,7330.bmp,2057.bmp,2050.bmp,7350.bmp,no,no,no,no,no,no,yes,no,3413689,3418270
23,EC_subj_only,exclusion,EC_subj_only,exclusion,15,twavel,negative,NA,neither,none_correct,6555.bmp,9331.bmp,6530.bmp,9340.bmp,9182.bmp,9560.bmp,no,no,no,no,no,no,yes,no,3419294,3424574
23,EC_subj_only,exclusion,EC_subj_only,exclusion,16,treati,negative,30_40,paired_cs,9560.bmp,9560.bmp,9430.bmp,9630.bmp,2141.bmp,8485.bmp,3220.bmp,no,yes,no,no,no,no,no,no,3425599,3428457
