subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
4,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,0,boity,positive,90_10,paired_cs,7230.bmp,7470.bmp,8080.bmp,5460.bmp,5830.bmp,7330.bmp,7230.bmp,no,no,no,no,no,yes,no,no,4049987,4054976
4,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,1,clerd,negative,NA,neither,none_correct,6242.bmp,9520.bmp,2375.1.bmp,9050.bmp,2141.bmp,9561.bmp,no,no,no,no,no,no,no,yes,4056001,4063163
4,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,2,ribual,positive,NA,neither,none_correct,8470.bmp,2150.bmp,8540.bmp,2340.bmp,8370.bmp,4606.bmp,no,yes,no,no,no,no,no,no,4064187,4073044
4,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,3,eyalt,negative,NA,neither,none_correct,6020.bmp,2750.bmp,2141.bmp,9421.bmp,6311.bmp,9435.bmp,no,no,no,no,no,no,no,yes,4074068,4079294
4,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,4,peush,negative,70_80,paired_cs,9500.bmp,9830.bmp,8485.bmp,3160.bmp,3550.bmp,2900.bmp,9500.bmp,no,no,no,no,no,no,yes,no,4080319,4085516
4,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,5,beakem,positive,NA,neither,none_correct,2091.bmp,1440.bmp,7330.bmp,2040.bmp,8330.bmp,2070.bmp,no,no,yes,no,no,no,no,no,4086540,4094071
4,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,6,funery,negative,90_10,paired_cs,9220.bmp,9404.bmp,6555.bmp,9920.bmp,9265.bmp,2276.bmp,9220.bmp,no,no,no,no,no,yes,no,no,4095096,4097953
4,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,7,oltar,negative,NA,neither,none_correct,9400.bmp,2710.bmp,2053.bmp,9830.bmp,6530.bmp,6020.bmp,no,no,no,no,yes,no,no,no,4098978,4104905
4,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,8,zillie,negative,NA,neither,none_correct,1525.bmp,6570.1.bmp,6020.bmp,3300.bmp,9520.bmp,2141.bmp,no,no,no,no,no,no,yes,no,4105930,4112755
4,EC_subj_obj_uncorr,inclusion,EC_subj_obj_uncorr,inclusion,9,fangus,negative,NA,neither,none_correct,9400.bmp,9050.bmp,9102.bmp,9561.bmp,9331.bmp,9342.bmp,no,no,no,no,no,no,no,yes,4113780,4119066
