subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,paired_opt_5,paired_opt_6,val_opt_1,val_opt_2,val_opt_3,val_opt_4,val_opt_5,val_opt_6,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
88,EC_subj_obj_corr,exclusion,0,corr_objective,cs13,1,first,50_60,no,yes,positive,7470.bmp,funery,maske_10.bmp,60,50,2390,funery,makan,coneoy,tyorny,NA,NA,current_cs,unpaired,unpaired,other_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,515072,515975,516078,516141,516194,518584,NA,529951,539520
88,EC_subj_obj_corr,exclusion,1,corr_objective,cs9,1,first,30_40,no,yes,positive,8370.bmp,peush,maske_9.bmp,40,50,2410,peush,vegom,oltar,rutort,NA,NA,current_cs,other_cs,unpaired,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,539659,540562,540665,540708,540761,543171,NA,546806,550376
88,EC_subj_obj_corr,exclusion,2,corr_objective,cs21,1,first,70_80,no,yes,positive,2150.bmp,ribual,maske_10.bmp,70,50,2380,altine,minair,palpid,ribual,NA,NA,unpaired,other_cs,unpaired,current_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,550542,551446,551549,551622,551675,554055,NA,557925,560685
88,EC_subj_obj_corr,exclusion,3,subjective,cs31,1,first,90_10,no,no,positive,2340.bmp,parwax,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,no,NA,NA,NA,NA,NA,NA,560866,561769,561873,561976,562029,564379,NA,NA,570781
88,EC_subj_obj_corr,exclusion,4,corr_objective,cs25,1,first,70_80,no,yes,positive,2791.bmp,minair,maske_9.bmp,80,50,2370,altine,ribual,palpid,minair,NA,NA,unpaired,other_cs,unpaired,current_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,570942,571845,571948,572031,572084,574454,NA,578014,584663
88,EC_subj_obj_corr,exclusion,5,subjective,cs20,1,first,70_80,no,yes,negative,2276.bmp,piend,maske_12.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA,584836,585739,585842,585925,585978,588348,591421,NA,599455
88,EC_subj_obj_corr,exclusion,6,corr_objective,cs33,1,first,90_10,no,no,positive,2080.bmp,oacart,NA,100,50,2350,purdag,guote,oacart,craeky,NA,NA,unpaired,unpaired,current_cs,other_cs,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,599625,600528,600631,600734,600787,603137,NA,NA,605993
88,EC_subj_obj_corr,exclusion,7,subjective,cs8,1,first,30_40,no,yes,negative,9830.bmp,gigoro,maske_10.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,606147,607050,607153,607196,607250,609661,611003,NA,616528
88,EC_subj_obj_corr,exclusion,8,corr_objective,cs34,1,first,90_10,no,no,negative,9560.bmp,beakem,NA,100,50,2350,donrey,pevoke,dowsal,beakem,NA,NA,other_cs,unpaired,unpaired,current_cs,NA,NA,negative,negative,negative,negative,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,616696,617600,617703,617806,617859,620209,NA,NA,622042
88,EC_subj_obj_corr,exclusion,9,subjective,cs4,1,first,30_40,no,yes,negative,9000.bmp,prien,maske_9.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,622193,623096,623201,623234,623287,625707,628241,NA,629858
88,EC_subj_obj_corr,exclusion,10,subjective,cs12,1,first,50_60,no,yes,negative,9006.bmp,twavel,maske_2.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,630005,630909,631013,631066,631119,633519,638581,NA,640445
88,EC_subj_obj_corr,exclusion,11,corr_objective,cs30,1,first,90_10,no,no,negative,9342.bmp,donrey,NA,90,50,2360,dowsal,beakem,donrey,pevoke,NA,NA,unpaired,other_cs,current_cs,unpaired,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,640624,641527,641630,641723,641776,644136,NA,NA,646447
88,EC_subj_obj_corr,exclusion,12,corr_objective,cs5,1,first,30_40,no,yes,positive,2040.bmp,vegom,maske_11.bmp,30,50,2420,vegom,rutort,peush,oltar,NA,NA,current_cs,unpaired,other_cs,unpaired,NA,NA,positive,positive,positive,positive,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,646585,647488,647591,647624,647677,650097,NA,651784,656142
88,EC_subj_obj_corr,exclusion,13,subjective,cs2,1,first,30_40,yes,yes,negative,9630.bmp,NA,maske_1.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA,656280,657184,657287,657330,657383,659794,660670,NA,662757
88,EC_subj_obj_corr,exclusion,14,corr_objective,cs14,1,first,50_60,no,yes,negative,6831.bmp,hicron,maske_3.bmp,50,50,2400,hicron,strank,teutos,eyalt,NA,NA,current_cs,unpaired,unpaired,other_cs,NA,NA,negative,negative,negative,negative,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no,662904,663807,663910,663963,664016,666416,NA,668238,670555
