subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
46,EC_only,normal,EC_only,normal,0,spanal,negative,70_80,paired_cs,9182.bmp,9102.bmp,2750.bmp,9000.bmp,9220.bmp,9265.bmp,9182.bmp,no,no,no,no,no,no,yes,no,2619559,2625509
46,EC_only,normal,EC_only,normal,1,oltar,negative,90_10,paired_cs,6311.bmp,2053.bmp,6530.bmp,7380.bmp,6311.bmp,9430.bmp,9630.bmp,no,no,no,yes,no,no,no,no,2626545,2635108
46,EC_only,normal,EC_only,normal,2,obeac,positive,70_80,distractor,none_correct,1440.bmp,2209.bmp,8470.bmp,2071.bmp,5910.bmp,2550.bmp,no,no,no,no,no,no,yes,no,2636133,2640208
46,EC_only,normal,EC_only,normal,3,bokine,positive,NA,neither,none_correct,8080.bmp,5910.bmp,2080.bmp,7580.bmp,4220.bmp,2209.bmp,no,no,no,no,no,no,yes,no,2641232,2643845
46,EC_only,normal,EC_only,normal,4,itafy,positive,30_40,distractor,none_correct,2050.bmp,1710.bmp,7580.bmp,2150.bmp,2311.bmp,8501.bmp,no,no,no,no,no,no,yes,no,2644869,2647164
46,EC_only,normal,EC_only,normal,5,palpid,negative,30_40,paired_cs,9500.bmp,9830.bmp,6831.bmp,9500.bmp,3160.bmp,3220.bmp,9340.bmp,no,no,no,no,no,no,yes,no,2648188,2652780
46,EC_only,normal,EC_only,normal,6,jinkup,negative,30_40,paired_cs,9560.bmp,9180.bmp,9280.bmp,9560.bmp,9561.bmp,6311.bmp,6555.bmp,no,no,no,no,no,no,yes,no,2653805,2656001
46,EC_only,normal,EC_only,normal,7,yained,positive,30_40,paired_cs,2311.bmp,8496.bmp,5460.bmp,7230.bmp,1463.bmp,2311.bmp,8170.bmp,no,no,no,no,no,no,yes,no,2657026,2658701
46,EC_only,normal,EC_only,normal,8,teior,negative,70_80,paired_cs,2710.bmp,9432.bmp,2710.bmp,9630.bmp,9430.bmp,9340.bmp,9342.bmp,no,yes,no,no,no,no,no,no,2659725,2663597
46,EC_only,normal,EC_only,normal,9,tafta,positive,50_60,paired_cs,1650.bmp,2791.bmp,5460.bmp,2900.2.bmp,1710.bmp,8080.bmp,1650.bmp,no,no,no,no,no,no,yes,no,2664622,2666616
46,EC_only,normal,EC_only,normal,10,seork,negative,30_40,distractor,none_correct,6555.bmp,9404.bmp,9182.bmp,9007.bmp,9006.bmp,7380.bmp,no,no,no,no,no,no,yes,no,2667641,2669309
46,EC_only,normal,EC_only,normal,11,gypass,positive,50_60,paired_cs,1440.bmp,8370.bmp,8080.bmp,8190.bmp,8501.bmp,2070.bmp,1440.bmp,no,no,no,no,no,no,yes,no,2670334,2671272
46,EC_only,normal,EC_only,normal,12,appobe,negative,50_60,paired_cs,6530.bmp,9500.bmp,6530.bmp,2375.1.bmp,9400.bmp,8485.bmp,6020.bmp,no,no,no,no,no,no,yes,no,2672297,2674181
46,EC_only,normal,EC_only,normal,13,seloom,positive,NA,neither,none_correct,2040.bmp,2209.bmp,8420.bmp,2208.bmp,2150.bmp,2550.bmp,no,no,no,no,no,no,yes,no,2675205,2677200
46,EC_only,normal,EC_only,normal,14,hesire,negative,90_10,paired_cs,9265.bmp,1525.bmp,2710.bmp,9265.bmp,2053.bmp,6242.bmp,9520.bmp,no,no,no,no,no,no,yes,no,2678224,2683958
46,EC_only,normal,EC_only,normal,15,punnot,positive,50_60,paired_cs,2080.bmp,2150.bmp,2660.bmp,2091.bmp,2080.bmp,8540.bmp,1463.bmp,no,no,no,no,no,no,yes,no,2684982,2688752
46,EC_only,normal,EC_only,normal,16,coneoy,positive,NA,neither,none_correct,7230.bmp,2071.bmp,2340.bmp,7330.bmp,5594.bmp,8540.bmp,no,no,no,no,no,no,yes,no,2689777,2691034
46,EC_only,normal,EC_only,normal,17,voual,negative,NA,neither,none_correct,2276.bmp,6530.bmp,3160.bmp,2750.bmp,9435.bmp,9920.bmp,no,no,no,no,no,no,yes,no,2692058,2693002
46,EC_only,normal,EC_only,normal,18,hiatts,positive,70_80,paired_cs,1463.bmp,4220.bmp,2071.bmp,8200.bmp,1463.bmp,2057.bmp,2160.bmp,no,no,no,no,no,no,yes,no,2694027,2695696
46,EC_only,normal,EC_only,normal,19,fasyia,negative,NA,neither,none_correct,9400.bmp,9220.bmp,3300.bmp,3550.bmp,9430.bmp,9041.bmp,no,no,no,no,no,no,yes,no,2696721,2697555
