subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,0,spanal,negative,30_40,paired_cs,2276.bmp,9630.bmp,9182.bmp,9920.bmp,7380.bmp,2276.bmp,9435.bmp,no,no,no,no,no,no,yes,no,4578703,4584040
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,1,zillie,negative,30_40,paired_cs,9830.bmp,9182.bmp,2276.bmp,9050.bmp,9830.bmp,9041.bmp,6831.bmp,no,no,no,no,no,no,yes,no,4585087,4586890
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,2,styla,positive,NA,neither,none_correct,4622.bmp,5594.bmp,2900.2.bmp,5460.bmp,8200.bmp,2091.bmp,no,no,no,no,no,no,yes,no,4587939,4589703
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,3,coneoy,negative,70_80,distractor,9050.bmp,9330.bmp,9500.bmp,2710.bmp,9050.bmp,9182.bmp,9432.bmp,no,no,no,no,no,no,yes,no,4590750,4592518
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,4,orikle,negative,30_40,paired_cs,9630.bmp,9000.bmp,1525.bmp,9630.bmp,9265.bmp,9404.bmp,9400.bmp,no,no,no,no,no,no,yes,no,4593565,4595343
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,5,pubio,positive,90_10,paired_cs,1999.bmp,2311.bmp,4606.bmp,5629.bmp,8170.bmp,1999.bmp,7230.bmp,no,no,no,no,yes,no,no,no,4596391,4604946
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,6,parlic,negative,90_10,paired_cs,9920.bmp,1525.bmp,9340.bmp,9560.bmp,7380.bmp,9920.bmp,2276.bmp,no,no,no,no,yes,no,no,no,4605993,4611362
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,7,rutort,negative,NA,neither,none_correct,9435.bmp,9560.bmp,2053.bmp,6570.1.bmp,3300.bmp,6530.bmp,no,no,no,no,no,no,yes,no,4612411,4614771
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,8,roosle,negative,30_40,paired_cs,9041.bmp,9041.bmp,9560.bmp,9220.bmp,9180.bmp,8485.bmp,6838.bmp,no,no,no,no,no,no,yes,no,4615823,4617601
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,9,icecip,positive,90_10,distractor,2070.bmp,4606.bmp,2340.bmp,5831.bmp,8496.bmp,1440.bmp,2070.bmp,no,no,no,no,no,no,yes,no,4618648,4620422
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,10,babit,positive,NA,neither,none_correct,1463.bmp,1710.bmp,8190.bmp,2208.bmp,2791.bmp,2058.bmp,no,no,no,no,no,no,yes,no,4621487,4626817
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,11,trelle,positive,70_80,paired_cs,4606.bmp,2660.bmp,2150.bmp,5460.bmp,4220.bmp,8080.bmp,4606.bmp,no,no,no,no,no,yes,no,no,4627864,4633561
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,12,beakem,positive,70_80,paired_cs,1440.bmp,8420.bmp,8330.bmp,5910.bmp,2040.bmp,1440.bmp,8200.bmp,no,no,no,no,no,no,yes,no,4634613,4636990
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,13,voual,negative,90_10,paired_cs,6020.bmp,6020.bmp,1525.bmp,2053.bmp,2710.bmp,9342.bmp,9432.bmp,no,no,no,no,no,no,yes,no,4638037,4639849
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,14,makan,negative,NA,neither,none_correct,9102.bmp,9500.bmp,9050.bmp,9430.bmp,9421.bmp,6530.bmp,no,no,no,no,no,no,yes,no,4640902,4643254
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,15,cocox,positive,70_80,distractor,8496.bmp,5910.bmp,1650.bmp,1999.bmp,8501.bmp,2209.bmp,8496.bmp,no,no,no,no,no,no,yes,no,4644301,4646068
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,16,evone,positive,50_60,paired_cs,5994.bmp,5994.bmp,5460.bmp,4622.bmp,2070.bmp,2040.bmp,2057.bmp,no,no,no,no,no,no,yes,no,4647115,4648898
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,17,unuoll,negative,70_80,distractor,9561.bmp,9830.bmp,7380.bmp,9561.bmp,3220.bmp,9007.bmp,9220.bmp,no,no,no,no,no,no,yes,no,4649945,4651707
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,18,obeac,negative,70_80,paired_cs,3220.bmp,9006.bmp,9561.bmp,9830.bmp,3220.bmp,6020.bmp,2375.1.bmp,no,no,no,no,no,no,yes,no,4652754,4663091
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,19,coskie,positive,30_40,paired_cs,2660.bmp,2791.bmp,2209.bmp,2057.bmp,2660.bmp,1440.bmp,2070.bmp,no,no,no,no,no,no,yes,no,4664143,4666490
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,20,pevoke,negative,NA,neither,none_correct,9500.bmp,2141.bmp,9560.bmp,9331.bmp,9000.bmp,9280.bmp,no,no,no,no,no,no,yes,no,4667537,4672109
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,21,fasyia,positive,90_10,paired_cs,2057.bmp,2550.bmp,5994.bmp,8200.bmp,2160.bmp,2057.bmp,1463.bmp,no,no,no,no,yes,no,no,no,4673156,4677877
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,22,yained,negative,50_60,paired_cs,6530.bmp,9340.bmp,9041.bmp,6530.bmp,6020.bmp,9920.bmp,9280.bmp,no,no,no,no,no,no,yes,no,4678924,4681308
70,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,23,fexony,positive,50_60,distractor,5594.bmp,7350.bmp,4606.bmp,7470.bmp,2057.bmp,5629.bmp,5594.bmp,no,no,no,no,no,no,yes,no,4682356,4684119
