subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,0,funery,positive,70_80,paired_cs,2040.bmp,5910.bmp,2791.bmp,2340.bmp,7580.bmp,4606.bmp,2040.bmp,no,no,no,no,no,yes,no,no,3406972,3414364
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,1,haraks,positive,NA,neither,none_correct,2311.bmp,8370.bmp,4220.bmp,1710.bmp,8496.bmp,5460.bmp,no,no,no,no,no,no,yes,no,3415389,3422655
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,2,obeac,negative,30_40,paired_cs,3160.bmp,9220.bmp,2276.bmp,3160.bmp,9561.bmp,9331.bmp,9421.bmp,yes,no,no,no,no,no,no,no,3423681,3433682
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,3,itafy,negative,90_10,paired_cs,9265.bmp,9560.bmp,9265.bmp,7380.bmp,3550.bmp,9520.bmp,9421.bmp,no,yes,no,no,no,no,no,no,3434706,3436832
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,4,rutort,positive,50_60,paired_cs,8330.bmp,2311.bmp,7580.bmp,7230.bmp,7470.bmp,8330.bmp,2208.bmp,no,no,no,no,no,no,no,yes,3437856,3442804
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,5,coneoy,positive,70_80,distractor,8200.bmp,8200.bmp,5994.bmp,2070.bmp,4622.bmp,4606.bmp,5594.bmp,no,no,no,no,no,no,yes,no,3443831,3452915
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,6,appobe,positive,NA,neither,none_correct,7580.bmp,8420.bmp,1999.bmp,5594.bmp,2040.bmp,2071.bmp,no,no,no,no,no,no,no,yes,3453939,3459794
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,7,lobee,negative,70_80,paired_cs,1525.bmp,9404.bmp,9342.bmp,9435.bmp,1525.bmp,9630.bmp,9561.bmp,no,no,no,yes,no,no,no,no,3460818,3464468
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,8,altine,negative,70_80,paired_cs,2750.bmp,6020.bmp,9180.bmp,2750.bmp,9330.bmp,8485.bmp,9340.bmp,no,no,yes,no,no,no,no,no,3465492,3468125
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,9,vegom,negative,NA,neither,none_correct,3550.bmp,9500.bmp,9331.bmp,2141.bmp,9520.bmp,9041.bmp,no,no,no,no,no,no,no,yes,3469153,3478020
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,10,yained,negative,90_10,paired_cs,9342.bmp,6020.bmp,9342.bmp,2276.bmp,8485.bmp,9560.bmp,9340.bmp,no,yes,no,no,no,no,no,no,3479045,3483807
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,11,oltar,positive,90_10,paired_cs,4606.bmp,7350.bmp,2080.bmp,8190.bmp,4606.bmp,5460.bmp,8200.bmp,no,no,yes,no,no,no,no,no,3484831,3490611
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,12,tavoo,positive,50_60,paired_cs,2550.bmp,8370.bmp,2660.bmp,8330.bmp,2057.bmp,2900.2.bmp,2550.bmp,no,yes,no,no,no,no,no,no,3491635,3496085
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,13,hesire,positive,NA,neither,none_correct,7580.bmp,5831.bmp,8080.bmp,2311.bmp,2791.bmp,8470.bmp,no,no,no,no,no,no,yes,no,3497115,3502177
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,14,roosle,negative,NA,neither,none_correct,9265.bmp,2900.bmp,3550.bmp,9920.bmp,6242.bmp,2053.bmp,no,no,no,no,no,no,yes,no,3503201,3512804
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,15,seork,negative,50_60,paired_cs,8485.bmp,8485.bmp,6838.bmp,9421.bmp,9265.bmp,3550.bmp,9920.bmp,no,no,no,no,no,no,no,yes,3513828,3518788
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,16,eyalt,positive,90_10,paired_cs,8540.bmp,8420.bmp,2071.bmp,2091.bmp,2340.bmp,8501.bmp,8540.bmp,no,no,no,no,no,yes,no,no,3519812,3524875
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,17,jolver,negative,NA,neither,none_correct,9280.bmp,9520.bmp,9430.bmp,7380.bmp,2710.bmp,9342.bmp,no,no,no,no,no,no,no,yes,3525903,3528036
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,18,ordit,negative,NA,neither,none_correct,6530.bmp,9560.bmp,9220.bmp,6570.1.bmp,9430.bmp,2750.bmp,yes,no,no,no,no,no,no,no,3529060,3533310
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,19,avouco,negative,50_60,paired_cs,6831.bmp,9102.bmp,2710.bmp,6311.bmp,6831.bmp,3160.bmp,2053.bmp,no,no,no,no,no,no,no,yes,3534334,3538287
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,20,madjas,positive,30_40,distractor,2050.bmp,2050.bmp,1463.bmp,2340.bmp,8170.bmp,2080.bmp,5830.bmp,no,yes,no,no,no,no,no,no,3539311,3546286
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,21,itplic,negative,90_10,distractor,9041.bmp,9432.bmp,1525.bmp,9920.bmp,6831.bmp,9041.bmp,9435.bmp,no,no,no,no,no,no,yes,no,3547314,3555937
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,22,coskie,negative,30_40,paired_cs,3220.bmp,3220.bmp,9331.bmp,2141.bmp,9404.bmp,9041.bmp,6242.bmp,no,no,no,no,yes,no,no,no,3556962,3562449
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,23,yeomun,positive,NA,neither,none_correct,5910.bmp,2070.bmp,4220.bmp,8496.bmp,2050.bmp,4606.bmp,no,no,no,no,no,no,yes,no,3563473,3567164
33,EC_subj_obj_uncorr,normal,EC_subj_obj_uncorr,normal,24,fangus,negative,NA,neither,none_correct,9280.bmp,6530.bmp,3160.bmp,9102.bmp,6242.bmp,9050.bmp,no,no,no,no,no,no,yes,no,3568188,3571029
