subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,0,coskie,negative,NA,neither,none_correct,9432.bmp,9920.bmp,6838.bmp,6020.bmp,9220.bmp,2053.bmp,no,no,no,no,no,no,yes,no,3281810,3290057
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,1,punnot,positive,30_40,distractor,8501.bmp,7470.bmp,2058.bmp,2057.bmp,8501.bmp,2071.bmp,1999.bmp,no,yes,no,no,no,no,no,no,3291082,3298887
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,2,fasyia,positive,NA,neither,none_correct,5460.bmp,7330.bmp,8496.bmp,8190.bmp,2550.bmp,2057.bmp,no,yes,no,no,no,no,no,no,3299912,3305106
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,3,haraks,negative,30_40,paired_cs,9404.bmp,9331.bmp,2710.bmp,9500.bmp,9520.bmp,9404.bmp,2750.bmp,no,no,yes,no,no,no,no,no,3306131,3310501
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,4,obeac,positive,30_40,paired_cs,1440.bmp,5831.bmp,7230.bmp,5830.bmp,1440.bmp,2311.bmp,2791.bmp,no,yes,no,no,no,no,no,no,3311527,3315066
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,5,avouco,negative,90_10,distractor,9220.bmp,9421.bmp,9000.bmp,9435.bmp,9220.bmp,9430.bmp,9330.bmp,no,no,no,no,no,no,yes,no,3316091,3319435
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,6,fangus,negative,50_60,paired_cs,9830.bmp,6242.bmp,9007.bmp,9830.bmp,9006.bmp,9342.bmp,9630.bmp,no,no,yes,no,no,no,no,no,3320460,3323284
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,7,coneoy,positive,90_10,paired_cs,2040.bmp,7330.bmp,2040.bmp,2208.bmp,8080.bmp,2150.bmp,4622.bmp,no,yes,no,no,no,no,no,no,3324308,3326811
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,8,babit,positive,30_40,distractor,2080.bmp,5594.bmp,4220.bmp,2080.bmp,1650.bmp,7350.bmp,2209.bmp,no,no,yes,no,no,no,no,no,3327835,3343940
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,9,lescry,negative,70_80,paired_cs,6530.bmp,6530.bmp,9421.bmp,9520.bmp,9435.bmp,2053.bmp,9280.bmp,no,no,no,no,yes,no,no,no,3344965,3352629
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,10,trelle,positive,30_40,paired_cs,7330.bmp,2550.bmp,7330.bmp,1650.bmp,4220.bmp,5460.bmp,5994.bmp,no,no,no,no,no,no,yes,no,3353654,3362287
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,11,orikle,positive,90_10,distractor,5830.bmp,2311.bmp,8080.bmp,5830.bmp,2160.bmp,8170.bmp,2340.bmp,no,no,no,no,no,no,yes,no,3363312,3369809
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,12,lobee,negative,90_10,paired_cs,2900.bmp,2750.bmp,2900.bmp,9331.bmp,9006.bmp,6020.bmp,9500.bmp,no,no,no,no,no,no,yes,no,3370834,3374484
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,13,sarary,negative,50_60,paired_cs,9006.bmp,9182.bmp,9006.bmp,9180.bmp,6831.bmp,6530.bmp,2375.1.bmp,no,no,no,yes,no,no,no,no,3375509,3379467
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,14,ankoe,negative,30_40,paired_cs,3160.bmp,9435.bmp,3550.bmp,3220.bmp,2710.bmp,3160.bmp,1525.bmp,no,no,no,no,no,no,yes,no,3380492,3382999
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,15,oltar,positive,70_80,paired_cs,4220.bmp,2070.bmp,8170.bmp,1463.bmp,4220.bmp,5994.bmp,7502.bmp,no,no,no,yes,no,no,no,no,3384024,3386735
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,16,funery,negative,NA,neither,none_correct,9435.bmp,9400.bmp,9006.bmp,3220.bmp,2375.1.bmp,9000.bmp,no,no,no,no,no,no,yes,no,3387761,3391206
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,17,zillie,negative,70_80,distractor,9342.bmp,9560.bmp,9342.bmp,6555.bmp,9830.bmp,9400.bmp,6020.bmp,no,no,no,no,no,no,yes,no,3392230,3393893
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,18,treati,positive,30_40,paired_cs,8540.bmp,8540.bmp,2900.2.bmp,1710.bmp,1463.bmp,4220.bmp,2071.bmp,no,no,no,no,no,no,yes,no,3394917,3406134
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,19,prien,positive,NA,neither,none_correct,7502.bmp,2311.bmp,8200.bmp,2550.bmp,7470.bmp,2058.bmp,no,no,no,no,no,no,yes,no,3407159,3415700
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,20,madjas,negative,90_10,paired_cs,9182.bmp,9920.bmp,9630.bmp,9182.bmp,6242.bmp,2141.bmp,9404.bmp,no,no,no,yes,no,no,no,no,3416725,3420064
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,21,symoan,negative,70_80,paired_cs,9000.bmp,9265.bmp,9920.bmp,9430.bmp,9180.bmp,9000.bmp,9280.bmp,yes,no,no,no,no,no,no,no,3421089,3424733
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,22,cocox,negative,50_60,paired_cs,3220.bmp,3160.bmp,6555.bmp,9050.bmp,6831.bmp,3220.bmp,2900.bmp,yes,no,no,no,no,no,no,no,3425758,3430977
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,23,itplic,negative,NA,neither,none_correct,3550.bmp,9007.bmp,9050.bmp,9280.bmp,2053.bmp,9041.bmp,no,no,no,yes,no,no,no,no,3432002,3437238
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,24,seork,negative,90_10,paired_cs,9500.bmp,9421.bmp,6311.bmp,9920.bmp,9500.bmp,9430.bmp,3160.bmp,no,no,no,no,yes,no,no,no,3438263,3443271
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,25,tavoo,negative,NA,neither,none_correct,3220.bmp,6570.1.bmp,3300.bmp,8485.bmp,2141.bmp,9561.bmp,no,no,no,no,no,no,yes,no,3444296,3448049
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,26,parwax,positive,NA,neither,none_correct,7470.bmp,7350.bmp,8470.bmp,2660.bmp,2070.bmp,7580.bmp,no,no,no,no,no,no,yes,no,3449075,3452203
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,27,oacart,negative,30_40,distractor,9180.bmp,9041.bmp,9330.bmp,9500.bmp,2900.bmp,9220.bmp,9180.bmp,no,no,no,no,no,no,yes,no,3453229,3455105
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,28,sepah,negative,NA,neither,none_correct,9007.bmp,9630.bmp,9560.bmp,3550.bmp,9561.bmp,9182.bmp,no,no,no,no,no,no,yes,no,3456129,3458209
87,EC_subj_obj_corr,exclusion,EC_subj_obj_corr,exclusion,29,seloom,positive,NA,neither,none_correct,5831.bmp,8540.bmp,2091.bmp,8370.bmp,2080.bmp,2208.bmp,no,no,no,no,no,no,yes,no,3459233,3461109
