subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
40,EC_subj_only,exclusion,EC_subj_only,exclusion,0,poieen,positive,50_60,distractor,none_correct,4606.bmp,8470.bmp,2091.bmp,5910.bmp,5460.bmp,8170.bmp,no,no,no,no,no,no,yes,no,3920028,3938797
40,EC_subj_only,exclusion,EC_subj_only,exclusion,1,orikle,negative,50_60,paired_cs,9050.bmp,6831.bmp,3220.bmp,9830.bmp,9050.bmp,2710.bmp,9007.bmp,no,no,no,no,no,no,yes,no,3939822,3945867
40,EC_subj_only,exclusion,EC_subj_only,exclusion,2,icecip,positive,NA,neither,none_correct,7230.bmp,7580.bmp,2660.bmp,2057.bmp,1440.bmp,1463.bmp,no,no,no,no,no,no,no,yes,3946891,3954134
40,EC_subj_only,exclusion,EC_subj_only,exclusion,3,coskie,positive,NA,neither,none_correct,8540.bmp,2080.bmp,8200.bmp,8470.bmp,4220.bmp,2040.bmp,no,yes,no,no,no,no,no,no,3955158,3962999
40,EC_subj_only,exclusion,EC_subj_only,exclusion,4,coneoy,negative,50_60,paired_cs,9430.bmp,9430.bmp,9280.bmp,9342.bmp,9007.bmp,9180.bmp,6838.bmp,yes,no,no,no,no,no,no,no,3964023,3974575
40,EC_subj_only,exclusion,EC_subj_only,exclusion,5,rutort,negative,90_10,distractor,none_correct,9920.bmp,9435.bmp,9560.bmp,9180.bmp,6020.bmp,9330.bmp,no,no,no,no,no,no,no,yes,3975603,3981141
40,EC_subj_only,exclusion,EC_subj_only,exclusion,6,parlic,positive,30_40,paired_cs,5830.bmp,2900.2.bmp,2340.bmp,5830.bmp,7230.bmp,7580.bmp,8420.bmp,no,no,no,no,no,no,no,yes,3982165,3989638
40,EC_subj_only,exclusion,EC_subj_only,exclusion,7,itplic,positive,70_80,paired_cs,8420.bmp,2208.bmp,4622.bmp,8420.bmp,7502.bmp,5831.bmp,1650.bmp,no,no,no,no,no,no,no,yes,3990662,3996407
40,EC_subj_only,exclusion,EC_subj_only,exclusion,8,spanal,positive,NA,neither,none_correct,2550.bmp,4220.bmp,2900.2.bmp,8540.bmp,1999.bmp,8330.bmp,no,no,no,no,no,no,no,yes,3997432,4003079
40,EC_subj_only,exclusion,EC_subj_only,exclusion,9,guote,positive,90_10,paired_cs,8190.bmp,8200.bmp,8190.bmp,8080.bmp,2209.bmp,4622.bmp,1650.bmp,no,no,no,no,no,no,yes,no,4004107,4013477
