subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_none,im_opt_dk,time_im_form,time_im_blank
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,0,orikle,positive,50_60,paired_cs,2057.bmp,2057.bmp,8330.bmp,2150.bmp,2160.bmp,8170.bmp,1463.bmp,no,no,no,no,no,no,no,yes,4322896,4336762
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,1,seork,negative,30_40,paired_cs,6242.bmp,9830.bmp,9007.bmp,9342.bmp,3300.bmp,3220.bmp,6242.bmp,no,no,no,no,no,no,no,yes,4337787,4341875
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,2,babit,negative,50_60,paired_cs,3220.bmp,9006.bmp,9102.bmp,9435.bmp,9265.bmp,3220.bmp,2375.1.bmp,no,no,no,no,no,no,no,yes,4342900,4346686
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,3,purdag,positive,90_10,paired_cs,2150.bmp,8370.bmp,5460.bmp,2150.bmp,8200.bmp,8501.bmp,4606.bmp,no,no,yes,no,no,no,no,no,4347711,4356007
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,4,evone,negative,NA,neither,none_correct,6570.1.bmp,9400.bmp,9830.bmp,9435.bmp,9265.bmp,9430.bmp,no,no,no,no,no,no,no,yes,4357031,4359227
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,5,poieen,negative,NA,neither,none_correct,9520.bmp,9830.bmp,9404.bmp,9180.bmp,9050.bmp,9430.bmp,no,no,no,no,no,no,no,yes,4360251,4365435
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,6,tafta,negative,90_10,paired_cs,9435.bmp,9430.bmp,9007.bmp,9630.bmp,2750.bmp,9435.bmp,8485.bmp,no,no,no,no,no,yes,no,no,4366473,4373564
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,7,minair,positive,90_10,paired_cs,8170.bmp,5994.bmp,1999.bmp,8170.bmp,5910.bmp,2340.bmp,2071.bmp,no,no,yes,no,no,no,no,no,4374588,4378786
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,8,avouco,positive,50_60,distractor,8470.bmp,5629.bmp,2057.bmp,7502.bmp,2050.bmp,1710.bmp,8470.bmp,no,no,no,no,no,no,no,yes,4379810,4386290
31,EC_subj_obj_corr,inclusion,EC_subj_obj_corr,inclusion,9,lobee,negative,90_10,distractor,9400.bmp,9400.bmp,9500.bmp,6311.bmp,2375.1.bmp,9006.bmp,6242.bmp,no,no,no,no,no,no,no,yes,4387314,4391706
